"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000114164","1.0","0000027940","ART","This course introduces students to the working methods of Art History. Students learn to analyze works of art visually, to understand the relationships between works of art and their cultural contexts, to consider the practices and politics of museum display, and to think critically about the role of art in their own lives and in society. The theme of the course varies by instructor; see the department website for current offerings. Offered each semester.","31","7","5","14","5","ALS-A;ORC","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","100","30","","","","","Intro to Art History","","153","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 305', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'CAD 305', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 305', 'start': '23:50'}","False","False","B","3","C","20173","Introduction to Art History","Research","2017"
"0000115435","1.0","0000000029","ART","This course introduces students to analog and digital photographic processes as means for creating works of art. Students learn terminology and critical approaches to photography. The course includes presentations on concepts and photographers' works, discussions of articles, and regular critiques. Students are introduced to the history of the medium through presentations, readings, and hands-on work such as constructing a camera obscura. Students develop critical skills and the ability to analyze and interpret photographic work. Materials fee. Offered each semester. Counts toward media studies concentration.","13","2","4","4","3","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","16","4","4","4","4","Photography","This course has class-year limits.                                              ;Course fee: $130","205","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 122', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 122', 'start': '08:00'}","False","False","","3","C","20173","","Research","2017"
"0000113875","1.0","0000001496","ART","This course introduces students to the ceramic processes of wheel throwing and hand building as means for creating works of art. Students learn terminology and critical approaches to ceramics. Students develop critical skills and the ability to analyze and interpret ceramic art work. The course emphasizes creative approaches to solving visual problems through ceramic work. Slide presentations on contemporary and historical ceramics provide background for assignments and highlight the role of ceramics in various cultural contexts. Materials fee. Offered each semester.","16","4","4","4","4","ALS-A","Briggs, Paul S.","{'fsnum': '28072', 'name': 'Briggs, Paul S.'}","200","16","4","4","4","4","Ceramics","This course has class-year limits.                                              ;Course fee: $170","207","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 115', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 115', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 115', 'start': '08:00'}","False","False","","3","C","20173","","Research","2017"
"0000114543","1.0","0000000036","ART","This sculpture course introduces students to metal forming, shaping, fastening and brazing, and welding, building upon concepts from the foundation course and presenting the next level of sculpture topics, issues and concerns. Both majors and non-majors discover an art and industrial process that has great artistic and practical application The course makes use of hands-on instruction, readings, slide talks, and discussion. Materials fee. Offered annually in the spring semester.","12","4","3","0","5","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","13","","","","","Sculpture/Direct Metal","Course fee: $125                                                                ;This course includes an academic civic engagement (ACE) component.","224","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 105', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 105', 'start': '12:45'}","False","False","","3","C","20173","","Research","2017"
"0000115436","1.0","0000000037","ART","Through a sequence of architectural design projects, students learn drawing (hand drafting and computer-aided drawing and design) and architectural design processes that require the integration of social, artistic, technical, and environmental issues typical of real projects. Visiting architects are involved. Field trips to experience spaces/places augment the studio work. Materials fee. Offered alternate years. Prerequisite: ART 102 and ART 103 or permission of instructor.","12","1","5","5","1","","Strom, Christopher;Larson, Jean;Gough, Kurt","{'fsnum': '27248', 'name': 'Strom, Christopher'};{'fsnum': '30082', 'name': 'Larson, Jean'};{'fsnum': '28050', 'name': 'Gough, Kurt'}","200","16","","","","","Architectural Drawing and Design I","Course fee: $150","225","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 116', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 116', 'start': '12:45'}","False","ART 102 and ART 103 or permission of instructor.","","3","O","20173","Architectural Design I","Research","2017"
"0000115920","1.0","0000000040","ART","This course focuses on the creative use of animation techniques. Students study the principles of animation and produce projects utlilizing a variety of techniques including flipbooks, stop motion photography, animated GIFs, and 2D and 3D computer-generated animation software. Students regularly screen, analyze, and discuss contemporary and historic animations. Materials fee. Offered alternate years. Counts toward film studies, management studies, and media studies concentrations. Prerequisite: ART 104 or permission of the instructor.","12","0","6","1","5","","Nelson, Peter B.","{'fsnum': '13653', 'name': 'Nelson, Peter B.'}","200","12","","","","","Animated Art","This course includes an academic civic engagement (ACE) component.","228","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 116', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 116', 'start': '08:00'}","False","ART 104 or permission of the instructor.","","3","C","20173","","Research","2017"
"0000115437","1.0","0000000046","ART","In this intermediate photography course, students explore a variety of techniques and topics. Techniques include historic processes such as cyanotype and salted paper printing, digital photography, large-scale color printing, and traditional black and white photography. Students investigate experimental approaches and non-traditional forms for presentation, and they investigate photography from broad historical, aesthetic, and social perspectives. This course includes field trips, readings, discussion, and visual presentations. Materials fee. Offered annually. Counts toward media studies concentration. Prerequisite: ART 104 or ART 205, or permission of instructor.","13","2","2","2","7","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","12","","","","","Intermediate Photography","Course fee: $130                                                                ;This course includes an academic civic engagement (ACE) component.","238","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 122', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 122', 'start': '12:45'}","False","ART 104 or ART 205, or permission of instructor.","","3","C","20173","","Research","2017"
"0000116273","1.0","0000017673","ART","The department periodically offers special topics courses. The specific title of the course is listed in the class and lab schedule when it is offered.","14","1","0","8","5","","Casanova, Kate E.","{'fsnum': '29127', 'name': 'Casanova, Kate E.'}","200","16","","","","","Top: The Collection as Art","Course fee $20","240","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 106', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 106', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 106', 'start': '12:55'}","False","False","","3","O","20173","Topics in the Fine Arts","Topic","2017"
"0000115439","1.0","0000000058","ART","This course introduces the history of Japanese art, offering a survey of major artistic developments from neolithic times to the present. Among the topics considered: funerary remains of the neolithic through Kofun eras; indigenous as well as imported religious traditions and their imagery, and the secular arts. Issues discussed include production and patronage, function, and borrowing and influence in the evolution of artistic works. Offered annually.","32","6","6","11","9","ALS-A;MCG;MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","30","","","","","Arts of Japan","","260","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 305', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 305', 'start': '09:30'}","False","False","","3","C","20173","The Arts of Japan","Research","2017"
"0000116235","1.0","0000000066","ART","This seminar-style course focuses on a specific art-historical topic, and students learn how to pursue art-historical practice beyond the introductory level. Topics change with each offering. Offered periodically. Prerequisite: at least one art history course or permission of the instructor.","16","2","5","8","1","ALS-A","Pazian, Erika","{'fsnum': '30066', 'name': 'Pazian, Erika'}","200","30","","","","","Top: Latin American Art","","275","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 305', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 305', 'start': '14:15'}","False","at least one art history course or permission of the instructor.","","3","O","20173","Topics in Art History","Topic","2017"
"0000113607","0.25","0000000068","ART","","1","0","0","0","1","","Weeks, Michon","{'fsnum': '23761', 'name': 'Weeks, Michon'}","200","","","","","","Academic Internship","","294","","True","","","3","C","20173","","Research","2017"
"0000114282","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","1","0","0","0","1","","Briggs, Paul S.","{'fsnum': '28072', 'name': 'Briggs, Paul S.'}","200","","","","","","IS/Materializing Identity","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","","3","O","20173","Independent Study","Research","2017"
"0000114579","1.0","0000000071","ART","This capstone course in the studio art program consists of advanced studio work, a visiting artist series, weekly critiques, and discussions with faculty and peers. Each student's independent work with a faculty advisor culminates in a senior exhibition at Flaten Art Museum. Weekly sessions also cover such topics as preparing a resume, documenting one's work, framing, and producing exhibition announcements and posters. Offered annually. Prerequisites: (for non-studio majors) Art 102, ART 103, ART 104, two upper-level (200-300) courses, one art history course, and permission of chair","29","0","0","0","29","","Weeks, Michon;Briggs, Paul S.;Nelson, Peter B.","{'fsnum': '23761', 'name': 'Weeks, Michon'};{'fsnum': '28072', 'name': 'Briggs, Paul S.'};{'fsnum': '13653', 'name': 'Nelson, Peter B.'}","300","50","0","0","0","","Senior Studies in Studio Art","Open to Seniors only.","343","{'day': 'Mo', 'end': '21:00', 'location': 'CAD 305', 'start': '19:00'};{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","Prerequisites: (for non-studio majors) Art 102, ART 103, ART 104, two upper-level (200-300) courses, one art history course, and permission of chair","","3","O","20173","","Research","2017"
"0000114366","1.0","0000000072","ART","This seminar explores methods by which art historians and curators analyze works of art. Students develop an advanced understanding of these methods by application of various methods to works of art, by examining historical factors surrounding principle movements in the study of art history and by engaging in lively class debates about them. Readings, discussions, and presentations culminate in an independent research project that allows each student to find his or her own place in the discipline. Prerequisite: two upper-division courses in art history.","13","0","8","2","3","ORC;WRI","Tradowsky, Christopher","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'}","300","18","","","","","Methods of Art History","","350","{'day': 'Th', 'end': '22:00', 'location': 'CAD 202', 'start': '19:00'}","False","two upper-division courses in art history.","","3","O","20173","The Methods of Art History","Research","2017"
"0000113608","1.0","0000000073","ART","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","3","C","20173","","Research","2017"
"0000115440","1.0","0000020656","ART","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to his/her research interests. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","10","0","4","1","5","","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","300","18","","","","","Res:Creating Ecocritical Exhib","","396","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 202', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 202', 'start': '12:45'}","False","determined by individual instructor.","","3","O","20173","Directed Undergraduate Research","Research","2017"
"0000114214","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","4","0","0","0","4","","Saurer, John;Nelson, Peter B.","{'fsnum': '7064', 'name': 'Saurer, John'};{'fsnum': '13653', 'name': 'Nelson, Peter B.'}","300","","","","","","IR/Fifth Year Emerging Artist 3","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","3","O","20173","Independent Research","Research","2017"
"0000121340","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","1","0","0","0","1","","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","300","","","","","","IR/Georgia O'Keefe/Gender","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","A","3","O","20173","Independent Research","Research","2017"
"0000115891","1.0","0000001220","AS/RE","This course, surveying the general nature and assumptions of Hindu thought, focuses on the diversity of doctrines and practices within some of its major traditions. Students analyze selections from authoritative Sanskrit texts like the Upanishads and Bhagavad-gita, directing special attention to the central issues and developments in Hindu-Christian dialogue.","21","1","4","6","10","MCG;MCS-G","Rambachan, Anantanand","{'fsnum': '6535', 'name': 'Rambachan, Anantanand'}","200","24","","","","","Hinduism","","253","{'day': 'Tu', 'end': '13:10', 'location': 'OM 210', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 210', 'start': '12:45'}","False","False","","3","C","20173","","Research","2017"
"0000115441","1.0","0000021531","AS/RE","The Indian Church, which claims the apostle Thomas as its founder, is the ""home base"" for this historical exploration of Christianity from the apostolic age to the present. The course considers Christian teachings about God and Jesus, biblical interpretation, worship, response to social, political, and cultural practices through encounters between Indian Christians and other churches. The multiple religions of India, its colonial experience, and its contemporary society are essential context. Prerequisite: BTS-B.","25","2","4","19","0","BTS-T","Lagerquist, L. DeAne","{'fsnum': '4592', 'name': 'Lagerquist, L. DeAne'}","200","33","","","","","Jesus on the Indian Road","","254","{'day': 'Mo', 'end': '11:40', 'location': 'OM 305', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 305', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 305', 'start': '10:45'}","False","BTS-B.","","3","O","20173","Jesus on the Indian Road: A Perspective on Christianity","Research","2017"
