"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000049864","1.0","0000000276","ECON","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","A","1","","","O","20061","","Research","2006"
"0000049865","1.0","0000000284","ECON","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049866","1.0","0000000299","CSCI","This is an intermediate-level version of Computer Science 394.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049867","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Projects have included implementation of solid modeling (NURBS), documentation, business applications of computing, applications of computer graphics in medical research, team programming. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049868","0.5","0000000313","EDUC","","1","","","","","Heather Campbell","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049869","0.5","0000000344","EDUC","","1","","","","","Ann A. Leming","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049872","1.0","0000000433","ENGL","","1","","","","","Jan C. Hill","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049873","1.0","0000000449","ENGL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049874","1.0","0000000464","ENVST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049875","1.0","0000000466","ENVST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049876","1.0","0000000471","IDFA","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049877","1.0","0000000474","IDFA","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049878","1.0","0000000490","FREN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049879","1.0","0000000494","FREN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049880","1.0","0000000522","GERM","GE: FOL-G.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049881","1.0","0000000529","GERM","GE: FOL-G.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049882","1.0","0000000543","GREEK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049883","1.0","0000000550","GREEK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049884","1.0","0000000624","HIST","","2","","","","","Eric J. Fure-Slocum","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049885","1.0","0000000640","HIST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049886","1.0","0000000643","HSPST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049887","1.0","0000000646","HSPST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049888","1.0","0000000653","FAMST","","1","","","","","Sharon Powell","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049889","1.0","0000000656","FAMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049890","1.0","0000000668","JAPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049891","1.0","0000000670","JAPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049892","1.0","0000000686","IS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049893","1.0","0000000691","IS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049894","1.0","0000000707","ID","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049895","1.0","0000000709","ID","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049896","1.0","0000000716","LATIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049897","1.0","0000000725","LATIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049898","1.0","0000000751","MATH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049899","1.0","0000000766","MATH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049900","0.5","0000000784","MGMT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049901","1.0","0000000784","MGMT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","A","1","","","O","20061","Internship","Research","2006"
"0000049902","1.0","0000000784","MGMT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","B","1","","","O","20061","Internship","Research","2006"
"0000049903","0.5","0000000788","MGMT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049904","1.0","0000000795","MEDIA","","1","","","","","Bill Sonnega","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049905","0.5","0000000795","MEDIA","","1","","","","","Karen Wilson","","S","200","999","Academic Internship","","294","","True","False","A","1","","","O","20061","Internship","Research","2006"
"0000049906","1.0","0000000846","MUSIC","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049907","1.0","0000000865","MUSIC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049908","1.0","0000000931","NORW","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049909","1.0","0000000936","NORW","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049910","1.0","0000000942","NURS","Does not count toward the major.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049911","1.0","0000000961","NURS","Does not count toward the major.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049912","1.0","0000000985","PHIL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049913","1.0","0000000992","PHIL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049914","1.0","0000001057","PETH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049915","1.0","0000001067","PETH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049916","1.0","0000001090","PHYS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049917","1.0","0000001100","PHYS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049918","1.0","0000001139","PSCI","Internships in the major are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs and executive agencies.","1","","","","","Donald I. Ostrom","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049919","1.0","0000001139","PSCI","Internships in the major are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs and executive agencies.","1","","","","","Daniel Hofrenning","","S","200","999","Academic Internship","","294","","True","False","A","1","","","O","20061","Internship","Research","2006"
"0000049920","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049921","1.0","0000001178","PSYCH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049922","1.0","0000001178","PSYCH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","A","1","","","O","20061","","Research","2006"
"0000049923","1.0","0000001188","PSYCH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049924","1.0","0000001236","REL","","1","","","","","Amy R. Gohdes-Luhman","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049925","1.0","0000001253","REL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049926","1.0","0000001275","RUSSN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049927","1.0","0000001279","RUSSN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049928","1.0","0000001315","SOAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049929","1.0","0000001319","SOAN","","1","","","","","Charles Huff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049930","1.0","0000001341","SPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049931","1.0","0000001354","SPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049932","1.0","0000001366","SWRK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049933","1.0","0000001372","SWRK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049934","1.0","0000001394","THEAT","Prerequisite: At least three previous courses in department.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","At least three previous courses in department.","","1","","","O","20061","Internships","Research","2006"
"0000049935","1.0","0000001394","THEAT","Prerequisite: At least three previous courses in department.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","At least three previous courses in department.","A","1","","","O","20061","Internships","Research","2006"
"0000049936","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","1","","","O","20061","Internship","Research","2006"
"0000049937","1.0","0000001409","STAT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049938","1.0","0000001413","STAT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internship","Research","2006"
"0000049939","1.0","0000001477","WMNST","","1","","","","","Judy Kutulas","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","Internships","Research","2006"
"0000049940","1.0","0000001477","WMNST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","A","1","","","O","20061","Internships","Research","2006"
"0000049941","1.0","0000001479","WMNST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","Internships","Research","2006"
"0000049942","1.0","0000001486","ARMS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20061","","Research","2006"
"0000049943","1.0","0000001488","ARMS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20061","","Research","2006"
"0000049964","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major: basic acting theories, rehearsal techniques, improvisation, history and styles. Students explore and practice exercises, scene work and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. No prerequisites. This course does not fulfill the acting requirement for the major. Offered annually.","20","","","","","Jeanne I. Willcoxon","","S","100","18","Acting for Non-Majors","","115","{'day': 'Mo', 'end': '14:55', 'location': 'TB Haugen', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TB Haugen', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TB Haugen', 'start': '14:00'}","False","False","","1","","","C","20061","Acting for the Non-Major","Research","2006"
"0000049965","1.0","0000000947","NURS","This course focuses on principles of pharmacology and care of the hospitalized adult. Topics include pain management, sleep and rest, and sensory perceptual alterations. Students will apply the nursing process to the care of adults, with emphasis on the elderly. Using a holistic perspective, students will collect and analyze information related to an individual's health status. Students will begin to develop the professional role of caregiver and patient advocate. Taken concurrently with Nursing 302, 304, and 306.","24","","","","","Carol H. Austin;Diana Neal;Judith Sateren","","S","300","24","Adult Health I","","308","{'day': 'Tu', 'end': '12:30', 'location': 'HH 215', 'start': '07:00'};{'day': 'We', 'end': '12:30', 'location': 'HH 215', 'start': '07:00'};{'day': 'Th', 'end': '12:30', 'location': 'HH 215', 'start': '07:00'};{'day': 'Fr', 'end': '12:30', 'location': 'HH 215', 'start': '07:00'};{'day': 'Fr', 'end': '08:55', 'location': 'HH 215', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 215', 'start': '09:05'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 215', 'start': '10:45'}","False","False","","1","","","C","20061","","Research","2006"
"0000049966","1.0","0000000839","MUSIC","Music 267 is a studio course focusing on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation and characterization at an advanced level. They receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. May be repeated once. Prerequisites: Two semester of voice study and Theatre 131 (Acting for the Lyric Stage) or permission of instructor.","12","","","","","Janis Hardy","","S","200","18","Adv Act Lyric Stage","","267","{'day': 'Tu', 'end': '14:45', 'location': 'CHM_URNESS', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CHM_URNESS', 'start': '14:15'}","False","Prerequisites: Two semester of voice study and Theatre 131 (Acting for the Lyric Stage) or permission of instructor.","","1","","","O","20061","Advanced Acting For The Lyric Stage","Research","2006"
"0000049967","1.0","0000000441","ENGL","Students who have already completed a unit in creative writing or produced manuscripts in some other context have the opportunity to deepen and polish their work and to develop and complete individual projects in fiction and poetry. Class sessions are devoted to the discussion of the craft, the examination of literary models and workshopping of student writing. Emphasis for each section is announced the previous spring. Prerequisite: English 251, 255, 257 or writing equivalent.","9","","","","","Jenny Dunning","","S","300","15","Adv Fict Wrtg Wkshp","Portfolio admission required for this course. Deadline Wednesday, March 22.","372","{'day': 'Tu', 'end': '11:00', 'location': 'RML 520', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RML 520', 'start': '09:30'}","False","English 251, 255, 257 or writing equivalent.","","1","","","C","20061","Creative Writing II: Poetry and Fiction","Research","2006"
"0000049968","1.0","0000000442","ENGL","Students explore advanced strategies in writing essays. Three areas of emphasis are explored through the semester: the personal essay, lyrical prose and creative journalism. Many class sessions take the form of workshops in which students critique their peers' work. Prerequisite: English 251, 255, 257 or writing equivalent.","11","","","","","James Heynen","","S","300","15","Adv Nonfict Wrtg Wksh","Portfolio admission required for this course. Deadline Wednesday, March 22.","373","{'day': 'Tu', 'end': '14:45', 'location': 'RML 420', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'RML 420', 'start': '14:15'}","False","English 251, 255, 257 or writing equivalent.","","1","","","C","20061","Advanced Creative Nonfiction","Research","2006"
"0000049969","0.25","0000001096","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration will average one afternoon of work each week.","8","","","","","Jason J. Engbrecht","","S","300","6","Adv Physics Lab (374)","","384","{'day': 'Mo', 'end': '17:00', 'location': 'SC 151', 'start': '14:00'}","False","False","A","1","","","C","20061","384, 385, 386 Advanced Physics Laboratory","Lab","2006"
"0000049970","0.25","0000001096","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration will average one afternoon of work each week.","6","","","","","Jason J. Engbrecht","","S","300","6","Adv Physics Lab (374)","","384","{'day': 'Tu', 'end': '17:20', 'location': 'SC 151', 'start': '14:20'}","False","False","B","1","","","C","20061","384, 385, 386 Advanced Physics Laboratory","Lab","2006"
"0000049971","0.25","0000001098","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration will average one afternoon of work each week.","2","","","","","David Nitz","","S","300","6","Adv Physics Lab (376)","","386","{'day': 'Th', 'end': '17:15', 'location': 'SC 151', 'start': '14:15'}","False","False","A","1","","","O","20061","384, 385, 386 Advanced Physics Laboratory","Lab","2006"
"0000049972","0.25","0000001098","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration will average one afternoon of work each week.","7","","","","","David Nitz","","S","300","6","Adv Physics Lab (376)","","386","{'day': 'Fr', 'end': '17:00', 'location': 'SC 151', 'start': '14:00'}","False","False","B","1","","","C","20061","384, 385, 386 Advanced Physics Laboratory","Lab","2006"
"0000049974","1.0","0000000245","CHIN","This course provides continued practice in speaking, reading and writing at the third-year level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. These courses are recommended for students seeking a concentration in Chinese language. Prerequisite: Chinese 232 or equivalent.","7","","","","","Pin Pin Wan","","S","200","15","Advanced Chinese I","","251","{'day': 'Mo', 'end': '14:55', 'location': 'OM 036', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 036', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 036', 'start': '14:00'}","False","Chinese 232 or equivalent.","","1","","","O","20061","","Research","2006"
"0000049975","0.5","0000000858","MUSIC","Students study advanced baton techniques, including meter changes, asymmetrical meters, advanced fermata situations, pattern variety, melds and 20th-century demands (including the contemporary score and aleatoric music), Students also study the art of programming, score preparation, score reading, score interpretation, memorization, handling different stylistic traditions and conducting recitative. Students practice conducting an ensemble and observe rehearsals on and off campus. Prerequisite: Music 252 or 253 and permission of instructor. Offered Fall Semester.","10","","","","","Steven Amundson","","S","300","18","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 140', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 140', 'start': '09:30'}","False","Music 252 or 253 and permission of instructor. Offered Fall Semester.","A","1","","","O","20061","","Research","2006"
"0000049976","0.5","0000000858","MUSIC","Students study advanced baton techniques, including meter changes, asymmetrical meters, advanced fermata situations, pattern variety, melds and 20th-century demands (including the contemporary score and aleatoric music), Students also study the art of programming, score preparation, score reading, score interpretation, memorization, handling different stylistic traditions and conducting recitative. Students practice conducting an ensemble and observe rehearsals on and off campus. Prerequisite: Music 252 or 253 and permission of instructor. Offered Fall Semester.","15","","","","","Anton Armstrong","","S","300","18","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 233', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 233', 'start': '09:30'}","False","Music 252 or 253 and permission of instructor. Offered Fall Semester.","B","1","","","O","20061","","Research","2006"
"0000049977","1.0","0000000930","NORW","Students gain insight into Norwegian identity and culture, expand vocabulary and improve fluency and grammatical accuracy by reading a variety of texts and writing essays. Speaking assignments help students understand readings and become more effective speakers. Prerequisite: Norwegian 232, or equivalent.","4","","","","","Margaret H. O'Leary","","S","200","15","Advanced Conv & Comp","","253","{'day': 'Tu', 'end': '11:00', 'location': 'OM 004', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 004', 'start': '09:30'}","False","Norwegian 232, or equivalent.","","1","","","O","20061","Advanced Conversation and Composition","Research","2006"
"0000049978","1.0","0000000666","JAPAN","This course, which is comprised of speaking, reading and writing Japanese at the third-year level, are recommended for students seeking a concentration in Japanese language. Prerequisite: Japanese 232 or equivalent.","7","","","","","Phyllis Hyland Larson","","S","200","15","Advanced Japanese I","","251","{'day': 'Mo', 'end': '14:55', 'location': 'OM 003', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 003', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 003', 'start': '14:00'}","False","Japanese 232 or equivalent.","","1","","","O","20061","Advanced Japenese I","Research","2006"
"0000049979","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered both semesters.","3","","","","","Mary Walczak","","S","300","10","Advanced Lab","","375","","True","False","","1","","","C","20061","Advanced Laboratory","Lab","2006"
"0000049981","0.25","0000001011","PEAC","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","20","","","","","Robert K. McCarthy","","S","100","24","Aerobics","","131","{'day': 'Mo', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'}","False","False","","1","","","C","20061","","Research","2006"
