"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000131761","1.0","0000000788","MGMT","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131762","1.0","0000000795","FMS","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131763","1.0","0000000797","FMS","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131764","1.0","0000000846","MUSIC","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131765","1.0","0000000865","MUSIC","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131766","1.0","0000000917","NEURO","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131767","1.0","0000000919","NEURO","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131768","1.0","0000000931","NORW","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131769","1.0","0000000936","NORW","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131770","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131771","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131772","1.0","0000000985","PHIL","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131773","1.0","0000000992","PHIL","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131774","1.0","0000001057","ESTH","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131775","1.0","0000001067","ESTH","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131776","1.0","0000001090","PHYS","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131777","1.0","0000001100","PHYS","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131778","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131779","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","PSCI 294.","","2","","","C","20202","","Research","2020"
"0000131780","1.0","0000001178","PSYCH","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131781","1.0","0000001188","PSYCH","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131782","1.0","0000001236","REL","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131783","1.0","0000001253","REL","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131784","1.0","0000001275","RUSSN","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131785","1.0","0000001279","RUSSN","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131786","1.0","0000001315","SOAN","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131787","1.0","0000001319","SOAN","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131788","1.0","0000001341","SPAN","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131789","1.0","0000001354","SPAN","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131790","1.0","0000001366","SWRK","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131791","1.0","0000001372","SWRK","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131792","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","at least three previous courses in department.","","2","","","C","20202","Academic Internships","Research","2020"
"0000131793","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","at least five previous courses in department.","","2","","","C","20202","","Research","2020"
"0000131794","1.0","0000001409","STAT","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131795","1.0","0000001413","STAT","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131796","1.0","0000000014","AMST","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131797","1.0","0000000766","MATH","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131798","1.0","0000018612","AFAD","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131799","1.0","0000018614","AFAD","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131800","1.0","0000018616","BMOLS","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131801","1.0","0000018618","BMOLS","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131802","1.0","0000000670","JAPAN","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131803","1.0","0000000668","JAPAN","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131804","1.0","0000018620","MEDVL","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131805","1.0","0000018622","MEDVL","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131806","1.0","0000001282","RUSST","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131807","1.0","0000001284","RUSST","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131808","1.0","0000026170","WMGST","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131809","1.0","0000026172","WMGST","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131810","1.0","0000027329","RACE","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131811","1.0","0000027331","RACE","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131812","1.0","0000027398","LAMST","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131813","1.0","0000027400","LAMST","","0","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","2","","","C","20202","","Research","2020"
"0000131814","1.0","0000031260","MSCS","","0","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","2","","","C","20202","","Research","2020"
"0000131817","1.0","0000000313","EDUC","","0","","","Staff","","S","200","1","Academic Internship","","294","","True","False","","2","","","O","20202","","Research","2020"
"0000131845","1.0","0000000922","NORW","Students continue developing proficiency in spoken and written Norwegian, increasing their vocabulary, improving grammatical accuracy, and gaining experience reading and listening to authentic materials. Offered annually in the spring semester. Prerequisite: NORW 111 or equivalent.","23","","","Ida Moen Johnson","","S","100","26","Beginning Norwegian II","","112","","False","NORW 111 or equivalent.","","2","","","O","20202","","Research","2020"
"0000131864","1.0","0000000731","MATH","This course introduces differential and integral calculus of functions of a single real variable, including trigonometric, exponential, and logarithmic functions. Derivatives, integrals, and differential equations are explored graphically, symbolically, and numerically. Applications of these topics are emphasized throughout the course. Offered each semester. Prerequisite: mathematics placement recommendation.","30","","","Tyler R. Billingsley","","S","100","28","Calculus I","Course fee $20.;Supplemental Instruction (SI) is available for this course.","120","","False","mathematics placement recommendation.","","2","","","C","20202","","Research","2020"
"0000131865","1.0","0000000256","ECON","This course uses major schools of economic thought and major economic writers from the past 600 years to introduce principles of economics. Readings include the architects of capitalism (Adam Smith, David Ricardo, etc.), the critics (Karl Marx, Thorstein Veblen, etc.), and the reformers (J.M. Keynes, Joseph Schumpeter, J.K. Galbraith, etc.). Offered periodically during Interim.","35","","","Bruce Wambheim","","A","100","29","Capitalism","","113","","False","False","","2","","","C","20202","Gateways to Economics: Capitalism","Research","2020"
"0000131875","1.0","0000033301","PSYCH","From legalized marijuana, to the widespread use of antidepressants and antianxiety medications, to the ubiquitious presence of coffee shops, the ""drug culture"" affects nearly everyone in our society. This course introduces the world of psychopharmacology, with an emphasis on the basic neural mechanisms underlying the effects of drugs, including their portrayal in popular movies and music. By learning how drugs can affect the way neurons communicate, students become more thoughtful consumers. Offered periodically during Interim. Also counts toward neuroscience concentration. Prerequisites: PSYCH 125 or PSYCH 238 or any Level I biology, chemistry, or chemistry/biology course.","32","","","Shelly D. Dickinson","","S","200","30","Drugs, the Brain and Behavior","","239","","False","Prerequisites: PSYCH 125 or PSYCH 238 or any Level I biology, chemistry, or chemistry/biology course.","","2","","","C","20202","","Research","2020"
"0000131876","1.0","0000001308","SOAN","This class investigates death-related behavior from an American and cross-cultural perspective, seeking to understand patterns of social interaction surrounding and giving meaning to dying, death, and bereavement. Topics include: death meanings and anxiety, religion and death-related customs, the dying process, hospice as a social movement, biomedical issues, the funeral industry, death rituals, and the social understanding of the bereavement process. Offered periodically during Interim. Also counts toward family studies concentration.","26","","","Ryan R. Sheppard","","S","200","27","Dying, Death, Bereavement","","248","","False","False","","2","","","O","20202","Sociology of Dying, Death, and Bereavement","Research","2020"
"0000131880","1.0","0000000736","MATH","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Offered each semester and periodically during Interim. Also counts toward management studies concentration. Prerequisite: MATH 119 or MATH 120.","23","","","Sara Clifton","","S","200","18","Elem Linear Algebra","Open to first-year students.","220","","False","MATH 119 or MATH 120.","","2","","","C","20202","Elementary Linear Algebra","Research","2020"
"0000131881","1.0","0000026656","PHYS","This course gives students the opportunity to work on real world physics and engineering problems. Companies, non-profits, and other organizations provide projects relevant and important to the organizations' goals. Students work in teams to approach these projects from an engineering design perspective that emphasizes hands-on work, prototyping, and organizational skills. Offered annually during Interim. Prerequisite: PHYS 244 or permission of the instructor.","10","","","Jason J. Engbrecht","","S","300","10","Engineering Design Pract","This course includes an academic civic engagement (ACE) component.","360","","False","PHYS 244 or permission of the instructor.","","2","","","C","20202","Engineering Design Practicum","Research","2020"
"0000131883","1.0","0000017674","BI/ES","Human health is affected by the biological environment, a teeming world of parasites and diseases, and the physical environment -- the water, air, and landscapes that we inhabit. Human interactions with the environment have changed rapidly, as human populations grow, travel increases, and ecosystems are altered. This course touches upon traditional environmental topics such as air and water quality, and integrates newer public health challenges such as emerging diseases and food-borne illnesses. Offered periodically. Also counts toward management studies concentration. Prerequisite: an introductory science course.","26","","","Diane K. Angell","","S","200","24","Environmental Health","","228","","False","an introductory science course.","","2","","","C","20202","","Research","2020"
"0000131892","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and the ways drawing informs the creation and understanding of art in cultural contexts. Students explore color, value, form, and space through a wide variety of materials. The course emphasizes strategies for idea generation and visual problem solving. Students engage in spirited investigation, critiques, and thoughtful creative expression. Materials fee. Offered each semester.","22","","","Michon Weeks","","S","100","22","Foundation 2-D Media","The materials fee for ART 102 will be $65.","102","","False","False","","2","","","C","20202","Foundation Two-Dimensional Media","Research","2020"
