"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000105096","1.0","0000000233","CLASS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20161","","Research","2016"
"0000105097","1.0","0000000235","CLASS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20161","","Research","2016"
"0000105098","1.0","0000000248","CHIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105099","1.0","0000000251","CHIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105100","1.0","0000000276","ECON","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105101","1.0","0000000284","ECON","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105102","1.0","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105103","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Recent projects have included contributions to team programming, documentation, business applications of computing, modifications of large proprietary code bases using industry-standard software frameworks, test-driven development, creating mobile-computing interfaces for existing software systems, and improving security of company websites. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105104","1.0","0000000313","EDUC","","0","0/0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","0/0","C","20161","","Research","2016"
"0000105105","0.5","0000000344","EDUC","","0","0/0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","0/0","C","20161","","Research","2016"
"0000105106","1.0","0000000433","ENGL","","1","","","","","Carlos Gallego","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105107","1.0","0000000449","ENGL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105108","1.0","0000000464","ENVST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105109","1.0","0000000466","ENVST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105110","1.0","0000000490","FREN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105111","1.0","0000000494","FREN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105112","1.0","0000000522","GERM","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Maybe counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least one 250-level course.","","1","","","C","20161","","Research","2016"
"0000105113","1.0","0000000529","GERM","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level course.","","1","","","C","20161","","Research","2016"
"0000105114","1.0","0000000543","GREEK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105115","1.0","0000000550","GREEK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","Academic Inernship","Research","2016"
"0000105116","1.0","0000000624","HIST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105117","1.0","0000000640","HIST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105118","0.25","0000000653","FAMST","","1","","","","","Erica Kanewischer","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105119","1.0","0000000656","FAMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105120","1.0","0000000668","JAPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105121","1.0","0000000670","JAPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105122","1.0","0000000686","IS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20161","","Research","2016"
"0000105123","1.0","0000000691","IS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20161","","Research","2016"
"0000105124","1.0","0000000707","ID","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105125","1.0","0000000709","ID","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105126","1.0","0000000716","LATIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105127","1.0","0000000725","LATIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105128","1.0","0000000751","MATH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105129","1.0","0000000766","MATH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105130","1.0","0000000788","MGMT","","1","","","","","Sian E. Christie","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105131","0.25","0000000795","MEDIA","","1","","","","","Linda Mokdad","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105132","1.0","0000000846","MUSIC","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105133","1.0","0000000865","MUSIC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105134","1.0","0000000931","NORW","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105135","1.0","0000000936","NORW","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105136","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105137","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105138","1.0","0000000985","PHIL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105139","1.0","0000000992","PHIL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105140","0.5","0000001057","ESTH","","1","","","","","Cindy Book","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105141","1.0","0000001067","ESTH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105142","1.0","0000001090","PHYS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105143","1.0","0000001100","PHYS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105144","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","","","Anthony Pahnke","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105145","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","PSCI 294.","","1","","","C","20161","","Research","2016"
"0000105146","0.25","0000001178","PSYCH","","1","","","","","Carlo O. Veltri","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105147","1.0","0000001188","PSYCH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105148","1.0","0000001236","REL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105149","1.0","0000001253","REL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105150","1.0","0000001275","RUSSN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105151","1.0","0000001279","RUSSN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105152","1.0","0000001315","SOAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105153","1.0","0000001319","SOAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105154","1.0","0000001341","SPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105155","1.0","0000001354","SPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105156","1.0","0000001366","SWRK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105157","1.0","0000001372","SWRK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105158","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","1","","","C","20161","Academic Internships","Research","2016"
"0000105159","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","1","","","C","20161","","Research","2016"
"0000105160","1.0","0000001409","STAT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105161","1.0","0000001413","STAT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105162","1.0","0000000797","MEDIA","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105163","0.5","0000001282","RUSST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20161","","Research","2016"
"0000105164","1.0","0000000784","MGMT","","1","","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105165","1.0","0000024395","FILM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105166","1.0","0000026170","WMGST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105167","1.0","0000026172","WMGST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105168","1.0","0000027329","RACE","","0","","","R","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105169","1.0","0000027331","RACE","","0","","","R","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105170","1.0","0000027398","LAMST","","0","","","R","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","","Research","2016"
"0000105171","1.0","0000027400","LAMST","","0","","","R","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105172","0.25","0000000374","DANCE","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20161","Internship","Research","2016"
"0000105173","0.5","0000000096","ASIAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20161","","Research","2016"
"0000105180","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","17","0/0","","","","Karen Wilson","","S","100","18","Acting for Non-Majors","","115","{'day': 'Mo', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'}","False","False","A","1","","","C","20161","Acting for the Non Major","Research","2016"
"0000105181","1.0","0000000839","MUSIC","This studio course focuses on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation, and characterization at an advanced level. Participants receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. The course culminates with public performances of a fully staged and costumed lyric theater work. May be repeated once. A production fee will be charged to all students participating in the production. Offered annually in the fall semester. Prerequisites: two semesters of voice study or permission of instructor.","9","","","","","Dale Kruse;James McKeel","","S","200","19","Adv Act Lyric Stage","Only open to students by previous audition.;This course includes an academic civic engagement (ACE) component.","267","{'day': 'Tu', 'end': '13:10', 'location': 'CHM Urness', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'CHM Urness', 'start': '12:45'}","False","Prerequisites: two semesters of voice study or permission of instructor.","","1","","","C","20161","Advanced Acting For The Lyric Stage","Research","2016"
"0000105182","0.25","0000001098","PHYS","Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the fall semester.","6","0/0","","","","David Nitz","0/0","S","300","0","Adv Physics Lab (376)","Registration by permission of instructor only.","386","{'day': 'Fr', 'end': '15:55', 'location': 'RNS 298', 'start': '12:55'}","False","False","A","1","","0/0","C","20161","Advanced Physics Laboratory","Lab","2016"
"0000105183","0.25","0000001098","PHYS","Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the fall semester.","8","0/0","","","","David Nitz","0/0","S","300","6","Adv Physics Lab (376)","Only open to rising seniors during web registration. Rising juniors may add on;a space-available basis during the drop/add period.","386","{'day': 'Th', 'end': '11:00', 'location': 'RNS 298', 'start': '08:00'}","False","False","B","1","","0/0","C","20161","Advanced Physics Laboratory","Lab","2016"
"0000105184","0.25","0000001098","PHYS","Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the fall semester.","8","0/0","","","","Brianna S. Thomas","0/0","S","300","6","Adv Physics Lab (376)","Only open to rising seniors during web registration. Rising juniors may add on;a space-available basis during the drop/add period.","386","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","C","1","","0/0","C","20161","Advanced Physics Laboratory","Lab","2016"
"0000105186","1.0","0000000245","CHIN","This course provides continued practice in speaking, reading, and writing at the third-year-level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. This course is required for students seeking a concentration in China studies. Counts toward management studies concentration. Prerequisite: CHIN 232 or equivalent.","19","","","","","Ka F. Wong","","S","300","14","Advanced Chinese I","","301","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 175', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 175', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 175', 'start': '12:55'}","False","CHIN 232 or equivalent.","","1","","","C","20161","Third-Year Chinese I","Research","2016"
"0000105187","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Counts toward management studies concentration. Prerequisites: MUSIC 252 or MUSIC 253.","9","","","","","Steven Amundson","","S","300","19","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 140', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 140', 'start': '09:30'}","False","Prerequisites: MUSIC 252 or MUSIC 253.","A","1","","","O","20161","","Research","2016"
"0000105188","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Counts toward management studies concentration. Prerequisites: MUSIC 252 or MUSIC 253.","12","","","","","Anton Armstrong","","S","300","19","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 233', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 233', 'start': '09:30'}","False","Prerequisites: MUSIC 252 or MUSIC 253.","B","1","","","O","20161","","Research","2016"
"0000105189","1.0","0000000930","NORW","Students gain insight into Norwegian identity and culture, expand vocabulary, and improve fluency and grammatical accuracy by reading a variety of texts and writing essays. Speaking assignments help students understand readings and become more effective speakers. Offered annually in the fall semester. Counts toward management studies concentration. Prerequisite: NORW 232 or equivalent.","8","","","","","Margaret H. O'Leary","","S","200","19","Advanced Conv & Comp","","253","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 310', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 310', 'start': '12:45'}","False","NORW 232 or equivalent.","","1","","","O","20161","Advanced Conversation and Composition","Research","2016"
"0000105190","1.0","0000000666","JAPAN","This third-year-level course aims to increase the knowledge of Japanese people, language, and society by comparing with students' own cultures in their target language. Various authentic ""texts"" (images, video clips, written texts, etc.) support student learning. Counts toward management studies concentration. Prerequisite: JAPAN 232 or equivalent.","13","","","","","Rika Ito","","S","300","18","Advanced Japanese I","","301","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 153', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 153', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 153', 'start': '11:50'}","False","JAPAN 232 or equivalent.","","1","","","O","20161","","Research","2016"
"0000105191","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","6","0/0","","","","Dipannita Kalyani","","S","300","20","Advanced Lab","","375","","True","False","A","1","","","C","20161","Advanced Laboratory","Lab","2016"
"0000105200","1.0","0000000410","ENGL","Students explore the histories, cultural patterns, religious practices, key institutions, gender issues, narrative styles, and significant contributions to our nation of an array of racial and multicultural groups. Such diverse writers as Leslie Silko, Chaim Potok, Amy Tan, and Toni Morrison raise questions about voice and identity, both individual and collective. Counts toward American studies and race and ethnic studies majors and Africa and the Americas, educational studies, and race and ethnic studies concentrations. Prerequisite: FYW.","32","","","","","Joan Hepburn","","S","200","30","Am Racial/Multi Lit","","205","{'day': 'Tu', 'end': '11:00', 'location': 'RML 515', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RML 515', 'start': '09:30'}","False","FYW.","","1","","","C","20161","American Racial and Multicultural Literatures","Research","2016"
"0000105202","1.0","0000000577","HIST","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered annually. Counts toward American studies major.","29","6/5","","","","Edward P. Pompeian","","S","100","27","America to 1865","","198","{'day': 'Mo', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'}","False","False","A","1","","","C","20161","American History to 1865","Research","2016"
"0000105203","1.0","0000000577","HIST","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered annually. Counts toward American studies major.","32","6/5","","","","Edward P. Pompeian","","S","100","27","America to 1865","","198","{'day': 'Mo', 'end': '11:40', 'location': 'OM 030', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 030', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 030', 'start': '10:45'}","False","False","B","1","","","C","20161","American History to 1865","Research","2016"
"0000105204","1.0","0000001103","PSCI","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts toward American studies major.","32","","","","","Timothy P. Collins","4/5","S","100","32","American Politics","This course has class-year limits.","111","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 280', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 280', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 280', 'start': '11:50'}","False","False","A","1","6/3","8/8","C","20161","","Research","2016"
"0000105205","1.0","0000001103","PSCI","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts toward American studies major.","29","","","","","Timothy P. Collins","3/5","S","100","32","American Politics","This course has class-year limits.","111","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 280', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 280', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 280', 'start': '12:55'}","False","False","B","1","3/3","7/8","C","20161","","Research","2016"
"0000105206","1.0","0000000201","CHEM","Students not only investigate the theory of modern analytical chemistry, but also examine the statistical treatment of errors, equilibrium, activities, acid/base chemistry, spectroscopy, electrochemistry, and separations. The accompanying lab course, CHEM 256, illustrates the topics discussed in CHEM 255. Students taking this course use computers for solving problems. Offered each semester. Counts toward environmental studies major (all emphases) and concentration. Prerequisites: CHEM 126 or CH/BI 227 or permission of the instructor, and concurrent registration in CHEM 256.","31","","0000000201","","","Paul T. Jackson","","S","200","32","Analytical Chemistry","Students in Chem 255 must also register for one Chem 256 lab.","255","{'day': 'Tu', 'end': '09:25', 'location': 'RNS 410', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'RNS 410', 'start': '08:00'}","False","Prerequisites: CHEM 126 or CH/BI 227 or permission of the instructor, and concurrent registration in CHEM 256.","","1","","","C","20161","","Research","2016"
