"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000073727","1.0","0000000011","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","3","C","20103","Internship","Research","2010"
"0000074347","1.0","0000000012","AMST","","0","0","0","0","0","","Swain, Corliss","{'fsnum': '8165', 'name': 'Swain, Corliss'}","200","","","","","","IS/Body Ideals: WWII/Pres","","298","","False","","","3","O","20103","Independent Study","Research","2010"
"0000080556","1.0","0000000012","AMST","","2","0","0","0","2","","Allister, Mark","{'fsnum': '110', 'name': 'Allister, Mark'}","200","","","","","","IS/Music/Nature & Society","","298","","False","","A","3","O","20103","Independent Study","Research","2010"
"0000080754","1.0","0000000012","AMST","","1","0","0","0","1","WRI","Allister, Mark","{'fsnum': '110', 'name': 'Allister, Mark'}","200","","","","","","IS/Music, Nature, Society","","298","","False","","B","3","O","20103","Independent Study","Research","2010"
"0000074621","1.0","0000000013","AMST","This course undertakes an intensive study of a particular period or topic through the interdisciplinary perspective of American studies. This course employs a seminar format, with concentration on student research. Recent topics include: ""Disney's America,"" ""American Women of Color,"" ""Man and Nature,"" and ""California Dreams."" Offered annually in the spring semester. May be repeated if topics are different.","14","0","7","2","5","","LeBlanc, Diane C.","{'fsnum': '13324', 'name': 'LeBlanc, Diane C.'}","300","15","0","","0","","Sem: American Man","Limited to American Studies majors.  All other students by consent of           ;instructor  only.","301","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 297', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'RNS 297', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RNS 297', 'start': '23:50'}","False","False","","3","C","20103","Seminar","Seminar","2010"
"0000073797","1.0","0000000014","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","3","C","20103","Internship","Research","2010"
"0000074314","1.0","0000000015","AMST","","1","0","0","0","1","","Lagerquist, L. DeAne","{'fsnum': '4592', 'name': 'Lagerquist, L. DeAne'}","300","0","","","","","IR/American Spirituality","","398","","False","","","3","C","20103","Independent Research","Research","2010"
"0000080742","1.0","0000000015","AMST","","1","0","1","0","0","WRI","Farrell, James","{'fsnum': '2030', 'name': 'Farrell, James'}","300","","","","","","IR/Men & Environmentalism","","398","","False","","A","3","O","20103","Independent Research","Research","2010"
"0000073869","1.0","0000000058","AR/AS","This course introduces the history of Japanese art, offering a survey of major artistic developments from neolithic times to the present. Among the topics considered: funerary remains of the neolithic through Kofun eras; indigenous as well as imported religious traditions and their imagery, and the secular arts. Issues discussed include production and patronage, function, and borrowing and influence in the evolution of artistic works. Offered annually.","29","8","2","11","8","ALS-A;MCG;MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","30","","","","","Arts of Japan","","260","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'}","False","False","","3","C","20103","The Arts of Japan","Research","2010"
"0000075621","1.0","0000020617","ARMS","This lecture with discussion course explores famous African-American, Asian-American, Native American, and Hispanic artists like Faith Ringgold and Maya Lin who have amazed people with their art and have helped empower multicultural thinking in the U.S. through artistic, political and personal strategies. Students learn about art and ways these post-Civil Rights artists have addressed race, ethnicity and change in American society.","18","2","3","7","6","ALS-A;MCD;MCS-D","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","18","","","","","Top: Art, Race & Identity","Open to all students.","253","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 204', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 204', 'start': '12:45'}","False","False","","3","C","20103","","Topic","2010"
"0000073798","1.0","0000001486","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","3","C","20103","","Research","2010"
"0000074374","1.0","0000001487","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","3","O","20103","Independent Study","Research","2010"
"0000073799","1.0","0000001488","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","3","C","20103","","Research","2010"
"0000074315","1.0","0000001489","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","IR/","","398","","False","","","3","O","20103","Independent Research","Research","2010"
"0000074113","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and ways two-dimensional media inform the creation and understanding of art in cultural contexts. Students explore the form and space of two-dimensional images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","20","11","1","3","5","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","22","","","","","Foundation 2-D Media","This course has class-year limits.","102","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 216', 'start': '08:00'}","False","False","A","3","C","20103","Foundation Two-Dimensional Media","Research","2010"
"0000074114","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and ways two-dimensional media inform the creation and understanding of art in cultural contexts. Students explore the form and space of two-dimensional images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","22","11","1","7","3","ALS-A","Griep, Mary","{'fsnum': '2757', 'name': 'Griep, Mary'}","100","22","","","","","Foundation 2-D Media","This course has class-year limits.","102","{'day': 'Mo', 'end': '13:50', 'location': 'CAD 216', 'start': '23:50'};{'day': 'We', 'end': '13:50', 'location': 'CAD 216', 'start': '23:50'};{'day': 'Fr', 'end': '13:50', 'location': 'CAD 216', 'start': '23:50'}","False","False","B","3","C","20103","Foundation Two-Dimensional Media","Research","2010"
"0000074115","1.0","0000020056","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of three-dimensional art-making and ways three-dimensional media inform the creation and understanding of art in cultural contexts. Students explore the form and space of three-dimensional images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","24","7","1","9","7","ALS-A","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","100","26","","","","","Foundation 3-D Media","This course has class-year limits.","103","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 106', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 106', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 106', 'start': '08:00'}","False","False","","3","C","20103","Foundation Three-Dimensional Media","Research","2010"
"0000074112","1.0","0000020055","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of new media art-making and ways new media inform the creation and understanding of art in cultural contexts, with special emphasis on cyberculture and hypertext. Students explore the form and space of new media images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","17","4","4","5","4","ALS-A","Alvarez, Guido","{'fsnum': '21134', 'name': 'Alvarez, Guido'}","100","15","4","4","5","2","Foundation New Media","This course has class-year limits.","104","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 100', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 100', 'start': '12:45'}","False","False","","3","C","20103","","Research","2010"
"0000074284","1.0","0000000032","ART","This introduction to art history examines select European, Native American, Euro-American, and African artistic traditions from c. 1400 to the present. Through lectures, discussions, and other activities, students develop skills in visual analysis and interpretation. The course considers a variety of artistic media, including painting, sculpture, architecture, and textiles, as well as broader issues of aesthetics, function, and patronage. Offered annually.","30","5","7","9","9","ALS-A;HWC;ORC","Tradowsky, Christopher;Rohn, Matthew","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'};{'fsnum': '6758', 'name': 'Rohn, Matthew'}","100","52","","","","","Intro/Art History II","Students in Art 151 must also register for one discussion section Art 151AD     ;or BD or CD or DD.","151","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'}","False","False","","3","O","20103","Introduction to Art History II","Research","2010"
"0000074282","","0000018598","ART","Discussion section.","0","0","0","0","0","","Tradowsky, Christopher;Rohn, Matthew","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'};{'fsnum': '6758', 'name': 'Rohn, Matthew'}","100","0","","","","","Intro/Art Hist II Discuss","This discussion section has been canceled.","151","{'day': 'Th', 'end': '09:50', 'location': 'CAD 102', 'start': '08:55'}","False","False","A","3","X","20103","Introduction to Art History II Discussion","Discussion","2010"
"0000074283","","0000018598","ART","Discussion section.","15","5","4","3","3","","Tradowsky, Christopher;Rohn, Matthew","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'};{'fsnum': '6758', 'name': 'Rohn, Matthew'}","100","26","","","","","Intro/Art Hist II Discuss","","151","{'day': 'Fr', 'end': '10:00', 'location': 'CAD 102', 'start': '09:05'}","False","False","B","3","O","20103","Introduction to Art History II Discussion","Discussion","2010"
"0000075479","","0000018598","ART","Discussion section.","0","0","0","0","0","","Tradowsky, Christopher;Rohn, Matthew","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'};{'fsnum': '6758', 'name': 'Rohn, Matthew'}","100","0","","","","","Intro/Art Hist II Discuss","This discussion section has been canceled.","151","{'day': 'Fr', 'end': '11:40', 'location': 'CAD 210', 'start': '10:45'}","False","False","C","3","X","20103","Introduction to Art History II Discussion","Discussion","2010"
"0000075630","","0000018598","ART","Discussion section.","15","0","3","6","6","","Tradowsky, Christopher;Rohn, Matthew","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'};{'fsnum': '6758', 'name': 'Rohn, Matthew'}","100","26","","","","","Intro/Art Hist II Discuss","","151","{'day': 'Fr', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'}","False","False","D","3","O","20103","Introduction to Art History II Discussion","Discussion","2010"
"0000074535","1.0","0000000029","ART","This course introduces students to analog and digital photographic processes as means for creating works of art. Students learn terminology and critical approaches to photography. The course includes presentations on concepts and photographers' works, discussions of articles, and regular critiques. Students are introduced to the history of the medium through presentations, readings, and hands-on work such as constructing a camera obscura. Students develop critical skills and the ability to analyze and interpret photographic work. Materials fee. Offered each semester. Credit will not be given for both Art 124 and Art 205.","18","5","4","3","6","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","17","7","3","5","2","Photography","This course has class-year limits.","205","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 102', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 102', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 102', 'start': '22:45'}","False","False","","3","C","20103","","Research","2010"
"0000075480","1.0","0000001496","ART","This course introduces students to the ceramic processes of wheel throwing and hand building as means for creating works of art. Students learn terminology and critical approaches to ceramics. Students develop critical skills and the ability to analyze and interpret ceramic art work. Class emphasizes creative approaches to solving visual problems through ceramic work. Slide presentations on contemporary and historical ceramics provide background for assignments and highlight the role of ceramics in various cultural contexts. Materials fee. Offered each semester. Credit will not be given for both Art 121 and Art 207.","19","5","4","4","6","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","18","6","4","6","2","Ceramics","This course has class-year limits.","207","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 115', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 115', 'start': '12:45'}","False","False","","3","C","20103","","Research","2010"
"0000074814","1.0","0000000034","ART","This course explores the fundamental principles of design, color, and composition through watercolor. Through advanced techniques, strong drawing, and exploration of personal ideas, students develop a personal, expressive, and visual language. Students are encouraged to move past trite and predictable solutions to seek alternatives, take initiative, and celebrate creative risk-taking. Prerequisite: Art 102 or Art 111 and 112 (or 110), and 113. Materials fee. Offered annually.","21","3","5","5","8","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","22","","","","","Watercolor Painting","Prerequisite: Art 102 or Art 111 and 112 (or 110), and 113.","222","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 116', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 116', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 116', 'start': '22:45'}","False","Art 102 or Art 111 and 112 (or 110), and 113. Materials fee. Offered annually.","","3","C","20103","","Research","2010"
"0000074617","1.0","0000000036","ART","This sculpture course introduces students to metal forming, shaping, fastening and brazing, and welding, building upon concepts from the foundation course and presenting the next level of sculpture topics, issues and concerns. Both majors and non-majors discover an art and industrial process that has great artistic and practical application The course makes use of hands-on instruction, readings, slide talks, and discussion. Materials fee. Offered annually in the spring semester.","11","0","3","4","4","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","15","","","","","Sculpt: Metal Direct","","224","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 105', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 105', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 105', 'start': '22:45'}","False","False","","3","C","20103","Sculpture/Direct Metal","Research","2010"
"0000075830","1.0","0000000038","ART","Emphasizing individual concepts, personal expression and strong composition, this course explores relief and lithography. Using large-scale, multicolor moveable block, collograph, wood or lino block techniques and lithography stones or aluminum plates in both black and white and color, students produce multiple images on one of the department's three presses. Students become familiar with the heritage of old masters as well as contemporary artists in printmaking. Prerequisites: Art 102 or Art 111 and 112 (or 110). Materials fee. Offered annually.","11","2","4","1","4","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","16","","","","","Printmkg: Relief/Litho","Prerequisites: Art 102 or Art 111 and 112 (or 110).","226","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 212', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 212', 'start': '12:45'}","False","Prerequisites: Art 102 or Art 111 and 112 (or 110). Materials fee. Offered annually.","","3","C","20103","Printmaking: Relief and Lithography","Research","2010"
"0000074210","1.0","0000000040","ART","This course provides an introduction to the computer as a tool for creating animated art. During the semester, students utilize digital painting, drawing, scanning, image manipulation, digitized sound, stop motion animation, and video to produce animated art. Class projects include stop motion animation, flash animations, video art, puppets, and toys. Students explore relationships between traditional and electronic art forms. Prerequisites: Photoshop skills, Art 104 or 117; or permission of the instructor. Materials fee. Offered alternate years.","15","1","7","3","4","","Alvarez, Guido","{'fsnum': '21134', 'name': 'Alvarez, Guido'}","200","15","","","","","Animated Art","No prerequisite needed for this course.","228","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 100', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 100', 'start': '08:00'}","False","Prerequisites: Photoshop skills, Art 104 or 117; or permission of the instructor. Materials fee. Offered alternate years.","","3","C","20103","","Research","2010"
"0000074261","1.0","0000000045","ART","This intermediate-level course assumes students have a substantial understanding of ceramic processes, plus a good awareness of their own interests in the realm of ceramic expression. The instructor helps students focus their efforts by proposing specific areas of investigation. Prerequisites: Art 103 or 207, or 116, 119, or 121. Previous studio experience in ceramics is accepted when approved by the instructor. Materials fee. Offered annually.","17","0","5","1","11","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","18","","","","","Intermediate Ceramics","Prerequisites: Art 103 or 207, or 116,  119, or 121.  Previous studio experience;in ceramics is accepted when approved by the instructor.","234","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 115', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 115', 'start': '08:00'}","False","Prerequisites: Art 103 or 207, or 116, 119, or 121. Previous studio experience in ceramics is accepted when approved by the instructor. Materials fee. Offered annually.","","3","C","20103","","Research","2010"
"0000075486","1.0","0000000046","ART","In this intermediate photography course, students explore a variety of techniques and topics. Techniques include historic processes such as cyanotype and salted paper printing, digital photography, large-scale color printing, and traditional black and white photography. Students investigate experimental approaches and nontraditional forms for presentation, and they investigate photography from broad historical, aesthetic, and social perspectives. This course includes field trips, readings, discussion, and slide presentations. Prerequisites: Art 104 or 205 or 124 or permission of instructor. Materials fee. Offered annually.","10","1","4","3","2","","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","12","","","","","Intermed Photography","Prerequisites: Art 104 or 205 or 124 or permission of instructor.","238","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'}","False","Prerequisites: Art 104 or 205 or 124 or permission of instructor. Materials fee. Offered annually.","","3","O","20103","Intermediate Photography","Research","2010"
"0000075831","1.0","0000017673","ART","The most exciting art forms today are interdisciplinary. The boundaries between the fine arts disciplines of visual art, music, dance, and theater are now seen as completely permeable. This course allows students to combine visual art making with movement, sound, and performance to create spectacle. The course emphasizes process and collaboration incorporating readings, discussion, critiques, field trips, guest artists, and studio practice. Prerequisite: one full-credit course in art, music, dance, or theatre, or the equivalent as approved by instructor. Materials/field trip fee. Offered every two to three years.","22","1","8","7","6","","Tradowsky, Christopher;Dell, Irve","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'};{'fsnum': '1369', 'name': 'Dell, Irve'}","200","25","","","","","Creating Spectacle","","240","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 204', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 204', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 204', 'start': '12:55'}","False","one full-credit course in art, music, dance, or theatre, or the equivalent as approved by instructor. Materials/field trip fee. Offered every two to three years.","","3","C","20103","Topics Seminar in Fine Arts: Creating Spectacle","Research","2010"
"0000075482","1.0","0000000063","ART","This course serves as an introductory survey of the diverse arts and cultures of sub-Saharan Africa. Students investigate material culture in its original context to understand the social roles that art plays in many aspects of life. Students also learn to identify and discuss styles, materials, techniques, and the roles of artists. Special topics considered may include: contemporary versus historical art in Africa, notions of ""authenticity"" and tourist art, cultural heritage and repatriation of art works, and the politics and history of museum display. Offered periodically.","0","0","0","0","0","ALS-A;MCG;MCS-G","Tradowsky, Christopher","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'}","200","30","","","","","African Art History","This course has been canceled.","269","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 305', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 305', 'start': '09:30'}","False","False","","3","X","20103","","Research","2010"
"0000075481","1.0","0000000065","ART","This course treats both the art created in the Gothic period in Western Europe (c. 1140-1400) and the revival of the Gothic style in 19th-century Europe. In the later medieval world, the course focuses on the rise of the city, on the spirituality of the Franciscan and Dominican orders, and on a new class of patrons who, fueled by the new economy of Europe, commissioned art on a larger scale than ever before. The course ends with a discussion of what the Gothic came to mean in the 19th century, as European nations solidified and industrialized. Offered every three years.","21","2","7","8","4","ALS-A;WRI","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","19","","","","","Gothic Art","","271","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 204', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 204', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 204', 'start': '10:45'}","False","False","","3","C","20103","","Research","2010"
"0000074817","1.0","0000000067","ART","This course explores the roles of women as creators, subjects, and patrons of art. It helps students lean about how gender permeates culture and art. Specific topics vary. Each topic introduces a time period and place that has revealed much about gender and visual culture. Students work seminar-style yet at an introductory level for those new to art history or women's studies. Counts toward the major in Women's Studies and Art and Art History. Offered periodically.","10","4","5","1","0","ALS-A","Tradowsky, Christopher","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'}","200","19","","","","","Women in Art","","277","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 204', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 204', 'start': '14:15'}","False","False","","3","O","20103","","Research","2010"
"0000073728","1.0","0000000068","ART","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","3","C","20103","","Research","2010"
"0000074348","1.0","0000000069","ART","Independent Study in Studio Art prerequisites: four foundation courses and two upper-division courses in area of study.;Independent Study in Art History prerequisites: two upper-division courses in area of study.","1","0","0","0","1","","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","","","","","","IS/Advanced Ceramics","","298","","False","False","","3","O","20103","Independent Study","Research","2010"
