"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000010227","0.5","0000000021","ART","Within an art historical context, this course explores an appreciation of color and the interaction of color as it affects one's daily life. Problems are developed to foster investigation and experimentation into the formal properties of color theory and expand creativity in the painter's approach to composition and expressive content. Materials fee.","24","4/10","","","","Wendell Arneson","3/1","S","100","22","Found Color Design","","113","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 116', 'start': '09:05'}","False","False","A","1","9/2","8/2","O","20051","Foundation Color Design","Research","2005"
"0000010228","0.5","0000000021","ART","Within an art historical context, this course explores an appreciation of color and the interaction of color as it affects one's daily life. Problems are developed to foster investigation and experimentation into the formal properties of color theory and expand creativity in the painter's approach to composition and expressive content. Materials fee.","24","11/9","","","","Wendell Arneson","0/4","S","100","22","Found Color Design","","113","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 116', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 116', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 116', 'start': '10:45'}","False","False","B","1","5/3","8/2","O","20051","Foundation Color Design","Research","2005"
"0000010229","0.5","0000000022","ART","This beginning studio course in sculpture introduces the basic aesthetic, conceptual and technical fundamentals of three-dimensional art-making and design. Students learn how to operate tools safely and efficiently, how to construct things with wood and other materials and how to describe and discuss sculpture and other objects and spaces. The course uses hands-on instruction, readings, slide talks, field trips and discussion. Lab fee.","13","7/6","","","","Irve Dell","0/1","S","100","18","Foundation Sculpture","","114","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 106', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 106', 'start': '09:30'}","False","False","A","1","4/3","2/4","O","20051","","Research","2005"
"0000010230","0.5","0000000022","ART","This beginning studio course in sculpture introduces the basic aesthetic, conceptual and technical fundamentals of three-dimensional art-making and design. Students learn how to operate tools safely and efficiently, how to construct things with wood and other materials and how to describe and discuss sculpture and other objects and spaces. The course uses hands-on instruction, readings, slide talks, field trips and discussion. Lab fee.","11","3/6","","","","Irve Dell","2/3","S","100","18","Foundation Sculpture","","114","{'day': 'Tu', 'end': '16:30', 'location': 'CAD 106', 'start': '15:05'};{'day': 'Th', 'end': '17:15', 'location': 'CAD 106', 'start': '15:55'}","False","False","B","1","4/3","2/5","O","20051","","Research","2005"
"0000010231","0.5","0000000023","ART","This course introduces students to black and white photography and to fundamental elements in visual art, as well as to the aesthetics and history of photography and the role of photography in modern culture. Students learn camera operation, black and white film processing, printing and print presentation. Students must provide their own 35 mm camera. With the exception of art majors, credit not allowed also for Physics 120. Lab fee.","20","4/5","","","","Margaret Ojala","3/1","S","100","20","Found Photography","","115","{'day': 'Tu', 'end': '09:25', 'location': 'CAD 102', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CAD 102', 'start': '08:00'}","False","False","","1","8/3","5/2","O","20051","Foundation Photography","Research","2005"
"0000010232","0.5","0000000024","ART","In this introductory course that employs handbuilding techniques, the primary emphasis of the class is the student's imaginative approach in solving visual problems. Students are introduced to historical/contemporary approaches to clay. Included in the course are clay mixing, kiln loading, various firing procedures and glaze and surface embellishment. Lab fee.","16","3/6","","","","Ron Gallas","2/0","S","100","18","Found Ceramics: Hand","","116","{'day': 'Tu', 'end': '16:30', 'location': 'CAD 115C', 'start': '15:05'};{'day': 'Th', 'end': '16:50', 'location': 'CAD 115C', 'start': '15:55'}","False","False","","1","5/3","6/3","O","20051","Foundation Ceramics -- Handbuilding","Research","2005"
"0000010233","0.5","0000000025","ART","This course provides the technical and conceptual foundations for use of digital media for artistic expression. The course will focus on the interaction of the conceptual and the technical through readings, lecture and assignments that address fundamental issues of digital arts: digital reproduction and representation, intermedia and interface. Students will acquire basic technical skills and apply them in the development of digital art projects that span four realms: raster graphics, vector graphics, 3D graphics and web page construction. This course will prepare students for advanced art courses in the curriculum: Motion Graphics, Computer-Based Imagery and Video Art Production.","13","4/4","","","","Patrick T. Kelley","4/2","S","100","15","Found Digital Media","","117","{'day': 'Tu', 'end': '09:25', 'location': 'CAD 100', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CAD 100', 'start': '08:00'}","False","False","A","1","1/1","4/5","C","20051","Foundation Digital Media","Research","2005"
"0000010234","0.5","0000000025","ART","This course provides the technical and conceptual foundations for use of digital media for artistic expression. The course will focus on the interaction of the conceptual and the technical through readings, lecture and assignments that address fundamental issues of digital arts: digital reproduction and representation, intermedia and interface. Students will acquire basic technical skills and apply them in the development of digital art projects that span four realms: raster graphics, vector graphics, 3D graphics and web page construction. This course will prepare students for advanced art courses in the curriculum: Motion Graphics, Computer-Based Imagery and Video Art Production.","15","1/2","","","","Patrick T. Kelley","1/1","S","100","15","Found Digital Media","","117","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 100', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 100', 'start': '09:30'}","False","False","B","1","8/0","5/2","O","20051","Foundation Digital Media","Research","2005"
"0000010235","0.5","0000000026","ART","This introductory course employs wheel throwing techniques in clay. Students are introduced to historical and contemporary approaches to clay. Course includes clay mixing, kiln loading, various firing procedures and glaze and surface embellishment. Lab fee.","16","1/4","","","","Ron Gallas","0/1","S","100","18","Found Ceramics: Wheel","","119","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 115E', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 115E', 'start': '12:45'}","False","False","","1","6/0","9/1","O","20051","Foundation Ceramics -- Wheel Throwing","Research","2005"
"0000010236","1.0","0000000027","ART","In this accelerated course in design and drawing, students explore the art elements and their dynamics in composition and experiment with a wide range of media and techniques. Students sharpen their skills in rendering and develop ways to use drawing to convey personal meaning and ideas. Students also study and discuss the technique, content and the context of works by contemporary artists and old masters. This course meets the requirements of 1/2 of the requirements of the foundation program; two additional foundation courses must be taken, one of which must be in three-dimensional studies. Admission to this course is by portfolio review only. Lab fee.","14","","","","","Jil Evans","","S","100","20","Honors Found Drawing","","120","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 216', 'start': '11:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 216', 'start': '12:45'}","False","False","","1","","","C","20051","Honors Foundation Drawing","Research","2005"
"0000010237","1.0","0000000031","ART","This introduction to the materials and concepts of art history is aimed at first-year students, sophomores and beginning majors. It provides a chronological survey of the painting, sculpture, architecture and decorative arts of the West. Students learn visual analysis and key art historical terminology along with the extraordinary cultural contexts and heritages informing this art.","55","14/15","","","","Nancy M. Thompson;Karil J. Kucera","11/9","S","100","50","Intro/Art History I","","150","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'}","False","False","","1","12/8","18/9","O","20051","Ancient through Medieval Art","Research","2005"
"0000010238","1.0","0000000033","ART","This course develops and stimulates research into the emotional/expressive properties of art-making in the painting media. By investigating thematic compositional and technical problems, students develop a personalized approach to ideas and content. Students learn the importance of process, need for flexibility, how to seek alternatives and how to recognize that a painting has a life of its own. Prerequisites: Art 111 and 112 (or 120), and 113 . Materials fee. Offered annually.","24","","","","","Wendell Arneson","","S","200","22","Oil/Acrylic Painting","","221","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'}","False","Prerequisites: Art 111 and 112 (or 120), and 113 . Materials fee. Offered annually.","","1","","","C","20051","","Research","2005"
"0000010239","1.0","0000000035","ART","This sculpture course introduces lost wax bronze casting, an art and industrial process that changed the course of human civilization. Students learn to cast, finish and preset cast metal work, building upon concepts from the foundation course and exploring the next level of sculpture topics, issues and concern. Te course makes use of hands-on instruction, readings, slide talks and discussion. Lab fee. Prerequisite: Art 114 (Mandatory); Art 111, 112, 113, 116(recommended). Offered annually. Fall Semester only.","11","","","","","Irve Dell","","S","200","15","Sculpt: Metal Casting","","223","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 105', 'start': '11:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 105', 'start': '12:45'}","False","Art 114 (Mandatory); Art 111, 112, 113, 116(recommended). Offered annually. Fall Semester only.","","1","","","O","20051","Sculpture/Metal Casting","Research","2005"
"0000010240","1.0","0000000037","ART","Through a sequence of projects, architectural design students learn about drawing (hand drafting and computer-aided drawing and design) and architectural design processes which require the integration of social, artistic, technical and environmental issues. Prerequisites: Art 111 and 112 (or 120). Lab fee.","10","","","","","Steven Edwins","","S","200","16","Arch Drawing/Design I","","225","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 116', 'start': '12:55'}","False","Prerequisites: Art 111 and 112 (or 120). Lab fee.","","1","","","O","20051","Architectural Drawing and Design I","Research","2005"
"0000010241","1.0","0000000039","ART","This course provides a strong foundation in the array of copper plate processes of etching, aquatint, lift ground, soft ground and viscosity color printmaking processes as well as in painterly monoprinting techniques. Students address personal sources of ideas, experimentation, drawing skills and compositional concerns and draw upon examples of master printmakers to discuss how images reflect culture. Critical thinking skills are necessary in discussion and critiques. Prerequisites: Prerequisites: Art 111 and 112 (or 120), and 113. Lab fee. Offered annually.","12","","","","","John Saurer","","S","200","16","Printmkg: Intaglio/Mono","","227","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 212', 'start': '10:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 212', 'start': '10:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 212', 'start': '10:45'}","False","Prerequisites: Prerequisites: Art 111 and 112 (or 120), and 113. Lab fee. Offered annually.","","1","","","O","20051","Printmaking: Intaglio and Monoprints","Research","2005"
"0000010242","1.0","0000000043","ART","Drawing the human form from life has been a mainstay in the training of artists since the Renaissance because of its unparalleled discipline in the training of the eye. Along with becoming better observers, students reach a personal understanding of the figure and an appreciation of its art historical uses. Various media and techniques are explored as a means to understand the expressive possibilities of the figure. Prerequisites: Art 111 and 112 (or 120), and 113. Offered annually.","14","","","","","John Saurer","","S","200","20","Figure Drawing","","232","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'}","False","Prerequisites: Art 111 and 112 (or 120), and 113. Offered annually.","","1","","","O","20051","","Research","2005"
"0000010243","1.0","0000000046","ART","In this intermediate photography course, students explore a variety of techniques and topics. Techniques include historic processes such as cyanotype and salted paper printing, digital photography, Polaroid materials and traditional black and white photography. Experimental approaches and nontraditional forms for presentation are investigated. Photography is investigated from a broad historical, aesthetic and social perspective. This course includes field trips, readings, discussion and slide presentations. Prerequisites: Art 115 or 124, or equivalent. Lab fee. Offered annually.","13","","","","","Margaret Ojala","","S","200","14","Intermed Photography","","238","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 102', 'start': '11:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 102', 'start': '12:45'}","False","Prerequisites: Art 115 or 124, or equivalent. Lab fee. Offered annually.","","1","","","C","20051","Intermediate Photography","Research","2005"
"0000010244","1.0","0000000047","ART","This course explores video as a creative medium. Students learn basic video production and editing techniques, producing a number of individual and group projects. During the semester we examine a wide variety of videos and films, exploring experimental, documentary and narrative approaches. The class also considers the history of video art and its relationship to other time-based and static art forms. Prerequisites: Art 111 and 113 or permission of instructor. Lab fee. Offered annually.","10","","","","","David E. Ryan","","S","200","15","Video Art Production","","239","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 101', 'start': '11:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 101', 'start': '12:45'}","False","Prerequisites: Art 111 and 113 or permission of instructor. Lab fee. Offered annually.","","1","","","O","20051","","Research","2005"
"0000010245","1.0","0000000050","ART","Painting, sculpture, and architecture are studied through an introductory exploration of the art and 19th-century European and American cultural and historical forces relating to it. The course examines Neo-Classical art as it expresses Enlightenment thinking, the tumultuous Romantic and Realist imagery and times and ends with Impressionism.","23","","","","","Heather M. Brooks-Shirey","","S","200","30","Art 1776-1880","","251","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 305', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 305', 'start': '12:45'}","False","False","","1","","","O","20051","Art 1776-1880, Origins of Modernism","Research","2005"
"0000010246","1.0","0000000051","ART","This course introduces modern culture and thought through a chronological study of painting, sculpture, architecture, and related arts. Students learn about the strikingly new modes of art created in Europe and the United States after 1880, examining work by Edvard Munch, Frank Lloyd Wright, Pablo Picasso, the Dadaists, Abstract Expressionists, and many others.","30","","","","","Matthew Rohn","","S","200","30","Art 1880-1950","","252","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'}","False","False","","1","","","C","20051","","Research","2005"
"0000010247","1.0","0000000057","ART","This course is intended as an introduction to the history of Chinese art, offering a survey of major artistic developments from neolithic times to the present. Among the topics to be considered: ritual bronzes; funerary remains of the Qin and Han; Buddhist sculpture; and the evolution of landscape painting. Important issues to be discussed include production and patronage, function, and borrowing and influence in the evolution of artistic works across time and space.","28","","","","","Karil J. Kucera","","S","200","30","Arts of China","","259","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 305', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'CAD 305', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 305', 'start': '11:50'}","False","False","","1","","","O","20051","The Arts of China","Research","2005"
"0000010248","1.0","0000000060","ART","This course explores the arts and architecture of western Europe from c. 300 to c. 1300. Through lectures and discussions we study paintings, sculpture, manuscripts, metalwork and stained glass windows created by the many cultures of this rich and diverse period in the history of art. Students approach the material in a variety of ways: in addition to issues of style, technique and iconography, students address issues of viewing, patronage and gender throughout the semester.","28","","","","","Nancy M. Thompson","","S","200","30","Medieval Art","","263","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 305', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 305', 'start': '09:30'}","False","False","","1","","","C","20051","","Research","2005"
"0000010249","1.0","0000000068","ART","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20051","","Research","2005"
"0000010250","1.0","0000000069","ART","","1","","","","","Patrick T. Kelley","","S","200","999","IS/Advanced Web Design","","298","","False","False","","1","","","O","20051","","Research","2005"
"0000010251","1.0","0000000069","ART","","1","","","","","Wendell Arneson","","S","200","999","IS/Advanced Painting","","298","","False","False","A","1","","","O","20051","","Research","2005"
"0000010252","1.0","0000000069","ART","","1","","","","","Ron Gallas","","S","200","999","IS/Ceramic Exploration","","298","","False","False","B","1","","","O","20051","","Research","2005"
"0000010253","1.0","0000000069","ART","","1","","","","","Patrick T. Kelley","","S","200","999","IS/Digital Narrative","","298","","False","False","C","1","","","O","20051","","Research","2005"
"0000010254","1.0","0000000069","ART","","1","","","","","Irve Dell","","S","200","999","IS/The Female Figure","","298","","False","False","D","1","","","O","20051","","Research","2005"
"0000010255","1.0","0000000069","ART","","1","","","","","John Saurer","","S","200","999","IS/Space in Sculpture","","298","","False","False","E","1","","","O","20051","","Research","2005"
"0000010256","1.0","0000000069","ART","","1","","","","","Patrick T. Kelley","","S","200","999","IS/Textile Design","","298","","False","False","F","1","","","O","20051","","Research","2005"
"0000010257","1.0","0000000069","ART","","1","","","","","John Saurer","","S","200","999","IS/Fiber and Form","","298","","False","False","G","1","","","O","20051","","Research","2005"
"0000010258","1.0","0000000069","ART","","1","","","","","Ron Gallas","","S","200","999","IS/Conceptual Ceramics","","298","","False","False","H","1","","","O","20051","","Research","2005"
"0000010259","1.0","0000000069","ART","","0","","","","","Staff","","S","200","999","IS/","","298","","False","False","I","1","","","O","20051","","Research","2005"
"0000010260","1.0","0000000070","ART","This course enables the advanced studio art student to pursue further work in any chosen two or three dimensional medium or combination of media including performance, installation and collaborative ways of working. This course is organized around an interdisciplinary theme set each year by the instructor. Within a seminar format students will read, discuss and write on the selected topic in conjunction with topic driven individual studio work and critiques. Prerequisites: Foundations plus a minimum of two Level II studio courses and two faculty recommendations or permission of instructor. Offered annually.","19","","","","","Mary Griep","","S","300","18","Topics Sem/Studio Art","","340","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 204', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 204', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 204', 'start': '08:00'}","False","Prerequisites: Foundations plus a minimum of two Level II studio courses and two faculty recommendations or permission of instructor. Offered annually.","","1","","","C","20051","Topics Seminar in Studio Art","Topic","2005"
"0000010261","1.0","0000000073","ART","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20051","","Research","2005"
"0000010262","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","","","","","Wendell Arneson","","S","300","999","IR/Adv Expressive Oil","","398","","False","Prerequisites: three courses in area of study.","","1","","","O","20051","Independent Research: Art History","Research","2005"
"0000010263","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","","","","","Nancy M. Thompson","","S","300","999","IR/Cosimo Vasari: Renais","","398","","False","Prerequisites: three courses in area of study.","A","1","","","O","20051","Independent Research: Art History","Research","2005"
"0000010264","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","","","","","Nancy M. Thompson","","S","300","999","IR/Art Brazil/Haiti","","398","","False","Prerequisites: three courses in area of study.","B","1","","","O","20051","Independent Research: Art History","Research","2005"
"0000010265","1.0","0000000075","ART","Prerequisites: three courses in area of study.","0","","","","","Staff","","S","300","999","IR/","","398","","False","Prerequisites: three courses in area of study.","C","1","","","O","20051","Independent Research: Art History","Research","2005"
"0000010266","1.0","0000000076","ASIAN","This seminar introduces students to East Asian cultures through the familiar institution of family. In contemporary novels, autobiographies and short stories, students read about the struggles between traditional ideals and modern pressures as East Asians strive to define themselves within families. The course also develops students' writing skills to prepare them for the rest of their college coursework.","21","","","","","Barbara Reed","","S","100","19","Family & Self/E Asia","","111","{'day': 'Tu', 'end': '13:10', 'location': 'OM 011', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 011', 'start': '12:45'}","False","False","","1","","","C","20051","Asian Conversations: Family and Self in East Asia","Research","2005"
"0000010267","1.0","0000000078","ASIAN","This course examines major cultures of South, Southeast and East Asia from interdisciplinary and comparative perspectives with attention to theories of human behavior. Themes vary from year to year but may include Asian cities, heroic ideals, village and family life, population growth, gender roles and medicine and healing traditions. No prerequisites.","27","","","","","Karil J. Kucera","","S","100","25","Asian Cultures","","121","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'}","False","False","","1","","","O","20051","Asian Cultures in Comparative Perspectives","Research","2005"
"0000010268","1.0","0000000083","ASIAN","Students study basic concepts and approaches of film analysis, while examining aesthetics, themes and techniques of masterworks directed by Chinese Fifth Generation directors. Through readings of cinema theory and criticism and class discussions, students explore artistic merits in these films and aspects of Chinese society and culture in contemporary China, particularly the changes which occurred since 1978 with China's Four Modernizations. All readings are in English.","26","","","","","Pin Pin Wan","","S","100","25","Cont China Thru Film","","156","{'day': 'Tu', 'end': '13:10', 'location': 'OM 001', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 001', 'start': '12:45'}","False","False","","1","","","C","20051","Contemporary China Through Film","Research","2005"
"0000010269","1.0","0000000084","ASIAN","Using rice (and agriculture more generally) as a means of access, this course will introduce students to an examination of the societies, politics and economies of East Asian countries. Drawing on social science methods, it looks at traditional East Asian societies as well as the drive for modernization and the consequences that modernization has had on these societies. Prerequisite: Asian Studies 112 or permission of the instructor. Counts toward the Asian Studies major.","18","","","","","Bruce Dalgaard","","S","200","19","Rice & Society/E Asia","","211","{'day': 'Tu', 'end': '14:45', 'location': 'OM 011', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'OM 011', 'start': '14:15'}","False","Asian Studies 112 or permission of the instructor. Counts toward the Asian Studies major.","","1","","","C","20051","Asian Conversations: Rice and Society in East Asia","Research","2005"
"0000010270","1.0","0000000089","ASIAN","This course looks at language as it creates and responds to its cultural and social environments. Students compare and contrast major aspects of language use in Japan and the United States. Students explore the general underlying elements of talk (e.g., standard vs. regional dialects, language attitude and ideologies, politeness, gendered speech patterns, communication styles) and learn to understand how speakers convey subtle meanings, sometimes unconsciously. Knowledge of Japanese is helpful but not necessary. Taught in English.","23","","","","","Rika Ito","","S","200","25","Talking in Japan/Us","","240","{'day': 'Tu', 'end': '13:10', 'location': 'OM 002', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 002', 'start': '12:45'}","False","False","","1","","","C","20051","Talking in Japan and the U.S.: Language, Identity and Beyond","Research","2005"
"0000010271","1.0","0000000094","ASIAN","","0","","","","","Staff","","S","200","999","IS/","","298","","False","False","","1","","","O","20051","Independent Study","Research","2005"
"0000010272","1.0","0000000094","ASIAN","","0","","","","","Staff","","S","200","999","IS/","","298","","False","False","A","1","","","O","20051","Independent Study","Research","2005"
"0000010273","1.0","0000000097","ASIAN","","1","","","","","Rika Ito","","S","300","999","IR/Japanese Adv Study","","398","","False","False","","1","","","O","20051","Independent Research","Research","2005"
"0000010274","1.0","0000000098","ASIAN","The seminar intensively studies topics in Asian studies. Prerequisite: senior Asian studies major or concentrator, or permission of the instructor.","20","","","","","Robert Entenmann","","S","300","18","Sem: Asia","","399","{'day': 'Tu', 'end': '11:00', 'location': 'HH 515', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'HH 515', 'start': '09:30'}","False","senior Asian studies major or concentrator, or permission of the instructor.","","1","","","C","20051","Seminar","Seminar","2005"
"0000010275","0.25","0000000099","BIO","","11","","","","","Michael Swift","","S","100","18","Suppl Inst Cell Biol","","110","{'day': 'Mo', 'end': '14:55', 'location': 'SC 229', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'SC 229', 'start': '14:00'}","True","False","","1","","","C","20051","","Research","2005"
"0000010276","1.0","0000000102","BIO","Contemporary issues in human biology direct the study of how our bodies work. This knowledge is relevant to the decisions required in daily living. Specific topics vary, but may include nutrition, cancer, immune responses, exercise and reproduction. Learning in this course utilizes lecture, discussion and laboratory formats. The course includes lectures plus one 2-hour laboratory per week. Taught annually. GE: NST-B, NSL.","71","","0000000102","","","Alan F. Ernst","","S","100","72","Human Biology","Students in Biology 123 must also register for one lab section 123AL, BL or CL.","123","{'day': 'Mo', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 280', 'start': '09:05'}","False","False","","1","","","C","20051","","Research","2005"
