"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000149873","1.0","0000000033","ART","This course develops and stimulates research into the emotional/expressive properties of painting. By investigating thematic, compositional, and technical problems, students develop a personalized approach to ideas and content. Students learn the importance of process, flexibility, alternatives, and the recognition that a painting has a life of its own. Materials fee. Offered annually. Prerequisite: ART 102.","15","0","2","1","12","","Weeks, Michon","{'fsnum': '23761', 'name': 'Weeks, Michon'}","200","16","0","","","","Oil/Acrylic Painting","Not open to incoming first-year students.                                       ;The materials fee for ART 221 will be $200.","221","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 214', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 214', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 214', 'start': '22:45'}","False","ART 102.","","1","O","20231","","Research","2023"
"0000149949","1.0","0000000039","ART","This course provides a strong foundation in the array of copper plate processes of etching, aquatint, lift ground, soft ground, and polymer plate printmaking processes as well as in painterly monoprinting techniques. Students address personal sources of ideas, experimentation, drawing skills, and compositional concerns and draw upon examples of master printmakers to discuss how images reflect culture. Critical thinking skills are necessary in discussion and critiques. Materials fee. Offered annually. Also counts toward management studies concentration. Prerequisite: ART 102.","12","0","6","0","6","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","12","","","","","Printmaking:Intaglio and Monoprints","The materials fee for ART 227 is $135.                                          ;Students that have not completed the prerequisite are welcome to add this       ;course.","227","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 212', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 212', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 212', 'start': '12:55'}","False","ART 102.","","1","C","20231","Printmaking: Intaglio and Monoprints","Research","2023"
"0000149564","1.0","0000000045","ART","This intermediate-level course assumes students have a substantial understanding of ceramic processes, plus a good awareness of their own interests in the realm of ceramic expression. The instructor helps students focus their efforts by proposing specific areas of investigation. Materials fee. Offered annually. Prerequisite: ART 207 or permission of instructor.","12","0","2","3","7","","Leonard, Courtney M.","{'fsnum': '32103', 'name': 'Leonard, Courtney M.'}","200","16","0","","","","Intermediate Ceramics","The materials fee for ART 234 will be $185.                                     ;Not open to incoming first-year students.","234","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 115', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 115', 'start': '12:45'}","False","ART 207 or permission of instructor.","","1","O","20231","","Research","2023"
"0000153630","1.0","0000017673","ART","In this class, students will learn the basic technique of folding Origami paper and explore how the concepts of Origami can be applied in the creation of personal objects and in creative practice. Origami has enormous possibilities in many fields from fashion to aerospace. Class assignments expand the boundaries of Origami practice and provide students with an understanding of this important aspect of Japanese visual culture.","15","6","2","4","3","ALS-A","Amada, Mayumi","{'fsnum': '35091', 'name': 'Amada, Mayumi'}","200","18","","","","","Top: Origami & its Art Application","Course topic: Origami and its application to Art                                ;The materials fee for ART 240 will be $50.","240","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 103', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 103', 'start': '12:45'}","False","False","","1","O","20231","Topics in the Fine Arts","Topic","2023"
"0000152716","1.0","0000000052","ART","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Prerequisite: none, but at least one college art history or studio art course is recommended.","31","0","5","1","25","ALS-A;GHS;HWC","Ryan, Hannah","{'fsnum': '31158', 'name': 'Ryan, Hannah'}","200","30","","","","","Art Since 1945","","253","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 305', 'start': '14:00'}","False","none, but at least one college art history or studio art course is recommended.","","1","C","20231","","Research","2023"
"0000152717","1.0","0000000055","ART","Since its invention, photography has shaped our ways of seeing, our social history, and our identities. Photography is also a compelling form of artistic expression. This course is an introduction to the history of photography from its origins to the present, including the role of photography in society and in the fine arts. Students learn the skills of formal visual analysis and critical thinking about the power of the photographic image in our lives. Offered periodically.","19","0","10","2","7","ALS-A;PAR","Spiker, Christina","{'fsnum': '27183', 'name': 'Spiker, Christina'}","200","19","","","","","History of Photography","This course includes an academic civic engagement (ACE) component.","256","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 202', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 202', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 202', 'start': '09:05'}","False","False","","1","C","20231","A History of Photography","Research","2023"
"0000152718","1.0","0000030091","ART","Description: Explore the evolution of Japanese woodblock prints from their inception to current applications in contemporary art. How do we read woodblock prints? How do we understand the diversity of traditional subjects--from actors to courtesans to landscapes? How were these prints interpreted (and appropriated) by audiences outside of Japan? And how do prints influence popular culture? This course offers a deep dive into the dynamic history of one artistic medium.","20","0","8","3","9","ALS-A;GHS;MCG","Spiker, Christina","{'fsnum': '27183', 'name': 'Spiker, Christina'}","200","20","","","","","Top: Japanese Woodblock Prints","","276","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 202', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 202', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 202', 'start': '10:45'}","False","False","","1","C","20231","Topics with ALS-A and MCG","Topic","2023"
"0000153283","0.25","0000038781","ART","","3","0","1","1","1","","Spiker, Christina;Quimby, Joanne","{'fsnum': '27183', 'name': 'Spiker, Christina'};{'fsnum': '28070', 'name': 'Quimby, Joanne'}","200","10","","","","","LAC - Japanese","Meeting time will be decided based on availability of the registered students.","276","","False","","","1","O","20231","","FLAC","2023"
"0000153113","1.0","0000033353","ART","This course examines the art of Europe created between 1300 and 1650, a time when Europe's colonial and economic power in the world was growing. Through in-depth analysis of several case studies, the course considers the power that objects had to create and perpetuate concepts of race, gender, and colonial expansion in the period.","33","9","6","11","7","ALS-A;GHS;HWC","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","35","","","","","Top: The Expanding Renaissance","","278","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 305', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 305', 'start': '12:45'}","False","False","","1","O","20231","Topics:","Topic","2023"
"0000148990","0.25","0000000068","ART","See internships in the academic catalog: https://nextcatalog.stolaf.edu/academic-regulations-procedures/registration-course-enrollment/","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","294","","True","False","","1","C","20231","","Research","2023"
"0000149769","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","IS/","An Independent Study form is required by the last day to add in order to be     ;officially registered for an Independent Study.","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","","1","C","20231","Independent Study","Research","2023"
"0000153399","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","1","0","1","0","0","OEP","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","0","","","","","IS/Medieval Blacksmithing","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","A","1","C","20231","Independent Study","Research","2023"
"0000148991","1.0","0000000073","ART","","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","394","","True","","","1","C","20231","","Research","2023"
"0000149682","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","IR/","An Independent Research form is required by the last day to add in order to be  ;officially registered for an Independent Research.","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","1","C","20231","Independent Research","Research","2023"
"0000152720","1.0","0000001222","AS/RE","This course studies the Buddhist view of the human predicament and its solution. Students examine the life of the Buddha, Buddhist scriptures, and the historical and philosophical development of Theravada and Mahayana Buddhism in East and Southeast Asia. Offered periodically. Counts toward Asian studies, Chinese, Japanese, and religion majors and Asian studies concentration.","28","1","4","19","4","GHS;MCG;MCS-G;RFV","Yun, Sungha","{'fsnum': '33051', 'name': 'Yun, Sungha'}","200","27","","","","","Buddhism","","257","{'day': 'Mo', 'end': '14:55', 'location': 'OM 305', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 305', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 305', 'start': '14:00'}","False","False","","1","C","20231","","Research","2023"
"0000149153","1.0","0000037512","ASCON","""Global Flows"" engages students in academic and public discourses that emphasize inclusivity, cross-cultural understanding, and global citizenship. We will examine the movement of objects, ideas, and people across history and within and outside of Asia, helping students develop a historical foundation for their future study of Asia. As a first-year seminar, students will also focus on building community as well as skills for succeeding at college. This is the first course in a four-course Conversation Program.","23","23","0","0","0","FYS","Becklin, Eric R.","{'fsnum': '20451', 'name': 'Becklin, Eric R.'}","100","22","","","","","Asian Conversations: Global Flows","Open to Asian Conversations students only.                                      ;Priority will be given to students who also sign up for Chinese or Japanese     ;language courses.","110","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 212', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 212', 'start': '12:45'}","False","False","","1","C","20231","","Research","2023"
"0000150067","","0000037528","ASCON","St. Olaf Orientation to Academics and Resources (SOAR) is a required course that provides tools and resources for student success at the college level. SOAR meets five Thursdays in the fall: Sept. 14, 28, Oct. 12, 26 and Nov 9.","23","23","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","22","","","","","SOAR Discussion","SOAR Discussion meets on September 14, 28, October 12, 26, and November 9.","110","{'day': 'Th', 'end': '12:30', 'location': 'TOH 110', 'start': '23:30'}","False","False","","1","C","20231","","Discussion","2023"
"0000153280","1.0","0000017590","ASIAN","From classical form to avant garde, this course introduces students to the various artistic representations of Asian calligraphy. Students explore the aesthetic concepts, evolution of different styles, and practical techniques of brush-written writings. Class lectures complement hands-on practice in which students master the basic strokes, structures, compositions, and movements that are involved in producing calligraphic work. Asian language knowledge is not required. All readings and demonstrations will be in English. Materials fee. Offered periodically. Also counts toward Chinese and Japanese majors.","29","11","7","6","5","ALS-A;CRE;GHS;MCG;MCS-G","Wang, Jing","{'fsnum': '34062', 'name': 'Wang, Jing'}","200","28","10","6","6","6","Asian Calligraphy","This course has class-year limits.","268","{'day': 'Tu', 'end': '14:45', 'location': 'RNS 390', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'RNS 390', 'start': '14:15'}","False","False","","1","C","20231","The Art of Calligraphy: Techniques and Appreciation","Research","2023"
"0000149741","1.0","0000000094","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","IS/","An Independent Study form is required by the last day to add in order to be     ;officially registered for an Independent Study.","298","","False","","","1","C","20231","Independent Study","Research","2023"
"0000149067","0.5","0000000096","ASIAN","","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","394","","True","","","1","C","20231","","Research","2023"
"0000149469","1.0","0000016962","ASIAN","The Universal Declaration of Human Rights proclaims that ""the inherent dignity and ... the equal and inalienable rights of all members of the human family [are] the foundation of freedom, justice and peace in the world."" Who speaks to human rights in East Asia? What ethical perspectives are voiced? Case studies presented through memoirs, films, reports, and multidisciplinary analyses provide the material for exploring diverse normative claims about individual rights in East Asia. Offered annually. This course is designed as a capstone experience for Asian Studies, Chinese and Japanese majors and Asian Studies concentrators. Other students need permission of instructor to enroll.","20","0","6","0","14","EIN;ERC;WRI","Becklin, Eric R.","{'fsnum': '20451', 'name': 'Becklin, Eric R.'}","300","19","","","","","Human Rights/AsianContext","","397","{'day': 'Tu', 'end': '09:25', 'location': 'HH 522', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'HH 522', 'start': '08:00'}","False","False","","1","C","20231","Seminar: Human Rights/Asian Context","Research","2023"
"0000149641","1.0","0000000097","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","IR/","An Independent Research form is required by the last day to add in order to be  ;officially registered for an Independent Research.","398","","False","","","1","C","20231","Independent Research","Research","2023"
"0000155470","1.0","0000000097","ASIAN","","1","0","0","0","1","","Campbell, Heather","{'fsnum': '903', 'name': 'Campbell, Heather'}","300","0","","","","","IR/Foreign Lang. Learning Anxiety","","398","","False","","A","1","C","20231","Independent Research","Research","2023"
"0000152428","1.0","0000000454","BI/ES","Conservation biology focuses on the study of biological diversity. Students examine why people should be concerned about the number and types of species on earth, what factors threaten the survival of species, and how people can conserve them. Using principles of ecology and evolution, with input from other disciplines, students gain a better understanding of the impact of humans on biodiversity and the importance of responsible environmental decision-making. Offered annually. Prerequisite: One natural science course.","27","0","14","4","9","IST;NSC","Rushing, Naomi","{'fsnum': '33081', 'name': 'Rushing, Naomi'}","200","26","","","","","Conservation Biology","","226","{'day': 'Mo', 'end': '14:55', 'location': 'HH 434', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'HH 434', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'HH 434', 'start': '14:00'}","False","One natural science course.","","1","C","20231","","Research","2023"
"0000149462","1.0","0000000102","BIO","This course focuses on the wonderous actions of the human body. Students learn how several vital body functions occur subconsciously, such as the rhythmic beating of the heart or the digestion of nutrients after a meal. Topics include how the brain works, how muscles contract, and how kidneys produce urine, and the remarkable biology associated with reproduction. Students use this understanding to elucidate diseases such as diabetes and hypertension. Students attend lectures plus one two-hour laboratory per week. Offered annually. Also counts toward public health studies concentration.","58","17","6","20","15","HWC;IST;NSC;NSL;NTS;SED","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","63","","","","","Human Biology","Students in Bio 123 must also register for one lab Bio 123 AL, BL, or CL.","123","{'day': 'Tu', 'end': '13:10', 'location': 'RNS 410', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'RNS 410', 'start': '12:45'}","False","False","","1","O","20231","","Research","2023"
"0000149465","","0000000103","BIO","","20","2","2","9","7","","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","21","","","","","Human Biology Lab","","123","{'day': 'We', 'end': '10:00', 'location': 'RNS 254', 'start': '08:00'}","False","","A","1","O","20231","","Lab","2023"
"0000149463","","0000000103","BIO","","17","8","3","0","6","","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","21","","","","","Human Biology Lab","","123","{'day': 'We', 'end': '12:45', 'location': 'RNS 254', 'start': '22:45'}","False","","B","1","O","20231","","Lab","2023"
"0000149464","","0000000103","BIO","","21","7","1","11","2","","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","21","","","","","Human Biology Lab","","123","{'day': 'We', 'end': '15:00', 'location': 'RNS 254', 'start': '13:00'}","False","","C","1","C","20231","","Lab","2023"
"0000149452","1.0","0000026712","BIO","The study of the anatomy and physiology of the human body is founded on a thorough understanding of the structure and function of cells and tissues. Students attend lectures plus one three-hour laboratory per week. This course may not be taken after completion of CH/BI 227 or BIO 227. Offered in the fall semester. Also counts toward the kinesiology major.","103","1","13","78","11","IST;NTS;SED","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","100","100","","","","","Human Anatomy & Physiology I","Students in Bio 143 must also register for one lab: Bio 143 AL, BL, CL, DL, or  ;EL.","143","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 280', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'TOH 280', 'start': '08:30'}","False","False","A","1","C","20231","Human Anatomy and Physiology: Cells and Tissues","Research","2023"
"0000149454","","0000026713","BIO","","19","0","3","13","3","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","100","20","","","","","Human Anatomy & Physiology I Lab","","143","{'day': 'Mo', 'end': '13:00', 'location': 'RNS 454', 'start': '23:00'}","False","","A","1","O","20231","","Lab","2023"
"0000149455","","0000026713","BIO","","24","0","2","20","2","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","100","20","","","","","Human Anatomy & Physiology I Lab","","143","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 454', 'start': '13:00'}","False","","B","1","C","20231","","Lab","2023"
"0000149456","","0000026713","BIO","","24","0","1","18","5","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","100","20","","","","","Human Anatomy & Physiology I Lab","","143","{'day': 'Mo', 'end': '17:00', 'location': 'RNS 454', 'start': '15:00'}","False","","C","1","C","20231","","Lab","2023"
"0000149457","","0000026713","BIO","","14","0","3","11","0","","Cole, Steven","{'fsnum': '26217', 'name': 'Cole, Steven'}","100","20","","","","","Human Anatomy & Physiology I Lab","","143","{'day': 'We', 'end': '13:00', 'location': 'RNS 454', 'start': '23:00'}","False","","D","1","O","20231","","Lab","2023"
