"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000089365","1.0","0000000235","CLASS","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089366","1.0","0000000248","CHIN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089367","1.0","0000000251","CHIN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089368","1.0","0000000276","ECON","","1","","","","Anthony Becker","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089369","1.0","0000000284","ECON","Academic Internship.","0","","","","Ashley Hodgson","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089370","1.0","0000000299","CSCI","This is an intermediate-level version of Computer Science 394.","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089371","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Projects have included contributions to team programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089372","1.0","0000000313","EDUC","","1","","","","Maria L. Kelly","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089373","1.0","0000000344","EDUC","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089374","1.0","0000000374","DANCE","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089375","1.0","0000000377","DANCE","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089376","1.0","0000000433","ENGL","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089377","1.0","0000000449","ENGL","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089378","1.0","0000000464","ENVST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089379","1.0","0000000466","ENVST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089380","1.0","0000000490","FREN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089381","1.0","0000000494","FREN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089382","1.0","0000000522","GERM","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least one 250-level course.","","2","","","C","20132","Internship","Research","2013"
"0000089383","1.0","0000000529","GERM","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level course.","","2","","","C","20132","Internship","Research","2013"
"0000089384","1.0","0000000543","GREEK","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089385","1.0","0000000550","GREEK","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Academic Inernship","Research","2013"
"0000089386","1.0","0000000624","HIST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089387","1.0","0000000640","HIST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089390","1.0","0000000653","FAMST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089391","1.0","0000000656","FAMST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089392","1.0","0000000686","IS","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089393","1.0","0000000691","IS","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089394","1.0","0000000707","ID","","1","","","","Jennifer Manner","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089395","1.0","0000000709","ID","","1","","","","Robert W. McClure","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089396","1.0","0000000716","LATIN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089397","1.0","0000000725","LATIN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089398","1.0","0000000751","MATH","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089399","1.0","0000000784","MGMT","","0","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089400","1.0","0000000788","MGMT","","1","","","","Ashley Hodgson","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089401","1.0","0000000795","MEDIA","","1","","","","Rebecca S. Richards","","S","200","999","Academic Internship","","294","","True","False","","2","","","O","20132","Internship","Research","2013"
"0000089402","1.0","0000000797","MEDIA","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089403","1.0","0000000846","MUSIC","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089404","1.0","0000000865","MUSIC","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089405","1.0","0000000917","NEURO","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089406","1.0","0000000919","NEURO","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089407","1.0","0000000931","NORW","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089408","1.0","0000000936","NORW","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089409","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, .50, or .25-credit option","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089410","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00-, .50-, or .25-credit option.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089411","1.0","0000000985","PHIL","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089412","1.0","0000000992","PHIL","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089413","1.0","0000001057","ESTH","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089414","1.0","0000001067","ESTH","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089415","1.0","0000001090","PHYS","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089416","1.0","0000001100","PHYS","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089417","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089418","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","Political Science 294.","","2","","","C","20132","Internship","Research","2013"
"0000089419","1.0","0000001178","PSYCH","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089420","1.0","0000001188","PSYCH","Internship","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089421","1.0","0000001236","REL","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089422","1.0","0000001253","REL","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089423","1.0","0000001275","RUSSN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089424","1.0","0000001279","RUSSN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089425","1.0","0000001315","SOAN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089426","1.0","0000001319","SOAN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089427","1.0","0000001341","SPAN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089428","1.0","0000001354","SPAN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089429","1.0","0000001366","SWRK","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089430","1.0","0000001372","SWRK","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089431","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","2","","","C","20132","Internships","Research","2013"
"0000089432","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","2","","","C","20132","Internship","Research","2013"
"0000089433","1.0","0000001409","STAT","","0","","","","Staff","","S","200","999","Academic Internship","Stat 285 Global Health and Bio Stats not offered 2012-13.","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089434","1.0","0000001413","STAT","","0","","","","Staff","","S","300","999","Academic Internship","Stat 285 Global Health and Bio Stats not offered 2012-13.","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089438","1.0","0000000014","AMST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089440","1.0","0000000766","MATH","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089441","1.0","0000018612","AFAM","","0","","","","Staff","","S","200","18","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089442","1.0","0000018614","AFAM","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089443","1.0","0000018616","BMOLS","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089444","1.0","0000018618","BMOLS","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089445","1.0","0000000670","JAPAN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089446","1.0","0000000668","JAPAN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089447","1.0","0000018620","MEDVL","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089448","1.0","0000018622","MEDVL","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089449","1.0","0000001282","RUSST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","","Research","2013"
"0000089450","1.0","0000001284","RUSST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","","Research","2013"
"0000089451","1.0","0000026170","WMGST","","0","","","","Paula J. Stowe","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089452","1.0","0000026172","WMGST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20132","Internship","Research","2013"
"0000089456","1.0","0000000044","ART","This course, designed for students who want to heighten their two-dimensional skills, emphasizes using expressive qualities of art-making by investigating various media, techniques, and content. Assignments are both traditional and nontraditional, within historical and contemporary perspectives. Experimentation and development of a personal visual language are encouraged. The course culminates in the production of a series of works that relate thematically. Critical thinking and discussion skills are important. Prerequisite: Art 102. Materials fee. Offered annually","9","","","","Michon Weeks","","S","200","22","Advanced 2D Studio","Open to all students who meet the prerequisite.","233","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'}","False","Art 102. Materials fee. Offered annually","","2","","","O","20132","Advanced Two-Dimensional Studio","Research","2013"
"0000089464","1.0","0000000052","ART","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","28","","","","Christopher Tradowsky","","S","200","30","Art Since 1945","Open to first-year students.","253","{'day': 'Mo', 'end': '15:00', 'location': 'CAD 305', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 305', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 305', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 305', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 305', 'start': '13:00'}","False","at least one college art history or studio art course recommended. Counts towards American studies major.","","2","","","O","20132","","Research","2013"
"0000089465","1.0","0000000050","ART","This lecture course surveys how art (mostly painting and sculpture) in Europe unfolded in remarkable ways relative to values signaled by the French Revolution. The course examines Neo-Classical art as it expresses Enlightenment thinking, the tumultuous Romantic and Realist imagery and times, and ends with Impressionism. Offered periodically during Interim. Open to first-year students.","11","","","","Matthew Rohn","","S","200","30","Art 1776-1880","Open to first-year students.","251","{'day': 'Mo', 'end': '12:40', 'location': 'CAD 102', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CAD 102', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'CAD 102', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'CAD 102', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CAD 102', 'start': '10:40'}","False","False","","2","","","O","20132","Art 1776-1880, Revolutionary Art","Research","2013"
"0000089466","1.0","0000018780","ASIAN","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from Asian Studies 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: Asian Studies 210. Offered during Interim.","32","","","","Robert Entenmann;William H. Bridges IV","","S","200","40","AsianCon2: Encounter Asia","Registration restricted to students in the Asian Con program.;This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","215","","False","Asian Studies 210. Offered during Interim.","","2","","","C","20132","Asian Conversations II: Encountering Asia","Research","2013"
"0000089467","1.0","0000000189","CHEM","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","31","","","","Keir Fogarty","","S","100","30","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'}","False","Chemistry 121. Offered during Interim.","A","2","","","C","20132","Atomic and Molecular Structure","Research","2013"
"0000089468","1.0","0000000189","CHEM","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","32","","","","Elodie Marlier","","S","100","30","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'}","False","Chemistry 121. Offered during Interim.","B","2","","","C","20132","Atomic and Molecular Structure","Research","2013"
"0000089474","1.0","0000001324","SPAN","Students begin learning Spanish through listening, speaking, reading, and writing about topics familiar to them, including family, academic, and social life, in an intercultural context. They reinforce these skills through complementary exercises in the World Languages Center. Open only to students with no prior experience in Spanish or who have placed into Spanish 111. Offered during Interim.","15","8/13","","","Barbara Olson","2/1","S","100","17","Beginning Spanish I","This course has class year limits.;This course is closed to seniors during web registration.","111","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 110', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 110', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 110', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 110', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 110', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 110', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 110', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 110', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 110', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 110', 'start': '10:40'}","False","False","","2","1/0","4/3","C","20132","","Research","2013"
"0000089476","1.0","0000000977","PHIL","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","20","0/0","","","Karen Gervais","","S","200","25","Biomedical Ethics","Prerequisite: Completion of BTS-T or permission of instructor.;Open to seniors and juniors during web registration.","250","{'day': 'Mo', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Mo', 'end': '21:30', 'location': 'HH 413', 'start': '19:00'}","False","completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","","2","","0/0","C","20132","","Research","2013"
"0000089497","1.0","0000000232","CLASS","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the bronze age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens, Crete, and the Peloponnese. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually. Counts towards ancient studies major.","30","","","","James May","","S","200","30","Class Studies Greece","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","251","","False","False","","2","","","C","20132","Classical Studies in Greece","Research","2013"
"0000089500","1.0","0000000967","PHIL","This course introduces philosophical ideas and methods through reading, discussing, and writing about basic questions that arise when we reflect on the human condition. What is meant by ""meaning"" when one asks whether (a person's) life has meaning? How do our beliefs about human nature, religion and morality affect how we ask or answer the question? How does our mortality affect our living? Classical and contemporary writings -- philosophical and autobiographical -- are used. Offered during Interim.","19","7/7","","","Jason Marsh","1/2","S","100","18","Death/Meaning of Life","This course has class-year limits.","147","{'day': 'Mo', 'end': '12:40', 'location': 'HH 516', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 516', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 516', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 516', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 516', 'start': '10:40'}","False","False","","2","6/2","","C","20132","Death and the Meaning of Life","Research","2013"
"0000089509","1.0","0000025200","HIST","Why has the era of Elizabeth I remained so fascinating? Why did England emerge by 1603 as the major Protestant state of Europe with visions of overseas empire, a strong national culture, and a flourishing literature? Students examine relations between the monarchy and parliament, warfare with Spain, religious disagreements, Scotland and Mary Stuart, and the social order. Readings include historical writing, primary sources, and literature, with attention to several film treatments. Offered occasionally during Interim.","19","","","","Gary De Krey","0/0","S","100","18","Elizabethan England","Open to first-year students only.","117","{'day': 'Mo', 'end': '12:40', 'location': 'HH 514', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 514', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 514', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 514', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 514', 'start': '10:40'}","False","False","","2","0/0","0/0","C","20132","","Research","2013"
