"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000136951","1.0","0000001354","SPAN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000136952","1.0","0000001366","SWRK","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","","Research","2021"
"0000136953","1.0","0000001372","SWRK","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000136954","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","at least three previous courses in department.","","1","","","C","20211","Academic Internships","Research","2021"
"0000136955","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","at least five previous courses in department.","","1","","","C","20211","","Research","2021"
"0000136956","1.0","0000001409","STAT","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","","Research","2021"
"0000136957","1.0","0000001413","STAT","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000136958","1.0","0000000797","MEDIA","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000136959","0.5","0000001282","RUSST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","","Research","2021"
"0000136960","1.0","0000000784","MGMT","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","","Research","2021"
"0000136962","1.0","0000026170","GSS","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","","Research","2021"
"0000136963","1.0","0000026172","GSS","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000136964","1.0","0000027329","RACE","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","","Research","2021"
"0000136965","1.0","0000027331","RACE","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000136966","1.0","0000027398","LAMST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","","Research","2021"
"0000136967","1.0","0000027400","LAMST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000136968","0.25","0000000374","DANCE","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20211","Internship","Research","2021"
"0000136969","0.5","0000000096","ASIAN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20211","","Research","2021"
"0000137005","1.0","0000000839","MUSIC","This studio course focuses on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation, and characterization at an advanced level. Participants receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. The course culminates with public performances of a fully staged and costumed lyric theater work. May be repeated once. A production fee will be charged to all students participating in the production. Offered annually in the fall semester. Prerequisites: two semesters of voice study or permission of instructor.","7","","","","","","Karen Wilkerson;Dale Kruse","","S","200","19","Adv Act Lyric Stage","","267","{'day': 'Tu', 'end': '13:10', 'location': 'CHM Urness', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'CHM Urness', 'start': '12:45'}","False","Prerequisites: two semesters of voice study or permission of instructor.","","1","","","O","20211","Advanced Acting For The Lyric Stage","Research","2021"
"0000137006","0.25","0000001098","PHYS","Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the fall semester.","7","0/0","","","","","Eric L. Hazlett","1/0","S","300","6","Advanced Physics Laboratory II","Only open to rising seniors. Rising juniors may add on a space-available basis;via override permission.","386","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 298', 'start': '13:00'}","False","False","A","1","","0/0","C","20211","Advanced Physics Laboratory","Lab","2021"
"0000137007","0.25","0000001098","PHYS","Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the fall semester.","6","0/0","","","","","Jason J. Engbrecht","1/0","S","300","6","Advanced Physics Laboratory II","Only open to rising seniors. Rising juniors may add on a space-available basis;via override permission.","386","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","B","1","","0/0","C","20211","Advanced Physics Laboratory","Lab","2021"
"0000137008","0.25","0000001098","PHYS","Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the fall semester.","4","0/0","","","","","Eric L. Hazlett","1/0","S","300","6","Advanced Physics Laboratory II","Only open to rising seniors. Rising juniors may add on a space-available basis;via override permission.","386","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","C","1","","0/0","O","20211","Advanced Physics Laboratory","Lab","2021"
"0000137009","1.0","0000001411","STAT","This course extends and generalizes methods introduced in STAT 272 by introducing generalized linear models (GLMs) and correlated data methods. GLMs cover logistic and Poisson regression, and more. Correlated data methods include longitudinal data analysis and multi level models. Applications are drawn from across the disciplines. Offered annually. Also counts toward neuroscience concentration. Prerequisite: STAT 272.","17","","","","","","Laura F. Boehm","","S","300","25","Adv Statistical Model","","316","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 160R', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 160R', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 160R', 'start': '10:45'}","False","STAT 272.","","1","","","O","20211","Advanced Statistical Modeling","Research","2021"
"0000137010","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Also counts toward management studies concentration. Prerequisites: MUSIC 252 or MUSIC 253.","8","0/0","","","","","Steven Amundson","","S","300","16","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 140', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 140', 'start': '09:30'}","False","Prerequisites: MUSIC 252 or MUSIC 253.","A","1","","0/4","O","20211","","Research","2021"
"0000137011","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Also counts toward management studies concentration. Prerequisites: MUSIC 252 or MUSIC 253.","14","0/0","","","","","Anton Armstrong","","S","300","16","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 138', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 138', 'start': '09:30'}","False","Prerequisites: MUSIC 252 or MUSIC 253.","B","1","","0/4","O","20211","","Research","2021"
"0000137012","1.0","0000000930","NORW","Students gain insight into Norwegian identity and culture, expand vocabulary, and improve fluency and grammatical accuracy by reading a variety of texts and writing essays. Speaking assignments help students understand readings and become more effective speakers. Offered annually in the fall semester. Also counts toward management studies concentration. Prerequisite: NORW 232 or equivalent.","12","","GHS;WLC","","","","Jenna M. Coughlin","","S","200","16","Advanced Conv & Comp","","253","{'day': 'Tu', 'end': '11:00', 'location': 'TOH 300', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'TOH 300', 'start': '09:30'}","False","NORW 232 or equivalent.","","1","","","O","20211","Advanced Conversation and Composition","Research","2021"
"0000137013","1.0","0000000666","JAPAN","This third-year-level course aims to increase the knowledge of Japanese people, language, and society by comparing with students' own cultures in their target language. Various authentic ""texts"" (images, video clips, written texts, etc.) support student learning. Offered annually in the fall semester. Also counts toward Asian studies major and Asian studies and management studies concentrations. Prerequisite: JAPAN 232 or equivalent.","10","","WLC","","","","Joanne Quimby","","S","300","14","Advanced Japanese I","","301","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 200', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 200', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 200', 'start': '10:45'}","False","JAPAN 232 or equivalent.","","1","","","O","20211","","Research","2021"
"0000137014","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","0","0/0","","","","","Staff","","S","300","0","Advanced Lab","","375","","True","False","","1","","","C","20211","Advanced Laboratory","Lab","2021"
