"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000110546","1.0","0000000175","BIO","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.","1","0","0","0","1","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","300","","IR/Tagging Proteins in Mitochondria","","398","","False","False","","5","O","20155","Independent Research","Research","2015"
"0000109557","1.0","0000000194","CHEM","This course provides a sequential introduction to physical chemistry. Beginning with an introduction to statistical aspects of chemical equilibria, it explores the relationships between energy, entropy and equilibria (thermodynamics); oxidation-reduction reactions and electrochemistry; transitions between phases; and rates of reactions. Students attend three classes and one three-hour laboratory per week. Offered annually in the spring semester. Counts toward biomolecular science concentration. Prerequisite: CHEM 125, or CHEM 121 and CHEM 123 and MATH 119 or MATH 120 or permission of instructor.","8","2","2","3","1","NSC;NSL;SED","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","","Chemical Reactions","","126","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 310', 'start': '10:00'}","False","CHEM 125, or CHEM 121 and CHEM 123 and MATH 119 or MATH 120 or permission of instructor.","","5","O","20155","Energies and Rates of Chemical Reactions","Research","2015"
"0000109558","","0000000195","CHEM","","8","2","2","3","1","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","100","","Chemical Reactions Lab","","126","{'day': 'Mo', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 355', 'start': '13:00'}","False","","","5","O","20155","","Lab","2015"
"0000109559","1.0","0000000197","CHEM","This course is a continuation of CHEM 247 topics. Chemistry 248 delves into the chemistry of functional groups, especially those that play a role in the reactivity of biomolecules such as carbohydrates, lipids, proteins ,and nucleic acids. Together, CHEM 247 and CHEM 248 provide a full treatment of introductory organic chemistry. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisite: CHEM 247 or permission of instructor.","20","6","1","7","6","","Hemenway, Michael S.","{'fsnum': '28127', 'name': 'Hemenway, Michael S.'}","200","35","Organic Chemistry II","","248","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 390', 'start': '10:00'}","False","CHEM 247 or permission of instructor.","","5","O","20155","","Research","2015"
"0000109560","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","10","3","0","4","3","","Harstad, Stephanie R.","{'fsnum': '17845', 'name': 'Harstad, Stephanie R.'}","200","24","Synthesis Lab II","","254","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 340', 'start': '12:30'};{'day': 'We', 'end': '15:30', 'location': 'RNS 340', 'start': '12:30'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","A","5","C","20155","Synthesis Laboratory II","Lab","2015"
"0000110138","0.25","0000000200","CHEM","This course is a continuation of CHEM 253. Students gain more experience with techniques used in CHEM 253 and in addition use gas chromatographic/mass spectrometric analyses. Students attend one three-hour laboratory each week. P/N only. Offered annually in the spring semester. Counts toward environmental studies major (natural science emphasis) and biomolecular science concentration. Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","8","1","1","3","3","","Hemenway, Michael S.","{'fsnum': '28127', 'name': 'Hemenway, Michael S.'}","200","24","Synthesis Lab II","","254","{'day': 'Tu', 'end': '15:30', 'location': 'RNS 340', 'start': '12:30'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 340', 'start': '12:30'}","True","Prerequisites: CHEM 253 and previous or concurrent registration in CHEM 248.","B","5","O","20155","Synthesis Laboratory II","Lab","2015"
"0000110610","0.5","0000000204","CHEM","","1","0","1","0","0","","Miessler, Gary","{'fsnum': '5287', 'name': 'Miessler, Gary'}","200","","Academic Internship","","294","","True","","","5","O","20155","","Research","2015"
"0000110180","1.0","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","1","0","1","0","0","","Brown, Richard","{'fsnum': '806', 'name': 'Brown, Richard'}","200","","Academic Internship","","294","","True","False","","5","O","20155","","Research","2015"
"0000110219","0.25","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","1","0","0","1","0","","Brown, Richard","{'fsnum': '806', 'name': 'Brown, Richard'}","200","","Academic Internship","","294","","True","False","A","5","O","20155","","Research","2015"
"0000110221","0.25","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","2","1","0","1","0","","Allen, Richard","{'fsnum': '97', 'name': 'Allen, Richard'}","200","","Academic Internship","","294","","True","False","B","5","O","20155","","Research","2015"
"0000110155","0.25","0000000374","DANCE","","1","0","1","0","0","","Klopchin, Heather J.","{'fsnum': '10044', 'name': 'Klopchin, Heather J.'}","200","","Academic Internship","","294","","True","","","5","O","20155","Internship","Research","2015"
"0000110175","1.0","0000000276","ECON","","1","0","0","1","0","","Pomponio, Xun","{'fsnum': '6399', 'name': 'Pomponio, Xun'}","200","","Academic Internship","","294","","True","","","5","O","20155","","Research","2015"
"0000110185","0.25","0000000276","ECON","","1","0","0","1","0","","Hodgson, Ashley","{'fsnum': '22839', 'name': 'Hodgson, Ashley'}","200","","Academic Internship","","294","","True","","A","5","O","20155","","Research","2015"
"0000110222","0.25","0000000276","ECON","","1","0","0","1","0","","Becker, Anthony","{'fsnum': '348', 'name': 'Becker, Anthony'}","200","","Academic Internship","","294","","True","","B","5","O","20155","","Research","2015"
"0000110359","0.25","0000000276","ECON","","1","0","0","0","1","","Bernardin, Thomas","{'fsnum': '27186', 'name': 'Bernardin, Thomas'}","200","","Academic Internship","","294","","True","","C","5","O","20155","","Research","2015"
"0000110364","1.0","0000000276","ECON","","1","0","0","1","0","","Hodgson, Ashley","{'fsnum': '22839', 'name': 'Hodgson, Ashley'}","200","","Academic Internship","","294","","True","","D","5","O","20155","","Research","2015"
"0000110484","1.0","0000000276","ECON","","1","0","0","0","1","","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","200","","Academic Internship","","294","","True","","E","5","O","20155","","Research","2015"
"0000110231","0.25","0000000284","ECON","","1","0","1","0","0","","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","300","","Academic Internship","","394","","True","","","5","O","20155","","Research","2015"
"0000110156","0.25","0000000344","EDUC","","1","0","0","1","0","","Campbell, Heather","{'fsnum': '903', 'name': 'Campbell, Heather'}","300","","Academic Internship","","394","","True","","","5","O","20155","","Research","2015"
"0000110263","1.0","0000000345","EDUC","","0","0","0","0","0","","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","300","","IR/Multicult Ed in Minnesota/Norway","","398","","False","","","5","O","20155","Independent Research","Research","2015"
"0000109564","1.0","0000021392","ENGL","Students explore African literature as it has evolved from oral traditions like folktales and epics into fiction, poetry, and drama in written form. Topics studied might include literature of particular geographical areas, such as East Africa, a genre such as poetry, or the influence of western literature on that of Africa. Authors studied may include Chinua Achebe, J. M. Coetzee, Nadine Gordimer, Arthur Nortje, Wole Soyinka, Ngugi wa Thiong'o, and Alex La Guma. Prerequisite: FYW.","10","0","3","5","2","ALS-L;MCG;MCS-G","Mbele, Joseph L.","{'fsnum': '5144', 'name': 'Mbele, Joseph L.'}","200","","Top: African Literature","","206","{'day': 'Mo', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'}","False","FYW.","","5","O","20155","African Literature","Topic","2015"
"0000109563","0.5","0000001012","ESAC","Students personally apply the basic principles of exercise through conditioning, strength development, endurance training, and aerobic activities. Students participate in a wide range of assessments designed to enhance physical fitness.","0","0","0","0","0","PHA;SPM","Staff","{'fsnum': '', 'name': 'Staff'}","100","","Individual Fitness .50","","133","{'day': 'Mo', 'end': '16:00', 'location': 'SAC Wt Rm', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'SAC Wt Rm', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'SAC Wt Rm', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'SAC Wt Rm', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'SAC Wt Rm', 'start': '14:30'}","False","False","","5","X","20155","Individual Fitness","Research","2015"
"0000110361","1.0","0000001057","ESTH","","1","0","1","0","0","","Book, Cindy","{'fsnum': '694', 'name': 'Book, Cindy'}","200","","Academic Internship","","294","","True","","","5","O","20155","","Research","2015"
"0000109772","1.0","0000027057","ID","This interdisciplinary, topics-based course explores contemporary issues in science with emphasis on developing students' understanding of scientific and quantitiative approaches to problem solving. Specific topics, ranging from environmental chemistry and public health to biomechanics and genetics, vary from year to year. Students attend nine hours of lectures or small group discussion sections, two to three hours of quantitative workshops,and four hours of laboratory per week. Does not count toward any major. The course is taught with WRIT 109. Offered annually during the summer. Prerequisite: acceptance into the Summer Bridge Program.","47","35","0","0","12","IST;SED","Umbanhowar, Charles Jr.;Walczak, Mary","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'};{'fsnum': '8868', 'name': 'Walczak, Mary'}","100","","Explorations in Science","Course takes place from August 1 - 28.","150","{'day': 'Mo', 'end': '10:30', 'location': 'RNS 410', 'start': '08:30'};{'day': 'Tu', 'end': '10:30', 'location': 'RNS 410', 'start': '08:30'};{'day': 'We', 'end': '10:30', 'location': 'RNS 410', 'start': '08:30'};{'day': 'Th', 'end': '10:30', 'location': 'RNS 410', 'start': '08:30'};{'day': 'Fr', 'end': '10:30', 'location': 'RNS 410', 'start': '08:30'}","False","acceptance into the Summer Bridge Program.","","5","C","20155","","Research","2015"
"0000109773","1.0","0000000499","ID","This course provides an examination and application of the key content, skills, and perspectives of human geography. The lens of the geographer focuses on the spatial distribution of phenomena over the surface of the earth, asking the questions ""where?"" and ""why there?"". The practices and skills of geography are used to investigate a variety of issues in the Middle East, including environmental problems, the culture and management of sacred places, and the reasons for war and the need for peace. Counts toward environmental studies major (social science emphasis) and middle eastern studies concentration.","2","1","1","0","0","HBS;MCG;MCS-G","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","200","","Human Geography of the Middle East","","234","{'day': 'Mo', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'}","False","False","","5","O","20155","","Research","2015"
"0000109774","1.0","0000024281","ID","This course prepares McNair Scholars for the rigors of academic writing. Because the enrolled students represent a variety of disciplines, this course serves as a general introduction to writing in research; it is not meant to replace discipline-specific research methods or writing courses. Students read scholarly literature in their disciplines, write a literature review, draft various sections of a research paper, and prepare for a formal poster presentation. Offered every summer.","12","0","6","5","1","WRI","Campbell, Heather","{'fsnum': '903', 'name': 'Campbell, Heather'}","200","","McNair Research Writing","Class will take place from May 31 - August 5.","237","","False","False","","5","C","20155","McNair Research Writing Across the Disciplines","Research","2015"
"0000110061","0.25","0000000707","ID","","1","0","1","0","0","","Smalling, Susan E.","{'fsnum': '23550', 'name': 'Smalling, Susan E.'}","200","","Academic Internship","","294","","True","","","5","O","20155","","Research","2015"
"0000110159","1.0","0000000707","ID","","0","0","0","0","0","","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","","Academic Internship","","294","","True","","A","5","O","20155","","Research","2015"
"0000110257","0.25","0000000707","ID","","1","0","1","0","0","","Lott, Anthony","{'fsnum': '15825', 'name': 'Lott, Anthony'}","200","","Academic Internship","","294","","True","","B","5","O","20155","","Research","2015"
"0000110267","0.25","0000000707","ID","","5","0","3","2","0","","Williamson, Thomas A.","{'fsnum': '14223', 'name': 'Williamson, Thomas A.'}","200","","Academic Internship","","294","","True","","C","5","O","20155","","Research","2015"
"0000110268","0.25","0000000707","ID","","5","0","2","3","0","","Moore, Lisa L.","{'fsnum': '27153', 'name': 'Moore, Lisa L.'}","200","","Academic Internship","","294","","True","","D","5","O","20155","","Research","2015"
"0000110360","0.25","0000000707","ID","","2","0","1","1","0","","Crisp, Kevin M.","{'fsnum': '17430', 'name': 'Crisp, Kevin M.'}","200","","Academic Internship","","294","","True","","E","5","O","20155","","Research","2015"
"0000110365","0.25","0000000707","ID","","1","0","1","0","0","","Hofrenning, Dan","{'fsnum': '3418', 'name': 'Hofrenning, Dan'}","200","","Academic Internship","","294","","True","","F","5","O","20155","","Research","2015"
"0000110503","1.0","0000000707","ID","","1","0","0","1","0","","Book, Cindy","{'fsnum': '694', 'name': 'Book, Cindy'}","200","","Academic Internship","","294","","True","","G","5","O","20155","","Research","2015"
"0000110504","1.0","0000000707","ID","","1","0","1","0","0","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","","Academic Internship","","294","","True","","H","5","O","20155","","Research","2015"
"0000110190","1.0","0000000708","ID","","1","0","1","0","0","","Allister, Mark","{'fsnum': '110', 'name': 'Allister, Mark'}","200","","IS/Food, Farm, and Community","","298","","False","","","5","O","20155","Independent Study","Research","2015"
"0000110404","1.0","0000000687","IS","","1","0","0","0","1","","Howe, Tim R.","{'fsnum': '15815', 'name': 'Howe, Tim R.'}","200","","IS/Petroglyphs","","298","","False","","","5","O","20155","Independent Study","Research","2015"
"0000109853","1.0","0000000745","MATH","Students encounter the theory of calculus and develop tools for communicating mathematical ideas with technical accuracy and sophistication. The goal is mastery of the concepts (e.g., limit, continuity, derivatives, and integrals) necessary to verify such important results as the Fundamental Theorem of Calculus, the Mean Value Theorem, and the Bolzano-Weierstrass Theorem. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Counts toward computer science mjaor. Prerequisite: MATH 126 or MATH 128, and MATH 220. Permission of instructor required for first-year students.","0","0","0","0","0","","Hanson, Bruce","{'fsnum': '3033', 'name': 'Hanson, Bruce'}","200","","Real Analysis I","","244","{'day': 'Mo', 'end': '11:30', 'location': 'TOH 186', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'TOH 186', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'TOH 186', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'TOH 186', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'TOH 186', 'start': '10:00'}","False","MATH 126 or MATH 128, and MATH 220. Permission of instructor required for first-year students.","","5","X","20155","","Research","2015"
"0000110217","0.25","0000000751","MATH","","1","1","0","0","0","","Richey, Matthew","{'fsnum': '6658', 'name': 'Richey, Matthew'}","200","","Academic Internship","","294","","True","","","5","O","20155","","Research","2015"
"0000110174","1.0","0000000795","MEDIA","","1","0","1","0","0","","Sonnega, Bill","{'fsnum': '7676', 'name': 'Sonnega, Bill'}","200","","Academic Internship","","294","","True","","A","5","O","20155","","Research","2015"
"0000110184","0.25","0000000795","MEDIA","","12","0","5","6","1","","Sonnega, Bill","{'fsnum': '7676', 'name': 'Sonnega, Bill'}","200","","Academic Internship","","294","","True","","B","5","O","20155","","Research","2015"
"0000110213","0.25","0000000784","MGMT","","2","1","1","0","0","","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","200","","Academic Internship","","294","","True","","","5","O","20155","","Research","2015"
"0000110249","1.0","0000000784","MGMT","","2","0","1","0","1","","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","200","","Academic Internship","","294","","True","","A","5","O","20155","","Research","2015"
"0000110363","0.25","0000000788","MGMT","","1","0","0","1","0","","Hepburn, Joan","{'fsnum': '3322', 'name': 'Hepburn, Joan'}","300","","Academic Internship","","394","","True","","","5","O","20155","","Research","2015"
"0000109569","1.0","0000027950","MUSIC","This course explores the history and evolution of rock music from rhythm and blues through the present. In addition to covering stylistic trends and significant artists, emphasis is placed on the analysis of rock styles and on the social contexts in which rock music has been and continues to be performed and received. No formal training in music is necessary. Offered during summer.","4","1","3","0","0","ALS-A","Castro, David R.","{'fsnum': '20190', 'name': 'Castro, David R.'}","100","","Rock Music: Style/Context","","134","{'day': 'Mo', 'end': '11:30', 'location': 'CHM 239', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'CHM 239', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'CHM 239', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'CHM 239', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'CHM 239', 'start': '10:00'}","False","False","","5","O","20155","Rock Music: Style and Context","Research","2015"
"0000110239","1.0","0000000943","NURS","Does not count toward the major.","1","0","1","0","0","WRI","Kuehn, Mary Beth","{'fsnum': '4577', 'name': 'Kuehn, Mary Beth'}","200","","IS/Spirituality in Nursing","","298","","False","False","","5","O","20155","Independent Study","Research","2015"
"0000110162","0.25","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","3","0","2","0","1","","Rodgers, Elizabeth","{'fsnum': '27235', 'name': 'Rodgers, Elizabeth'}","300","","Academic Internship","","394","","True","False","","5","O","20155","","Research","2015"
"0000110173","0.25","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","3","0","3","0","0","","Kuehn, Mary Beth","{'fsnum': '4577', 'name': 'Kuehn, Mary Beth'}","300","","Academic Internship","","394","","True","False","A","5","O","20155","","Research","2015"
"0000110236","0.25","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","0","0","0","0","0","","Glazebrook, Rita","{'fsnum': '2650', 'name': 'Glazebrook, Rita'}","300","","Academic Internship","","394","","True","False","B","5","O","20155","","Research","2015"
"0000110203","0.25","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","4","0","4","0","0","","Huehn, Susan","{'fsnum': '17526', 'name': 'Huehn, Susan'}","300","","Academic Internship","","394","","True","False","C","5","O","20155","","Research","2015"
"0000110579","1.0","0000000986","PHIL","","1","0","0","0","1","","Gallego, Carlos","{'fsnum': '22837', 'name': 'Gallego, Carlos'}","200","","IS/Modernity and Its Discontents","","298","","False","","","5","O","20155","Independent Study","Research","2015"
"0000110580","1.0","0000000986","PHIL","","1","0","0","0","1","","Marino, Gordon D.","{'fsnum': '5051', 'name': 'Marino, Gordon D.'}","200","","IS/Philosophy and Literature","","298","","False","","A","5","O","20155","Independent Study","Research","2015"
"0000110262","1.0","0000000993","PHIL","Prerequisite: one level III course in philosophy.","1","0","1","0","0","","Taliaferro, Charles","{'fsnum': '8230', 'name': 'Taliaferro, Charles'}","300","","IR/Plato's Works","","398","","False","one level III course in philosophy.","","5","O","20155","Independent Research","Research","2015"
"0000109565","1.0","0000001074","PHYS","This two-semester in-depth course addresses topics in classical and modern physics using algebra, geometry, and some calculus. The course is well-suited for students of biology or chemistry or for those desiring a thorough introduction beyond the high-school level.;Physics 125 explores the character of electric and magnetic forces and fields, then takes up the extended description of matter (vibrations, waves - sound and light). Finally, both particle and wave descriptions are shown to be necessary for discussing quantum mechanics and its application to atomic physics. One laboratory meeting per week. Offered annually in the spring semester. Prerequisites: MATH 119 or MATH 120 or equivalent and PHYS 124.","9","0","0","8","1","NSC;NSL;SED","Coleman, Todd","{'fsnum': '19346', 'name': 'Coleman, Todd'}","100","","Principles Physics II","Class will meet July 18, 2016 - August 12, 2016.","125","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'}","False","Prerequisites: MATH 119 or MATH 120 or equivalent and PHYS 124.","","5","O","20155","Principles of Physics II","Research","2015"
"0000109566","","0000001075","PHYS","","9","0","0","8","1","","Coleman, Todd","{'fsnum': '19346', 'name': 'Coleman, Todd'}","100","","Principles Physics II Lab","Class will meet July 18, 2016 - August 12, 2016.","125","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'}","False","","","5","O","20155","","Lab","2015"
"0000110210","0.25","0000001090","PHYS","","1","0","1","0","0","","Borovsky, Brian","{'fsnum': '716', 'name': 'Borovsky, Brian'}","200","","Academic Internship","","294","","True","","","5","O","20155","","Research","2015"
"0000109567","1.0","0000001103","PSCI","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts toward American studies major.","0","0","0","0","0","HBS;MCD;MCS-D","Anderson, Joshua","{'fsnum': '23508', 'name': 'Anderson, Joshua'}","100","","American Politics","This course has been canceled.","111","{'day': 'Mo', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'}","False","False","","5","X","20155","","Research","2015"
"0000110285","1.0","0000001104","PSCI","Why do some societies have democratic political systems and others authoritarian ones? What is democracy? Is it the norm or the exception? The course provides a foundation for the understanding of contemporary political regimes. It applies the major concepts of comparative analysis to the political systems of Western and non-Western societies. Offered annually.","23","0","0","1","22","HBS;MCG;MCS-G","Pahnke, Anthony","{'fsnum': '25362', 'name': 'Pahnke, Anthony'}","100","23","Comparative Politics","Course only open for Summer Bridge Program students.","112","","False","False","","5","C","20155","","Research","2015"
