"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000067932","1.0","0000000222","CHEM","","1","","","Nathaniel J. Schaefle","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067933","1.0","0000000233","CLASS","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067934","1.0","0000000235","CLASS","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067935","1.0","0000000248","CHIN","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067936","1.0","0000000251","CHIN","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067937","1.0","0000000276","ECON","","2","","","David Schodt","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067938","1.0","0000000284","ECON","Academic Internship.","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067939","1.0","0000000299","CSCI","This is an intermediate-level version of Computer Science 394.","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067940","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Projects have included implementation of solid modeling (NURBS), documentation, business applications of computing, applications of computer graphics in medical research, team programming. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067941","1.0","0000000313","EDUC","","1","","","Heather Campbell","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067942","1.0","0000000344","EDUC","","2","","","Robert W. McClure","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067943","1.0","0000000374","DANCE","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067944","1.0","0000000377","DANCE","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067945","1.0","0000000433","ENGL","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067946","1.0","0000000449","ENGL","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067947","1.0","0000000464","ENVST","","2","","","Anthony Lott","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067948","1.0","0000000466","ENVST","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067949","1.0","0000000490","FREN","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067950","1.0","0000000494","FREN","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067951","1.0","0000000522","GERM","Students spend four weeks during Interim or summer break in a selected German workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","0","","","Staff","","S","200","999","Academic Internship","","294","","True","at least one 250-level course.","","2","","","C","20092","Internship","Research","2009"
"0000067952","1.0","0000000529","GERM","Students spend four weeks during Interim or summer break in the German workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level course.","0","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level course.","","2","","","C","20092","Internship","Research","2009"
"0000067953","1.0","0000000543","GREEK","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067954","1.0","0000000550","GREEK","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Academic Inernship","Research","2009"
"0000067955","1.0","0000000624","HIST","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067956","1.0","0000000640","HIST","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067957","1.0","0000000643","HSPST","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067958","1.0","0000000646","HSPST","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067959","1.0","0000000653","FAMST","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067960","1.0","0000000656","FAMST","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067961","1.0","0000000686","IS","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067962","1.0","0000000691","IS","","1","","","Eric J. Fure-Slocum","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067963","1.0","0000000707","ID","","7","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067964","1.0","0000000709","ID","","1","","","Christopher L. Chiappari","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067965","1.0","0000000716","LATIN","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067966","1.0","0000000725","LATIN","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067967","1.0","0000000751","MATH","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067968","1.0","0000000784","MGMT","","7","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067969","1.0","0000000788","MGMT","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067970","1.0","0000000795","MEDIA","","4","","","Bill Sonnega","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067971","1.0","0000000797","MEDIA","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067972","1.0","0000000846","MUSIC","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067973","1.0","0000000865","MUSIC","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067974","1.0","0000000917","NEURO","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067975","1.0","0000000919","NEURO","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067976","1.0","0000000931","NORW","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067977","1.0","0000000936","NORW","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067978","1.0","0000000942","NURS","Does not count toward the major.","1","","","Neil MacNaughton","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067979","1.0","0000000961","NURS","Does not count toward the major.","0","","","Rita Glazebrook","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067980","1.0","0000000985","PHIL","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067981","1.0","0000000992","PHIL","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067982","1.0","0000001057","ESTH","","1","","","Craig D. Stern","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067983","1.0","0000001067","ESTH","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067984","1.0","0000001090","PHYS","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067985","1.0","0000001100","PHYS","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067986","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","Daniel Hofrenning","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067987","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","1","","","Daniel Hofrenning","","S","300","999","Academic Internship","","394","","True","Political Science 294.","","2","","","C","20092","Internship","Research","2009"
"0000067988","1.0","0000001178","PSYCH","","1","","","Grace E. Cho","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067989","1.0","0000001188","PSYCH","Internship","2","","","Donna K. McMillan","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067990","1.0","0000001236","REL","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067991","1.0","0000001253","REL","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067992","1.0","0000001275","RUSSN","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067993","1.0","0000001279","RUSSN","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067994","1.0","0000001315","SOAN","","5","","","Thomas A. Williamson","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067995","1.0","0000001319","SOAN","","1","","","Ryan R. Sheppard","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067996","1.0","0000001341","SPAN","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000067997","1.0","0000001354","SPAN","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000067998","1.0","0000001366","SWRK","","1","","","Naurine Lennox","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000067999","1.0","0000001372","SWRK","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068000","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","2","","","C","20092","Internships","Research","2009"
"0000068001","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","2","","","C","20092","Internship","Research","2009"
"0000068002","1.0","0000001409","STAT","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000068003","1.0","0000001413","STAT","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000068004","1.0","0000001477","WMNST","","1","","","Judy Kutulas","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","Internships","Research","2009"
"0000068005","1.0","0000001479","WMNST","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internships","Research","2009"
"0000068006","1.0","0000000471","IDFA","","0","","","Staff","","S","200","0","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000068007","1.0","0000001486","ARMS","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000068008","1.0","0000001488","ARMS","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068009","1.0","0000000014","AMST","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000068010","1.0","0000000474","IDFA","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068011","1.0","0000000766","MATH","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","Internship","Research","2009"
"0000068012","1.0","0000018612","AFAM","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000068013","1.0","0000018614","AFAM","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068014","1.0","0000018616","BMOLS","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000068015","1.0","0000018618","BMOLS","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068016","1.0","0000000670","JAPAN","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068017","1.0","0000000668","JAPAN","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000068018","1.0","0000018620","MEDVL","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000068019","1.0","0000018622","MEDVL","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068020","1.0","0000001282","RUSST","","0","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20092","","Research","2009"
"0000068021","1.0","0000001284","RUSST","","0","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20092","","Research","2009"
"0000068045","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history and styles. Students explore and practice exercises, scene work and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","20","","","Jeanne I. Willcoxon","","S","100","18","Acting for Non-Majors","","115","{'day': 'Mo', 'end': '12:40', 'location': 'CHM 140', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CHM 140', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'CHM 140', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'CHM 140', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CHM 140', 'start': '10:40'}","False","False","","2","","","C","20092","Acting for the Non-Major","Research","2009"
"0000068046","1.0","0000000436","ENGL","This course will focus on nineteenth-century American writings that, in the decades before the Civil War, concern themselves with the issues of freedom, self-determination, and self-reliance. Writing during the period we often call the ""American Renaissance,"" some of these authors embraced the idea of literary independence for American writers, spiritual liberation form the religious institutions of the past, and the opportunity for unlimited development of the self. Others were concerned with the possibilities of freedom from slavery, from marriage, or from economic oppression. But all of these writers can be seen as entering into a conversation or debate with one another about the possibilities--or lack thereof--of attaining personal freedom and reforming American life. Among the texts we will consider: Emerson's Essays, Thoreau's Walden, Stowe's Uncle Tom's Cabin, Hawthorne's The Scarlet Letter, Frederick Douglass's Narrative of the Life, Harriet Jacob's Incidents in the Life of a Slave Girl, Fuller's ""The Great Lawsuit,"" Melville's ""Bartleby the Scrivener"" and ""Benito Cereno,"" and Whitman's powtry. Prerequisite: English 185 plus one additional course of relevant background.","12","0/0","","Carol Holly","","S","300","15","Adv Lit Era: Decl Indep","","340","{'day': 'Mo', 'end': '12:40', 'location': 'RML 520', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 520', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 520', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 520', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RML 520', 'start': '10:40'}","False","English 185 plus one additional course of relevant background.","","2","","","O","20092","Advanced Studies in Literary Eras: American","Topic","2009"
"0000068048","1.0","0000000044","ART","This course, designed for students who want to heighten their drawing skills, emphasizes using expressive qualities of drawing by investigating various media, techniques, and content. Assignments are both traditional and nontraditional within historical and contemporary perspectives. Experimentation is encouraged. Students are encouraged to develop a personal visual language. The course culminates in the production of a series of drawings that relate thematically. Critical thinking and discussion skills are important. Prerequisites: Art 102 or 111 and 112 (or 110), and 113. Materials fee. Offered annually.","10","","","Wendell Arneson","","S","200","22","Advanced Drawing","Open to all students who meet the prerequisite.","233","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'}","False","Prerequisites: Art 102 or 111 and 112 (or 110), and 113. Materials fee. Offered annually.","","2","","","O","20092","","Research","2009"
"0000068052","1.0","0000018780","ASIAN","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from AS 210 and three semesters of language study. Students explore the double meaning of ""sojourner"" throughout the course: first, as it applies to their own month-long experience, and second, with regard to local informants who lived elsewhere previously. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Offered during Interim.","23","","","Karil J. Kucera","","S","200","24","AsianCon2:Meet Sojourners","Registration restricted to students in the Asian Con program.","215","","False","False","","2","","","C","20092","Asian Conversations II: Meeting Sojourners","Research","2009"
"0000068053","1.0","0000019742","ASIAN","Students pursue guided fieldwork experience in the United States. Activities and readings in this course build on the topics from AS 210 and three semesters of language study. Students explore the double meaning of ""sojourner"" throughout the course: first, as it applies to their own month-long experience, and second, with regard to local informants who lived elsewhere previously. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Offered during Interim.","0","","","Staff","","S","200","2","AsianCon2:Meet Sojourners","Registration restricted to students in the Asian Con program.","216","","False","False","","2","","","C","20092","","Research","2009"
"0000068054","1.0","0000000189","CHEM","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","40","","","Mary Walczak","","S","100","45","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'}","False","Chemistry 121. Offered during Interim.","A","2","","","C","20092","Atomic and Molecular Structure","Research","2009"
"0000068055","1.0","0000000189","CHEM","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","46","","","Nathaniel J. Schaefle","","S","100","45","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'}","False","Chemistry 121. Offered during Interim.","B","2","","","C","20092","Atomic and Molecular Structure","Research","2009"
"0000068059","1.0","0000001324","SPAN","Students begin learning Spanish through listening, speaking, reading, and writing about topics familiar to them, including family, academic, and social life, in an intercultural context. They reinforce these skills through complementary exercises in the World Languages Center. Open only to students with no prior experience in Spanish or who have placed into Spanish 111. Offered during Interim.","22","13/13","","Sylvia Carullo","1/1","S","100","23","Beginning Spanish I","This course has class year limits.;This course is closed to seniors during web registration.","111","{'day': 'Mo', 'end': '10:00', 'location': 'OM 021', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'OM 021', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'OM 021', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'OM 021', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 021', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'OM 021', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 021', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 021', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 021', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 021', 'start': '10:40'}","False","False","","2","0/0","8/4","C","20092","","Research","2009"
"0000068061","1.0","0000000977","PHIL","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Prerequisite: completion of BTS-T. Offered annually.","23","0/0","","Karen Gervais","","S","200","25","Biomedical Ethics","Prerequisite: completion of BTS-T requirement.;Open to Seniors and Juniors only.","250","{'day': 'Mo', 'end': '10:00', 'location': 'HH 403', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'HH 403', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'HH 403', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'HH 403', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 403', 'start': '08:00'}","False","completion of BTS-T. Offered annually.","","2","","0/0","C","20092","","Research","2009"
"0000068082","1.0","0000000232","CLASS","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the bronze age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens and Thessaloniki. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually.","26","","","Steve T. Reece","","S","200","30","Class Studies Greece","This is an off-campus course.","251","","False","False","","2","","","C","20092","Classical Studies in Greece","Research","2009"
