"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000123989","1.0","0000000196","CHEM","Organic chemistry is the study of compounds containing carbon, emphasizing the structures and mechanisms of reaction of these molecules. This course focuses on structure, nomenclature, and reactions of aliphatic and alicyclic compounds, including aspects of stereochemistry and spectroscopic identification of organic compounds. A full treatment of introductory organic chemistry requires subsequent enrollment in CHEM 248. Offered annually in the fall semester. Counts toward biomolecular science concentration. Prerequisite: CHEM 126, or CH/BI 227, or permission of instructor.","13","3","3","3","4","NSC","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Organic Chemistry I","Term dates for this course: June 3-July 3                                       ;Students in CHEM 247 normally register for CHEM 253 lab.  CHEM 253 lab is not   ;automatically registered with CHEM 247.  Please register for that separately.","247","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 390', 'start': '21:00'}","False","CHEM 126, or CH/BI 227, or permission of instructor.","","4","O","20184","","Research","2018"
"0000123990","0.25","0000000199","CHEM","This laboratory course introduces students to the synthesis and characterization of organic,organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Offered annually in the fall semester. Counts toward biomolecular science concentration. Prerequisite: previous or concurrent registration in CHEM 247.","11","3","2","2","4","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","200","24","Synthesis Lab I","Term dates for this lab: June 3-July 3","253","{'day': 'Tu', 'end': '12:00', 'location': 'RNS 340', 'start': '21:00'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 340', 'start': '21:00'};{'day': 'We', 'end': '16:00', 'location': 'RNS 340', 'start': '13:00'}","True","previous or concurrent registration in CHEM 247.","","4","O","20184","Synthesis Laboratory I","Lab","2018"
"0000127283","1.0","0000025192","ENGL","This course examines the Beat movement in American literature and culture from its emergence in the 1950s to its various literary, musical, and social outgrowths in the 1960s and after. Students read works by Kerouac, Ginsberg, Ferlinghetti, Snyder, DiPrima, and others; trace connections between the literature and such topics as the Cold War and gay rights; and examine the influence of the Beats on popular music, visual art, and film. Offered periodically. Prerequisite: FYW.","0","0","0","0","0","ALS-L;ORC;WRI","Wells, Colin","{'fsnum': '8973', 'name': 'Wells, Colin'}","200","19","Beat Generation","This course has been canceled.","261","{'day': 'Mo', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'}","False","FYW.","","4","X","20184","The Beat Generation","Research","2018"
"0000128625","0.25","0000000995","ESAC","P/N only.","1","0","0","0","1","PHA;SPM","Nesbit, Scott","{'fsnum': '5580', 'name': 'Nesbit, Scott'}","100","1","Individualized ESAC","This is a special offering.","100","","True","False","","4","C","20184","Individualized Exercise Science Activity","Research","2018"
"0000123993","0.5","0000001016","ESAC","Students learn the principles, techniques and safety aspects of weight-training and implement a personal training plan. Students participate in a wide range of assessments (strength, power, endurance, nutrition, flexibility, body composition, stress).","10","2","3","2","3","PHA;SPM","Tegtmeyer, Judy","{'fsnum': '8272', 'name': 'Tegtmeyer, Judy'}","100","","Wt Training Co-Ed .50","","140","{'day': 'Mo', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'}","False","False","","4","O","20184","Weight Training","Research","2018"
"0000128121","1.0","0000001057","ESTH","","0","0","0","0","0","","Book, Cindy","{'fsnum': '694', 'name': 'Book, Cindy'}","200","0","Academic Internship","","294","","True","","B","4","X","20184","","Research","2018"
"0000127161","1.0","0000000651","FAMST","This course explores the varied dimensions of human sexuality as they affect and are affected by past and present human relationships. Sexual problems and issues are examined for the development of a value framework and for the enrichment of family life. The course emphasizes critical thinking skills applied to current issues in human sexuality (e.g. gay marriage, race and gender issues, sexual violence). Students examine issues in contemporary research and ethics in sexuality. Offered each semester. Counts toward American studies major, family studies concentration, and women's and gender studies major and concentration.","0","0","0","0","0","ORC","Moore, Lisa L.","{'fsnum': '27153', 'name': 'Moore, Lisa L.'}","200","28","Human Sexuality","This course has been canceled.","253","{'day': 'Mo', 'end': '11:30', 'location': 'HH 523', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'HH 523', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'HH 523', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'HH 523', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'HH 523', 'start': '10:00'}","False","False","","4","X","20184","","Research","2018"
"0000123994","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered annually. Counts toward American studies major.","7","1","4","1","1","HWC;MCD;MCS-D","Elias, Christopher M.","{'fsnum': '29137', 'name': 'Elias, Christopher M.'}","100","20","America After 1865","","199","{'day': 'Mo', 'end': '11:15', 'location': 'HH 523', 'start': '09:45'};{'day': 'Tu', 'end': '11:15', 'location': 'HH 523', 'start': '09:45'};{'day': 'We', 'end': '11:15', 'location': 'HH 523', 'start': '09:45'};{'day': 'Th', 'end': '11:15', 'location': 'HH 523', 'start': '09:45'};{'day': 'Fr', 'end': '11:15', 'location': 'HH 523', 'start': '09:45'}","False","False","","4","O","20184","American History Since 1865","Research","2018"
"0000127275","1.0","0000029263","ID","Organized around three current issues, this is an interdisciplinary course examining human-spatial interaction within Africa, Asia and the Middle East. The topics of study include, for example, global warming, potable water issues, and the Palestinian dilemma. The course is deliberative in nature with a focus on the development of critical thinking skills. Offered during summer session I.","8","1","4","3","0","HBS;WRI","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","200","","Human-Spatial Interaction","","202","{'day': 'Mo', 'end': '09:30', 'location': 'TOH 214', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'TOH 214', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'TOH 214', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'TOH 214', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'TOH 214', 'start': '08:00'}","False","False","","4","O","20184","","Research","2018"
"0000127276","1.0","0000000499","ID","This course provides an examination and application of the key content, skills, and perspectives of human geography. The lens of the geographer focuses on the spatial distribution of phenomena over the surface of the earth, asking the questions ""where?"" and ""why there?"". The practices and skills of geography are used to investigate a variety of issues in the Middle East, including environmental problems, the culture and management of sacred places, and the reasons for war and the need for peace. Counts toward environmental studies major (social science emphasis) and Middle Eastern studies concentration.","7","0","1","2","4","HBS;MCG;MCS-G","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","200","","Human Geography of the Middle East","","234","{'day': 'Mo', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'}","False","False","","4","O","20184","","Research","2018"
"0000127924","1.0","0000000423","LNGST","Students learn about and analyze the English language, beginning with the building blocks of language: morphology, syntax, semantics, and phonetics/phonology. Students also explore the ways humans acquire language, social and geographical influences on English, and major changes during the history of the English language. The course serves as an introduction to the linguistics concentration, and fulfills the linguistics requirement of the Communication Arts and Literature license. Prerequisite: FYW.","0","0","0","0","0","","Natvig, David A.","{'fsnum': '30125', 'name': 'Natvig, David A.'}","200","20","English Language and Linguistics","This course has been canceled.","250","{'day': 'Mo', 'end': '11:30', 'location': 'TOH 308', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'TOH 308', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'TOH 308', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'TOH 308', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'TOH 308', 'start': '10:00'}","False","FYW.","","4","X","20184","","Research","2018"
"0000128361","0.5","0000000751","MATH","","1","0","0","0","1","","Wright, Matthew","{'fsnum': '27194', 'name': 'Wright, Matthew'}","200","","Academic Internship","","294","","True","","B","4","C","20184","","Research","2018"
"0000128682","0.5","0000000795","MEDIA","","1","0","0","0","1","","Richards, Rebecca S.","{'fsnum': '22838', 'name': 'Richards, Rebecca S.'}","200","","Academic Internship","","294","","True","","A","4","C","20184","","Research","2018"
"0000128042","1.0","0000033676","MGMT","","0","0","0","0","0","ORC","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","200","","Organizational Storytelling","","201","{'day': 'Mo', 'end': '11:30', 'location': 'HH 111', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'HH 111', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'HH 111', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'HH 111', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'HH 111', 'start': '10:00'}","False","","","4","X","20184","","Research","2018"
"0000128125","0.25","0000000784","MGMT","","0","0","0","0","0","","","","200","","Academic Internship","","294","","True","","B","4","X","20184","","Research","2018"
"0000127325","1.0","0000000824","MUSIC","This course presents a study of the historical development of jazz, from its roots in blues and ragtime at the ""beginning"" of the 20th century to the present, focusing on its principal forms and styles, its role in American culture, and contributions of major artists. Offered periodically. Counts towards American studies and race and ethnic studies majors and race and ethnic studies and Africa and the Americas concentrations.","4","0","1","2","1","ALS-A;MCD;MCS-D","Haecker, Arthur","{'fsnum': '30114', 'name': 'Haecker, Arthur'}","200","24","History of Jazz","","231","{'day': 'Mo', 'end': '14:00', 'location': 'CHM 239', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'CHM 239', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'CHM 239', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'CHM 239', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'CHM 239', 'start': '12:30'}","False","False","","4","O","20184","","Research","2018"
"0000128393","1.0","0000000866","MUSIC","","1","0","1","0","0","","Epstein, Louis K.","{'fsnum': '26252', 'name': 'Epstein, Louis K.'}","300","","IR/BlackClassicalMusicship1890-1960","","398","","False","","A","4","C","20184","Independent Research","Research","2018"
"0000127925","1.0","0000000926","NORW","Students improve proficiency in listening, speaking, reading, and writing, with an emphasis on communication as well as improved grammatical accuracy. Reading and discussion of authentic literary and cultural texts allow students to expand their vocabulary and knowledge of the Norwegian way of life. Offered annually in the fall semester. Prerequisite: NORW 112 or equivalent.","0","0","0","0","0","FOL-N","Natvig, David A.","{'fsnum': '30125', 'name': 'Natvig, David A.'}","200","30","Intermed Norwegian I","This course has been canceled.","231","{'day': 'Mo', 'end': '14:00', 'location': 'TOH 308', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'TOH 308', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'TOH 308', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'TOH 308', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'TOH 308', 'start': '12:30'}","False","NORW 112 or equivalent.","","4","X","20184","Intermediate Norwegian I","Research","2018"
"0000128618","1.0","0000000932","NORW","","1","1","0","0","0","","Dorer, Kari L.","{'fsnum': '14082', 'name': 'Dorer, Kari L.'}","200","","IS/Nordic Folklife Study","","298","","False","","A","4","C","20184","Independent Study","Research","2018"
"0000127298","1.0","0000000939","NURS","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Offered annually. This is an elective course.","9","2","2","0","5","IST;NST","Huehn, Susan","{'fsnum': '17526', 'name': 'Huehn, Susan'}","100","30","Nutrition and Wellness","","110","{'day': 'Mo', 'end': '14:00', 'location': 'RNS 160E', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RNS 160E', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RNS 160E', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RNS 160E', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RNS 160E', 'start': '12:30'}","False","False","","4","O","20184","","Research","2018"
"0000128413","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","0","0","1","0","","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","","Academic Internship","US Embassy Seoul, South Korea","294","","True","False","B","4","C","20184","","Research","2018"
"0000128107","1.0","0000001165","PSYCH","How do biological factors influence fundamental aspects of psychology and behavior? In this course, students learn about relationships between the brain and behavior and use neuroanatomical, physiological, and biochemical levels of analysis to understand basic behavioral processes and systems, including sensation, movement, emotion, sleep and arousal, hunger, motivation, learning, and psychopathology. Offered each semester. Counts toward biology major and neuroscience concentration. Prerequisite: PSYCH 125 or BIO 123, BIO 227 or CH/BI 227.","7","0","1","5","1","IST;NST","Dickinson, Shelly D.","{'fsnum': '15747', 'name': 'Dickinson, Shelly D.'}","200","20","Biopsychology","","238","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 226', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 226', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 226', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 226', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 226', 'start': '10:00'}","False","PSYCH 125 or BIO 123, BIO 227 or CH/BI 227.","","4","O","20184","","Research","2018"
"0000127957","1.0","0000001207","REL","Students read Pauline letters carefully for their major issues, such as apocalyptic, gospel, apostleship, Jew and Gentile, faith, Torah, community. Considering Paul in the context of his times and Paul in the context of later Christianity, students discuss topics such as Jews and Christians, men and women, creation, grace in Paul, and present-day experience. Counts toward ancient studies major. Prerequisite: BTS-B.","12","3","1","7","1","BTS-T;WRI","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","22","St. Paul/Letter/Gospel","Prerequisite: completion of BTS-B or permission of instructor.","223","{'day': 'Mo', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'}","False","BTS-B.","","4","O","20184","Paul: His Letters, His Gospel","Research","2018"
"0000127934","1.0","0000027687","REL","The death of God refers to both the absence of God in a post-Christian culture and the death of Jesus on the cross. These two meanings have a significance for the religious and non-religious alike. Students evaluate the challenges that the death of God has for the concept of God, the meaning and purpose of Jesus, religious belief, reason, and the secular by reading classical and contemporary theological work on the death of Jesus and the death of God. Offered alternate years. Prerequisite: BTS-B.","0","0","0","0","0","BTS-T;WRI","Walter, Gregory A.","{'fsnum': '16642', 'name': 'Walter, Gregory A.'}","200","22","The Death of God","Prerequisite: completion of BTS-B or permission of instructor.","244","{'day': 'Mo', 'end': '14:00', 'location': 'TBA', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'TBA', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'TBA', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'TBA', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'TBA', 'start': '12:30'}","False","BTS-B.","","4","X","20184","Theology after the Death of God","Research","2018"
"0000127958","1.0","0000001232","REL","This course examines the ethical teachings of Jesus as found in the canonical Gospels (with special focus on the Sermon on the Mount), explores how these teachings have been understood at some major moments in Western history, and brings them to bear on the task of contemporary ethical reflection. Issues examined include, for example, non-violence, social and economic justice, sexuality, and ethnic conflict. Counts toward ancient studies major. Prerequisites: completion of BTS-T or permission of instructor.","15","2","9","4","0","EIN;WRI","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","22","The Ethics of Jesus","Prerequisite: completion of BTS-T or permission of instructor.","276","{'day': 'Mo', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'}","False","Prerequisites: completion of BTS-T or permission of instructor.","","4","O","20184","","Research","2018"
"0000127935","1.0","0000001237","REL","The nature and boundaries of communities, as well as the quality of relationships within communities, are determined by theology as well as by social, political, and ethnic factors. Students examine the ways in which the world's religions, particularly Christianity, have interpreted each other's significance and truth claims and considers the ethical implications of these different responses. Prerequisite: BTS-T or permission of instructor.","0","0","0","0","0","EIN;WRI","Walter, Gregory A.","{'fsnum': '16642', 'name': 'Walter, Gregory A.'}","200","22","Rel Pluralsm/Communit","Prerequisite: completion of BTS-T or permission of instructor.","293","{'day': 'Mo', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'TBA', 'start': '10:00'}","False","BTS-T or permission of instructor.","","4","X","20184","Religious Pluralism and the Nature of Community","Research","2018"
"0000127986","1.0","0000001294","SOAN","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester. Counts toward race and ethnic studies and women's and gender studies majors; and women's and gender studies concentrations.","0","0","0","0","0","HBS;MCG;MCS-G","David, Marc","{'fsnum': '26230', 'name': 'David, Marc'}","100","25","Intro to Cultural Anthropology","This course has been canceled.","128","{'day': 'Mo', 'end': '11:30', 'location': 'HH 205', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'HH 205', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'HH 205', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'HH 205', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'HH 205', 'start': '10:00'}","False","False","","4","X","20184","Introduction to Cultural Anthropology","Research","2018"

