"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000064285","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester.","0","0","0","0","0","HBS","Becker, Anthony","{'fsnum': '348', 'name': 'Becker, Anthony'}","100","","Principles of Econ","","121","{'day': 'Mo', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'}","False","False","","4","X","20074","Principles of Economics","Research","2007"
"0000064288","1.0","0000000418","ENGL","This course will focus on the craft of writing, since such a focus provides clear criteria for evaluating our own and others' work without regard to personal taste. Further, this course is about first drafts and the revisions that follow, about process rather than product. (It is, in fact, this courses's view that product is merely a residue that the creative process leaves behind.) Finally, because we have a very short time to look at and try out a lot of different things, our prose writing will focus on very short works: micro-fiction, descriptions, character sketches, brief scenes, moments of dialogue.","5","0","4","1","0","WRI","Longfellow, Stephen","{'fsnum': '19382', 'name': 'Longfellow, Stephen'}","200","","Creat Wrtg: Fict/Poet","","257","{'day': 'Mo', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'}","False","False","","4","O","20074","Creative Writing: Fiction and Poetry","Research","2007"
"0000064290","1.0","0000000459","ENVST","This course analyzes environmental regulation in the United States with respect to its historical evolution, its ability to achieve environmental targets, its efficiency or cost-effectiveness, its distributional impact on jobs, people, and industries across the country, and its international ramifications. Class meetings include open discussions with individuals from agencies charged with developing and enforcing environmental regulation. Offered annually.","0","0","0","0","0","HBS;WRI","Judge, Rebecca","{'fsnum': '4137', 'name': 'Judge, Rebecca'}","200","","Env Policy/Regulation","","232","{'day': 'Mo', 'end': '11:30', 'location': 'HH 403', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'HH 403', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'HH 403', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'HH 403', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'HH 403', 'start': '10:00'}","False","False","","4","X","20074","Environmental Policy and Regulation","Research","2007"
"0000064995","0.5","0000000464","ENVST","","1","0","0","0","1","","Werner, Brett A.","{'fsnum': '12099', 'name': 'Werner, Brett A.'}","200","","Academic Internship","","294","","True","","","4","O","20074","Internship","Research","2007"
"0000064861","0.5","0000001012","ESAC","Students personally apply the basic principles of exercise through conditioning, strength development, endurance training, and aerobic activities. Students participate in a wide range of assessments designed to enhance physical fitness.","8","2","5","1","0","PHA","Tegtmeyer, Judy","{'fsnum': '8272', 'name': 'Tegtmeyer, Judy'}","100","","Individual Fitness.50","","133","{'day': 'Mo', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'}","False","False","","4","O","20074","Individual Fitness","Research","2007"
"0000064862","0.5","0000001016","ESAC","Students learn the principles, techniques and safety aspects of weight-training and implement a personal training plan. Students participate in a wide range of assessments (strength, power, endurance, nutrition, flexibility, body composition, stress).","1","0","0","1","0","PHA","Tegtmeyer, Judy","{'fsnum': '8272', 'name': 'Tegtmeyer, Judy'}","100","","Wt Training Co-Ed .50","","140","{'day': 'Mo', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'}","False","False","","4","O","20074","Weight Training","Research","2007"
"0000064291","1.0","0000000504","GERM","Students begin to learn German through listening, speaking, reading, and writing about topics familiar to them (their personal biographies, family, daily life, interests). Regular writing assignments are designed to learn vocabulary, check spelling, and to form thoughts with German sentence structure. Regular language lab activities aid in acquiring good pronunciation and listening skills. Offered Fall Semester.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","","Beginning German I","","111","{'day': 'Mo', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'}","False","False","","4","X","20074","","Research","2007"
"0000064292","1.0","0000000505","GERM","Students continue to develop basic language skills with emphasis on expanding vocabulary and on writing assignments that aid in the practical application of grammatical concepts. Communicating in German about familiar personal topics, students acquire vocabulary about sports, food, holidays, school, the environment, and life in German speaking cultures. Prerequisite: German 111 or placement by test.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","","Beginning German II","","112","{'day': 'Mo', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'}","False","German 111 or placement by test.","","4","X","20074","","Research","2007"
"0000064293","1.0","0000000508","GERM","Students explore life in the German-speaking countries through reading, discussing, and retelling narrative texts. The course emphasizes vocabulary building, a thorough review of German grammar, and the composition of short narratives to develop writing skills in paragraph length discourse. Taught in German with some grammar explanations in English. Prerequisite: German 112 or placement by test.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","Intermed German I","","231","{'day': 'Mo', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'}","False","German 112 or placement by test.","","4","X","20074","Intermediate German I","Research","2007"
"0000064294","1.0","0000000509","GERM","Students continue to explore life in German-speaking countries, with cultural readings, films, and other authentic materials that help students develop vocabulary and the composition of short reports to develop writing skills in paragraph length discourse. Taught in German, the course includes a review of selected grammar topics. Prerequisite: German 231 or placement by test.","0","0","0","0","0","FOL-G","Staff","{'fsnum': '', 'name': 'Staff'}","200","","Intermed German II","","232","{'day': 'Mo', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'}","False","German 231 or placement by test.","","4","X","20074","Intermediate German II","Research","2007"
"0000064331","1.0","0000000575","HIST","Students use original texts, historical studies, and literature to examine, comparatively and chronologically, the evolution of selected cultures and societies before 1500. They explore topics such as political, cultural, and economic exchange, religious practices, human interaction with the environment, forms of political authority, family life, and gender roles. Offered most years.","0","0","0","0","0","MCS-G","Smit, Timothy","{'fsnum': '20062', 'name': 'Smit, Timothy'}","100","","Global Hist to 1500","","194","{'day': 'Mo', 'end': '11:30', 'location': 'SC 184', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'SC 184', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'SC 184', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'SC 184', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'SC 184', 'start': '10:00'}","False","False","","4","X","20074","Global Histories from Ancient Times to 1500","Research","2007"
"0000064332","1.0","0000000585","HIST","This course covers European history in the period of about 1000 to 1500. Topics include the medieval papacy, the Crusades and reconquest of Spain, towns and commercial life, the medieval monarchy, scholasticism in the setting of the universities, late medieval spirituality, and the crises of plague and warfare in the late Middle Ages, with attention given to women's roles in medieval society throughout the course. Prerequisite: History 190 recommended. Offered every second year.","0","0","0","0","0","HWC","Smit, Timothy","{'fsnum': '20062', 'name': 'Smit, Timothy'}","200","","High/Late Middle Ages","","212","{'day': 'Mo', 'end': '14:00', 'location': 'SC 184', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'SC 184', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'SC 184', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'SC 184', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'SC 184', 'start': '12:30'}","False","History 190 recommended. Offered every second year.","","4","X","20074","The High and Late Middle Ages","Research","2007"
"0000064991","1.0","0000000714","LATIN","Latin was spoken in one form or another for more than two thousand years. This course focuses on authors and texts dating roughly from 300 to 1500 A.D. and emphasizes the role of Latin as the language of the Church and of the intelligentsia during the Middle Ages. Prerequisite: Latin 231 or equivalent. Offered in alternate years.","1","0","1","0","0","ALS-L;FOL-L","Groton, Anne","{'fsnum': '2771', 'name': 'Groton, Anne'}","200","","Medieval Latin","","235","","False","Latin 231 or equivalent. Offered in alternate years.","","4","C","20074","","Research","2007"
"0000064299","1.0","0000000728","MATH","Students learn principles of mathematical thinking by investigating one or more mathematical topics. Recent topics have included dynamic geometry, mathematics of games, and cryptology. Students investigate ideas through technical and non-technical reading and problem solving, introducing them to mathematical literature and exposition. The course is intended for all students. Offered both semesters.","1","0","0","1","0","AQR;MAR","Bolstad, Peder","{'fsnum': '661', 'name': 'Bolstad, Peder'}","100","","Gateways/Mathematics","","117","{'day': 'Mo', 'end': '09:30', 'location': 'CAD 204', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'CAD 204', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'CAD 204', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'CAD 204', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'CAD 204', 'start': '08:00'}","False","False","","4","O","20074","Gateways to Mathematics","Research","2007"
"0000064300","1.0","0000000731","MATH","This course introduces differential and integral calculus of functions of a single real variable, including trigonometric, exponential and logarithmic functions. Derivatives and integrals are explored graphically, symbolically and numerically. Applications of the derivative are included. Prerequisite: Mathematics Placement Recommendation. Offered both semesters.","0","0","0","0","0","AQR;MAR","Hanson, Bruce","{'fsnum': '3033', 'name': 'Hanson, Bruce'}","100","","Calculus I","","120","{'day': 'Mo', 'end': '09:30', 'location': 'SC 186', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'SC 186', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'SC 186', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'SC 186', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'SC 186', 'start': '08:00'}","False","Mathematics Placement Recommendation. Offered both semesters.","","4","X","20074","","Research","2007"
"0000064301","1.0","0000000733","MATH","This continuation of Mathematics 120 concentrates on methods and applications of integration and infinite sequences and series. May also include elementary differential equations and multiple integrals. Prerequisite: Mathematics 120, 121, or equivalent, or Mathematics Placement Recommendation. Credit may be earned for either Mathematics 126 or 128, but not both. Offered both semesters.","1","0","1","0","0","AQR;MAR","Hanson, Bruce","{'fsnum': '3033', 'name': 'Hanson, Bruce'}","100","","Calculus II","","126","{'day': 'Mo', 'end': '11:30', 'location': 'SC 186', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'SC 186', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'SC 186', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'SC 186', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'SC 186', 'start': '10:00'}","False","Mathematics 120, 121, or equivalent, or Mathematics Placement Recommendation. Credit may be earned for either Mathematics 126 or 128, but not both. Offered both semesters.","","4","O","20074","","Research","2007"
"0000064302","1.0","0000000745","MATH","Students encounter the theory of calculus and tools for communicating ideas with technical accuracy and sophistication. The goal is mastery of the concepts (e.g., limit, continuity, derivatives and integrals) necessary to verify such important proofs as the Fundamental Theorem of Calculus, the continuity of the uniform limit of continuous functions and the Bolzano-Weierstrass Theorem and their context in the theory of analysis. Prerequisite: Mathematics 126 or 128. Offered both semesters.","5","0","0","3","2","WRI","Hanson, Bruce","{'fsnum': '3033', 'name': 'Hanson, Bruce'}","200","","Elem Real Analysis","","244","{'day': 'Mo', 'end': '14:00', 'location': 'SC 186', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'SC 186', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'SC 186', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'SC 186', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'SC 186', 'start': '12:30'}","False","Mathematics 126 or 128. Offered both semesters.","","4","O","20074","Elementary Real Analysis","Research","2007"
"0000065048","1.0","0000000796","MEDIA","","1","0","0","0","1","","Sonnega, Bill","{'fsnum': '7676', 'name': 'Sonnega, Bill'}","200","","IS/Hitchcock and Gender","","298","","False","","","4","O","20074","Independent Study","Research","2007"
"0000065049","0.5","0000000784","MGMT","","1","0","0","0","1","","Goedde, Richard","{'fsnum': '2661', 'name': 'Goedde, Richard'}","200","","Academic Internship","","294","","True","","","4","O","20074","Internship","Research","2007"
"0000064303","1.0","0000018693","PH/RE","This course is a philosophical and theological reflection on the moral evaluation of war. Can war ever be morally justified? If so, what are the criteria for determining a war's just initiation, just conduct and just termination? Topics considered include a range of normative perspectives in their religious and secular expressions, e.g., principled and pragmatic pacifism, just war tradition, realism, crusader ethics, utilitarianism, Kantianism, communitarianism, natural-law theory, feminism. Prerequisite: completion of BTS-T. Offered annually.","9","0","7","1","1","EIN;WRI","Santurri, Edmund","{'fsnum': '7020', 'name': 'Santurri, Edmund'}","200","","The Ethics of War","","278","{'day': 'Mo', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 520', 'start': '10:00'}","False","completion of BTS-T. Offered annually.","","4","O","20074","","Research","2007"
"0000064306","1.0","0000001072","PHYS","This two-semester in-depth course addresses topics in classical and modern physics using algebra, geometry and some calculus. The course is well-suited for students of biology or chemistry or for those desiring a thorough introduction beyond the high-school level. Physics 124 takes up the Newtonian mechanics of point particles (motion, mass, force, torque, energy, momentum, and gravitation), Einstein's reexamination of space time (relativity), and nuclear physics. One laboratory per week. Prerequisite: Mathematics 120 or 121.","8","1","1","3","3","NSC;NSL","Dahl, David A.","{'fsnum': '1345', 'name': 'Dahl, David A.'}","100","","Principles Physics I","","124","{'day': 'Mo', 'end': '09:30', 'location': 'SC 129', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'SC 129', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'SC 129', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'SC 129', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'SC 129', 'start': '08:00'}","False","Mathematics 120 or 121.","","4","O","20074","Principles of Physics I","Research","2007"
"0000064828","","0000001073","PHYS","","8","1","1","3","3","","Dahl, David A.","{'fsnum': '1345', 'name': 'Dahl, David A.'}","100","","Principles Physics I Lab","","124","{'day': 'Mo', 'end': '15:30', 'location': 'SC 111', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'SC 111', 'start': '13:00'}","False","","","4","O","20074","","Lab","2007"
"0000064309","1.0","0000001103","PSCI","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually.","0","0","0","0","0","HBS;MCS-D","Peterson, Jonathan","{'fsnum': '19373', 'name': 'Peterson, Jonathan'}","100","","American Politics","","111","{'day': 'Mo', 'end': '11:30', 'location': 'HH 514', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'HH 514', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'HH 514', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'HH 514', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'HH 514', 'start': '10:00'}","False","False","","4","X","20074","","Research","2007"
"0000064308","1.0","0000017196","PSCI","The goal of this course is to introduce students to the long tradition of debate concerning the nature and legitimacy of war. The course explores the reality of war, the revulsion of violence and the possibility of just war through texts ranging from Thucydides, Aquinas, and Freud. The course explores contemporary debates in light of moral and empirical arguments learned.","7","0","1","4","2","HBS;HWC","Lott, Anthony","{'fsnum': '15825', 'name': 'Lott, Anthony'}","100","","The Problem of War","","119","{'day': 'Mo', 'end': '11:30', 'location': 'HH 515', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'HH 515', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'HH 515', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'HH 515', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'HH 515', 'start': '10:00'}","False","False","","4","O","20074","","Research","2007"
