"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000144007","1.0","0000000073","ART","","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","394","","True","","","2","C","20222","","Research","2022"
"0000144246","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","IR/","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","2","C","20222","Independent Research","Research","2022"
"0000148980","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","4","0","0","0","4","","Eisner, Sophie W.","{'fsnum': '33069', 'name': 'Eisner, Sophie W.'}","300","5","","","","","IR/Fifth-Year Emerging Artists","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","A","2","O","20222","Independent Research","Research","2022"
"0000144159","1.0","0000027929","AS/ES","","30","2","5","10","13","GHS;MCG;OEP","Tegtmeyer Pak, Katherine S.;Jackson, Paul T.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'};{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","200","20","","","","","Environmental Sustainability Japan","This course includes an academic civic engagement (ACE) component.              ;This is an off-campus course.                                                   ;You will find this course listed in Studio Abroad under its course title.","277","","False","","","2","C","20222","","Research","2022"
"0000147403","1.0","0000023461","ASIAN","The department periodically offers courses on special topics. The specific title will be listed in the class and lab schedule when it is offered. Depending on course content, can also count toward Chinese and/or Japanese majors. Prerequisite: determined by instructor.","23","5","7","7","4","GHS;MCG;MCS-G","Tcacenco, Andrei","{'fsnum': '32147', 'name': 'Tcacenco, Andrei'}","200","25","","","","","Top: Silk Road Travels in Pop Cult","Section topic: Silk Road Travels in Popular Culture","200","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 310', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 310', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 310', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 310', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 310', 'start': '13:00'}","False","determined by instructor.","","2","O","20222","Topics in Asian Studies","Topic","2022"
"0000146225","1.0","0000037267","ASIAN","","18","0","5","11","2","MCD;OEP;PAR","Zhou, Ying","{'fsnum': '26220', 'name': 'Zhou, Ying'}","200","24","","","","","Engaging Asia: San Francisco","This is an off-campus course. You will find this course listed in Studio Abroad ;under its course title.","255","","False","","","2","C","20222","","Research","2022"
"0000144008","1.0","0000000093","ASIAN","","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","294","","True","","","2","C","20222","","Research","2022"
"0000144284","1.0","0000000094","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","IS/","","298","","False","","","2","C","20222","Independent Study","Research","2022"
"0000144009","1.0","0000000096","ASIAN","","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","394","","True","","","2","C","20222","","Research","2022"
"0000144247","1.0","0000000097","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","IR/","","398","","False","","","2","C","20222","Independent Research","Research","2022"
"0000144158","1.0","0000017674","BI/ES","Human health is affected by the biological environment, a teeming world of parasites and diseases, and the physical environment -- the water, air, and landscapes that we inhabit. Human interactions with the environment have changed rapidly, as human populations grow, travel increases, and ecosystems are altered. This course touches upon traditional environmental topics such as air and water quality, and integrates newer public health challenges such as emerging diseases and food-borne illnesses. Offered periodically. Also counts toward management studies and publich health studies concentrations. Prerequisite: an introductory science course.","28","1","7","13","7","IST;NSC","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","24","","","","","Environmental Health","","228","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 410', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 410', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 410', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 410', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 410', 'start': '22:40'}","False","an introductory science course.","","2","C","20222","","Research","2022"
"0000144377","1.0","0000000104","BIO","","25","5","7","6","7","IST;NSC;NTS;SED","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","24","6","6","6","6","The Biology of Women","This course has class-year limits.","124","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 190', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 190', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 190', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 190', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'RNS 190', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 190', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 190', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 190', 'start': '22:40'}","False","","","2","C","20222","","Research","2022"
"0000144117","","0000033770","BIO","","25","5","7","6","7","","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","24","6","6","6","6","Biology of Women Lab","","124","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 254', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 254', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 254', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 254', 'start': '13:00'}","False","","","2","C","20222","","Lab","2022"
"0000146407","1.0","0000030423","BIO","","17","0","7","0","10","IST;MCG;OEP;ORC","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","24","","","","","Water in Morocco","This is an off-campus course. You will find this course listed in Studio Abroad ;under its course title.","253","","False","","","2","C","20222","","Research","2022"
"0000146409","1.0","0000000150","BIO","","20","0","4","0","16","ACB;SPM","Freedberg, Steven","{'fsnum': '18288', 'name': 'Freedberg, Steven'}","200","16","","","","","Island Biology in the Bahamas","This is an off-campus course. You will find this course listed in Studio Abroad ;under its course title.","287","","False","","","2","C","20222","","Research","2022"
"0000146702","1.0","0000000151","BIO","","24","0","9","3","12","ACB;SPM","Fruehling, Sara E.","{'fsnum': '17588', 'name': 'Fruehling, Sara E.'}","200","19","","","","","Equatorial Biology","This is an off-campus course. You will find this course listed in Studio Abroad ;under its course title.","288","","False","","","2","C","20222","","Research","2022"
"0000146411","1.0","0000028963","BIO","Students study topics in biology. Topics vary from year to year at the discretion of the department. Class work depends on the topics and instructor, but is consistent with the amount and level of work in other 200-level biology courses. May be repeated if topics are different. Counts as an elective toward biology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically. Prerequisites: vary.","15","2","6","3","4","","Peterson, Sean M.","{'fsnum': '34063', 'name': 'Peterson, Sean M.'}","200","16","","","","","Top: Winter Ecology","Prerequisite: BIO 150","292","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 190', 'start': '12:30'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 190', 'start': '12:30'};{'day': 'We', 'end': '15:00', 'location': 'RNS 190', 'start': '12:30'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 190', 'start': '12:30'}","False","Prerequisites: vary.","","2","O","20222","Topics in Biology","Topic","2022"
"0000144010","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","294","","True","False","","2","C","20222","","Research","2022"
"0000148946","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","10","0","4","1","5","OEP","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","0","","","","","Academic Internship","","294","","True","False","A","2","C","20222","","Research","2022"
"0000152006","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","1","0","1","0","0","OEP","Crisp, Kevin M.","{'fsnum': '17430', 'name': 'Crisp, Kevin M.'}","200","0","","","","","Academic Internship","","294","","True","False","B","2","C","20222","","Research","2022"
"0000152145","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","1","0","1","0","0","OEP","Crisp, Kevin M.","{'fsnum': '17430', 'name': 'Crisp, Kevin M.'}","200","0","","","","","Academic Internship","","294","","True","False","C","2","C","20222","","Research","2022"
"0000152244","1.0","0000032283","BIO","Independent research is offered for students dedicated to an independent research experience. Emphasis is placed on the iterative process of experimentation and analysis. Students interested in independent research may enroll in BIO 297 or BIO 398. Each course requires a faculty supervisor, who makes the decision as to which course is appropriate. Pass/No Pass. Offered each semester and during Interim. Does not count toward biology major requirements. Prerequisite: approval of instructor.","1","0","0","0","1","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","200","0","","","","","Independent Research (.25, .5, 1.0)","","297","","True","approval of instructor.","A","2","C","20222","Independent Research","Lab","2022"
"0000144297","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","IS/","","298","","False","False","","2","C","20222","Independent Study","Research","2022"
"0000146412","1.0","0000000169","BIO","The idea of evolution forms the foundation for all modern biological thought. This course examines the processes of evolution in detail (selection, genetic drift, mutation, migration) and studies the methods by which biologists reconstruct the history of life on the planet. Advanced topics are explored through reading and discussion of journal articles. The social and historical context of evolutionary theory is discussed. Students attend lectures plus one three-hour laboratory per week. Also counts toward biomolecular science and mathematical biology concentrations. Prerequisite: BIO 233.","13","0","8","1","4","ORC;WRI","Mohl, Emily","{'fsnum': '25351', 'name': 'Mohl, Emily'}","300","16","0","","0","","Evolutionary Biology","Open only to juniors and seniors.","383","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 435', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 435', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 435', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 435', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 435', 'start': '08:00'}","False","BIO 233.","","2","O","20222","","Research","2022"
"0000146413","","0000017302","BIO","","13","0","8","1","4","","Mohl, Emily","{'fsnum': '25351', 'name': 'Mohl, Emily'}","300","16","","","","","Evolutionary Bio Lab","","383","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 455', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 455', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 455', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 455', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 455', 'start': '22:40'}","False","","","2","O","20222","","Lab","2022"
"0000146671","1.0","0000000172","BIO","Specific topics announced prior to each term are based on student interests and available staff. Class work includes comprehensive review of literature on the specific topic. Class meetings present topics in discussion format. May be repeated if topic is different. Also counts toward environmental studies major (all emphases) and concentration when taught with environmental science focus and approved by chair. Prerequisites: vary.","9","0","4","1","4","","Lee, Norman","{'fsnum': '29095', 'name': 'Lee, Norman'}","300","19","0","","0","","Top: Animal Communication","Open only to juniors and seniors.","391","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 124', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 124', 'start': '22:40'}","False","Prerequisites: vary.","","2","O","20222","Selected Topics","Topic","2022"
"0000144011","1.0","0000000174","BIO","Biology 394 is for students who have completed one internship (BIO 294) and wish to complete a second internship. Students interested in an internship should consult with the Piper Center for Vocation and Career, locate a faculty supervisor, and complete an internship form. Internships do not count toward the biology major requirements.","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","394","","True","False","","2","C","20222","","Research","2022"
"0000144118","1.0","0000035229","BIO","Teams of science, engineering, nursing, and economics students research the potential for commercialization of a novel medical technology. Students gain experience with medical procedures, market research, the FDA approval process, financial analysis, the health insurance industry, business ethics, intellectual property law, and human subjects research ethics. At the end of this practicum, students write a business plan and deliver a professional presentation of their recommendations to staff at the partner company, investment group, or medical organization. Offered annually during Interim. Does not count toward biology major. Prerequisite: permission of instructor.","12","0","6","1","5","OEP","Crisp, Kevin M.","{'fsnum': '17430', 'name': 'Crisp, Kevin M.'}","300","4","","","","","Biomedical Innovation Scholars Prog","Registration for this course is by invitation of the professor.","395","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 226', 'start': '13:30'};{'day': 'Tu', 'end': '15:30', 'location': 'RNS 226', 'start': '13:30'};{'day': 'We', 'end': '15:30', 'location': 'RNS 226', 'start': '13:30'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 226', 'start': '13:30'};{'day': 'Fr', 'end': '15:30', 'location': 'RNS 226', 'start': '13:30'};{'day': 'Mo', 'end': '10:00', 'location': 'RNS 226', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 226', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 226', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 226', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 226', 'start': '08:00'};{'day': 'Mo', 'end': '12:40', 'location': 'RNS 226', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 226', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 226', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 226', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 226', 'start': '22:40'}","False","permission of instructor.","","2","C","20222","Biomedical Innovation Scholars Program","Research","2022"
"0000146531","1.0","0000018801","BIO","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to his/her research interests. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","8","0","5","1","2","OEP","Listenberger, Laura","{'fsnum': '21061', 'name': 'Listenberger, Laura'}","300","6","","","","","Research: Advanced Cell Biology","Registration by application and permission of instructor.","396","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'TBA', 'start': '22:40'}","False","determined by individual instructor.","","2","C","20222","Directed Undergraduate Research","Research","2022"
"0000144235","1.0","0000000175","BIO","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its website. Prerequisite: determined by instructor.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","IR/","","398","","False","determined by instructor.","","2","C","20222","Independent Research","Research","2022"
