"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000157533","1.0","0000000104","BIO","Issues of women's biology including views of the evolving female and biological determinism are examined. Core material covers anatomy, development, the biological basis of gender, reproduction, sexual response, the menstrual cycle and aging, and aspects of women's health such as eating disorders, cancers, and hormonal treatments. Students participate in significant amounts of group work and oral presentation. The course is open to both men and women. Offered during January Term. Also counts toward gender and sexuality studies major and concentration and public health studies concentration.","24","6","6","6","6","IST;NSC;NTS;SED","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","24","6","6","6","6","The Biology of Women","This course has class-year limits.                                              ;Students in BIO 124 must also register for BIO 124 lab.","124","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 400', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 400', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 400', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 400', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'RNS 400', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 400', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 400', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 400', 'start': '22:40'}","False","False","","2","C","20242","","Research","2024"
"0000157255","","0000033770","BIO","","24","6","6","6","6","","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","100","24","6","6","6","6","Biology of Women Lab","","124","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 255', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 255', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 255', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 255', 'start': '13:00'}","False","","","2","C","20242","","Lab","2024"
"0000159329","1.0","0000040042","BIO","Students gain meaningful research experience studying marine ecosystems. The course begins on campus as students develop field and analytical skills that they will apply to their research. Staying at the Discovery Bay Marine Lab in Jamaica provides access to unique coral reef and intertidal habitats where students conduct independent research projects. The course concludes on campus for data analysis and interpretation. Offered during January term. Prerequisite: BIO 150 or permission of instructor.","14","0","9","1","4","OEP","Freedberg, Steven","{'fsnum': '18288', 'name': 'Freedberg, Steven'}","200","19","","","","","Marine Ecology Research in Jamaica","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","289","","False","BIO 150 or permission of instructor.","","2","C","20242","","Research","2024"
"0000157541","1.0","0000028963","BIO","Students study topics in biology. Topics vary from year to year at the discretion of the department. Class work depends on the topics and instructor, but is consistent with the amount and level of work in other 200-level biology courses. May be repeated if topics are different. Counts as an elective toward biology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically. Prerequisites: vary.","14","0","4","8","2","","Matchett, Will E.","{'fsnum': '35072', 'name': 'Matchett, Will E.'}","200","16","","","","","Top: Gene Editing/Molecular Cloning","Completion of BIO 150 is required to register for this course.                  ;Completion of BIO 227 or BIO 233 is recommended.","292","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 398', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 398', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 398', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 398', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'RNS 398', 'start': '22:45'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 398', 'start': '22:45'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 398', 'start': '22:45'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 398', 'start': '22:45'}","False","Prerequisites: vary.","A","2","O","20242","Topics in Biology","Topic","2024"
"0000162056","1.0","0000028963","BIO","Students study topics in biology. Topics vary from year to year at the discretion of the department. Class work depends on the topics and instructor, but is consistent with the amount and level of work in other 200-level biology courses. May be repeated if topics are different. Counts as an elective toward biology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically each term. Prerequisites: vary.","23","0","5","15","3","","Fruehling, Sara E.","{'fsnum': '17588', 'name': 'Fruehling, Sara E.'}","200","24","","","","","Top: Infectious Films","Prerequisite: one biology course.","292","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 186', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 186', 'start': '22:40'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 186', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 186', 'start': '13:00'};{'day': 'Tu', 'end': '12:00', 'location': 'TOH 186', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'TOH 186', 'start': '22:40'}","False","Prerequisites: vary.","B","2","O","20242","Topics in Biology","Topic","2024"
"0000162257","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","11","0","2","1","8","OEP","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","0","","","","","Academic Internship","","294","","True","False","A","2","C","20242","","Research","2024"
"0000162292","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","1","0","0","1","0","OEP","Peterson, Sean M.","{'fsnum': '34063', 'name': 'Peterson, Sean M.'}","200","0","","","","","Academic Internship","","294","","True","False","B","2","C","20242","","Research","2024"
"0000162252","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","1","0","1","0","0","","Cole, Eric","{'fsnum': '1206', 'name': 'Cole, Eric'}","200","0","","","","","IS/Marine Invertebrate Symbiosis","","298","","False","False","A","2","C","20242","Independent Study","Research","2024"
"0000165382","1.0","0000000154","BIO","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","1","0","0","0","1","","Pettitt, Beth","{'fsnum': '27204', 'name': 'Pettitt, Beth'}","200","0","","","","","IS/Reproductive Health in India","","298","","False","False","B","2","C","20242","Independent Study","Research","2024"
"0000159330","1.0","0000000169","BIO","The idea of evolution forms the foundation for all modern biological thought. This course examines the processes of evolution in detail (selection, genetic drift, mutation, migration) and studies the methods by which biologists reconstruct the history of life on the planet. Advanced topics are explored through reading and discussion of journal articles. The social and historical context of evolutionary theory is discussed. Students attend lectures plus one three-hour laboratory per week. Also counts toward biomolecular science and mathematical biology concentrations. Prerequisite: BIO 233.","9","0","5","1","3","ORC;WRI","Mohl, Emily","{'fsnum': '25351', 'name': 'Mohl, Emily'}","300","10","","","","","Evolutionary Biology","This is an integrated lab, discussion and lecture course. Lab, discussion and   ;lecture times will be defined within the course syllabus.","383","{'day': 'Tu', 'end': '15:00', 'location': 'RNS 136', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 136', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 136', 'start': '13:00'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 136', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'RNS 136', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 136', 'start': '22:40'}","False","BIO 233.","","2","O","20242","","Research","2024"
"0000159331","1.0","0000035999","BIO","Neuroethology is the study of how nervous systems generate natural behaviors in animals. The nervous system connects an animal with its environment, determining how an animal perceives, learns, and reacts to stimuli. This course explores the neural mechanisms underlying diverse behaviors - such as escape reflexes, locomotion, and communication - in a wide range of invertebrate and vertebrate species and based on an evolutionary framework. Lecture concepts are explored through laboratory experimentation and different forms of scientific communication. Students attend lectures plus one three-hour laboratory per week. Offered in alternate years with BIO 386 (Animal Behavior). Also counts toward the neuroscience concentration. Prerequisite: MATH 120 or equivalent and one of the following: BIO 233, BIO 247, BIO 266, NEURO 239, or PSYCH 238 or permission of instructor.","10","0","7","0","3","IST;SED","Lee, Norman","{'fsnum': '29095', 'name': 'Lee, Norman'}","300","10","","","","","Neuroethology","This is an integrated lab, discussion and lecture course. Lab, discussion and   ;lecture times will be defined within the course syllabus.","387","{'day': 'We', 'end': '16:10', 'location': 'RNS 435', 'start': '13:00'};{'day': 'Th', 'end': '16:10', 'location': 'RNS 435', 'start': '13:00'};{'day': 'Fr', 'end': '16:10', 'location': 'RNS 435', 'start': '13:00'}","False","MATH 120 or equivalent and one of the following: BIO 233, BIO 247, BIO 266, NEURO 239, or PSYCH 238 or permission of instructor.","","2","C","20242","","Research","2024"
"0000157549","1.0","0000000172","BIO","Specific topics announced prior to each term are based on student interests and available staff. Class work includes comprehensive review of literature on the specific topic. Class meetings present topics in discussion format. May be repeated if topic is different. Also counts toward environmental studies major (all emphases) and concentration when taught with environmental science focus and approved by chair. Prerequisites: vary.","10","0","1","0","9","WRI","Peterson, Sean M.","{'fsnum': '34063', 'name': 'Peterson, Sean M.'}","300","10","0","","0","","Top: Winter Ecology","Open to Juniors and Seniors only.                                               ;Prerequisite: BIO 261","391","{'day': 'Tu', 'end': '15:10', 'location': 'RNS 440', 'start': '12:00'};{'day': 'We', 'end': '15:10', 'location': 'RNS 440', 'start': '12:00'};{'day': 'Th', 'end': '15:10', 'location': 'RNS 440', 'start': '12:00'}","False","Prerequisites: vary.","A","2","C","20242","Selected Topics","Topic","2024"
"0000159332","1.0","0000000172","BIO","Specific topics announced prior to each term are based on student interests and available staff. Class work includes comprehensive review of literature on the specific topic. Class meetings present topics in discussion format. May be repeated if topic is different. Also counts toward environmental studies major (all emphases) and concentration when taught with environmental science focus and approved by chair. Prerequisites: vary.","10","0","4","0","6","","Listenberger, Laura","{'fsnum': '21061', 'name': 'Listenberger, Laura'}","300","10","","","","","Top: Cellular Mechanisms of Disease","Prerequisite: BIO 227 or CHBI 227.","391","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 124', 'start': '22:40'}","False","Prerequisites: vary.","B","2","C","20242","Selected Topics","Topic","2024"
"0000159333","1.0","0000000172","BIO","Specific topics announced prior to each term are based on student interests and available staff. Class work includes comprehensive review of literature on the specific topic. Class meetings present topics in discussion format. May be repeated if topic is different. Also counts toward environmental studies major (all emphases) and concentration when taught with environmental science focus and approved by chair. Prerequisites: vary.","12","1","6","1","4","","Muthukrishnan, Ranjan","{'fsnum': '9002460', 'name': 'Muthukrishnan, Ranjan'}","300","10","","","","","Top: Ethics in Biology & Conservat","Full topic title: Ethics in Biology and Conservation","391","{'day': 'Mo', 'end': '14:10', 'location': 'RNS 356A', 'start': '22:40'};{'day': 'We', 'end': '14:10', 'location': 'RNS 356A', 'start': '22:40'};{'day': 'Th', 'end': '14:10', 'location': 'RNS 356A', 'start': '22:40'}","False","Prerequisites: vary.","C","2","C","20242","Selected Topics","Topic","2024"
