"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000101148","1.0","0000000529","GERM","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level course.","","3","","","C","20153","","Research","2015"
"0000101149","1.0","0000000543","GREEK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101150","1.0","0000000550","GREEK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","Academic Inernship","Research","2015"
"0000101151","1.0","0000000624","HIST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101152","1.0","0000000640","HIST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101153","1.0","0000000653","FAMST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101154","1.0","0000000656","FAMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101155","1.0","0000000686","IS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101156","1.0","0000000691","IS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101157","1.0","0000000716","LATIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101158","1.0","0000000725","LATIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101159","1.0","0000000751","MATH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101160","1.0","0000000766","MATH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101161","1.0","0000000784","MGMT","","3","","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101162","0.5","0000000788","MGMT","","1","","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","B","3","","","C","20153","","Research","2015"
"0000101163","1.0","0000000795","MEDIA","","1","","","","","Bill Sonnega","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101164","1.0","0000000797","MEDIA","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101165","0.5","0000000846","MUSIC","","1","","","","","David Hagedorn","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101166","1.0","0000000865","MUSIC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101167","1.0","0000000931","NORW","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101168","1.0","0000000936","NORW","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101169","1.0","0000000985","PHIL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101170","1.0","0000000992","PHIL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101171","0.25","0000001057","ESTH","","1","","","","","Cindy Book","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101172","1.0","0000001067","ESTH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101173","1.0","0000001090","PHYS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101174","1.0","0000001100","PHYS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101175","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","","","Chris B. Chapp","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101176","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","PSCI 294.","","3","","","C","20153","","Research","2015"
"0000101177","1.0","0000001178","PSYCH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101178","1.0","0000001188","PSYCH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101179","1.0","0000001236","REL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101180","1.0","0000001253","REL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101181","1.0","0000001341","SPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101182","1.0","0000001354","SPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101183","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","3","","","C","20153","Academic Internships","Research","2015"
"0000101184","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","3","","","C","20153","","Research","2015"
"0000101185","1.0","0000001409","STAT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101186","1.0","0000001413","STAT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101188","1.0","0000000014","AMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101190","1.0","0000000668","JAPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101191","1.0","0000000670","JAPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101192","1.0","0000000917","NEURO","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101193","1.0","0000000919","NEURO","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101194","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101195","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101196","1.0","0000001275","RUSSN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101197","1.0","0000001279","RUSSN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101198","1.0","0000001315","SOAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101199","1.0","0000001319","SOAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101200","0.5","0000001366","SWRK","","1","","","","","Mary Carlsen","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101201","1.0","0000001372","SWRK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101202","0.5","0000000707","ID","","1","","","","","Daniel Hofrenning","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101203","0.5","0000000709","ID","","1","","","","","Kris Thalhammer","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101204","1.0","0000018612","AFAM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101205","1.0","0000018614","AFAM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101206","1.0","0000018616","BMOLS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101207","1.0","0000018618","BMOLS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101208","1.0","0000026170","WMGST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101209","1.0","0000026172","WMGST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101210","1.0","0000027329","RACE","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101211","1.0","0000027331","RACE","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101212","1.0","0000027398","LAMST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20153","","Research","2015"
"0000101213","1.0","0000027400","LAMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20153","","Research","2015"
"0000101215","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","19","","","","","Karen Wilson","","S","100","18","Acting for Non-Majors","","115","{'day': 'Mo', 'end': '12:45', 'location': 'TB Haugen', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TB Haugen', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TB Haugen', 'start': '11:50'}","False","False","","3","","","C","20153","Acting for the Non Major","Research","2015"
"0000101217","1.0","0000000219","CHEM","This course examines how modern theories of chemical bonding are applied to an understanding of the chemistry of the elements of the periodic table. Students explore chemical structures and spectra on the basis of molecular symmetry and group theory. Topics covered include inorganic reactions, chemical periodicity, acid-base systems, coordination compounds, organometallic compounds, nonmetal chemistry, and cluster compounds. Offered annually in the spring semester. Prerequisite: CHEM 248.","13","","","","","Gary Miessler","","S","300","20","Adv Inorganic Chem","Please note recent class time change.","386","{'day': 'Mo', 'end': '13:50', 'location': 'RNS 208', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'RNS 208', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'RNS 208', 'start': '12:55'}","False","CHEM 248.","","3","","","C","20153","Advanced Inorganic Chemistry","Research","2015"
"0000101219","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the spring semester.","8","","","","","Brian Borovsky","","S","300","6","Adv Physics Lab (375)","","385","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","B","3","","","C","20153","Advanced Physics Laboratory","Lab","2015"
"0000101220","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the spring semester.","6","","","","","Prabal Adhikari","","S","300","6","Adv Physics Lab (375)","","385","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","C","3","","","C","20153","Advanced Physics Laboratory","Lab","2015"
"0000101221","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the spring semester.","8","","","","","Prabal Adhikari","","S","300","6","Adv Physics Lab (375)","","385","{'day': 'Th', 'end': '10:50', 'location': 'RNS 298', 'start': '08:00'}","False","False","A","3","","","C","20153","Advanced Physics Laboratory","Lab","2015"
"0000101223","1.0","0000001411","STAT","This course extends and generalizes methods introduced in STAT 272 by introducing generalized linear models (GLMs) and correlated data methods. GLMs cover logistic and Poisson regression, and more. Correlated data methods include longitudinal data analysis and multi level models. Applications are drawn from across the disciplines. Offered annually in the spring semester. Counts toward neuroscience concentration. Prerequisite: STAT 272.","25","0/0","","","","Julie M. Legler","1/0","S","300","24","Adv Statistical Model","Open only to seniors during web registration. Juniors may add on a space-;available basis during drop/add period with permission of instructor.","316","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 182', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 182', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 182', 'start': '10:45'}","False","STAT 272.","","3","","0/0","C","20153","Advanced Statistical Modeling","Research","2015"
"0000101225","1.0","0000000246","CHIN","This course provides continued practice in speaking, reading, and writing at the third-year-level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. This course is required for students seeking a concentration in China studies. Counts toward management studies concentration. Prerequisite: CHIN 301 or equivalent.","20","","","","","Hui Bi","","S","300","17","Advanced Chinese II","","302","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 314', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 314', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 314', 'start': '09:05'}","False","CHIN 301 or equivalent.","","3","","","C","20153","Third-Year Chinese II","Research","2015"
"0000101227","1.0","0000000376","DANCE","In this advanced analysis of principles and methods for creating dances, students survey current trends in dance performance as well as choreograph new works. Offered annually in the spring semester. Prerequisite: DANCE 231.","6","","","","","Kristin Van Loon;Arwen Wilder","","S","300","8","Advanced Choreography","","374","{'day': 'Tu', 'end': '14:45', 'location': 'CAD Studio 1', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD Studio 1', 'start': '14:15'}","False","DANCE 231.","","3","","","O","20153","","Research","2015"
"0000101229","1.0","0000000441","ENGL","Students develop and complete individual projects in fiction, deepening and polishing their work. Class sessions are devoted to discussion of craft, examination of literary models, and workshopping of student writing. Prerequisites: completion of ENGL 293 or permission of the instructor.","11","","","","","Sally Franson","","S","300","15","Advanced Fiction Wrtg","Open to students who have taken a 200-level workshop in that genre or by;permission of the instructor. Any student who does not meet the requirements;will be removed from the class after registration.","372","{'day': 'Th', 'end': '22:00', 'location': 'RML 525', 'start': '19:00'}","False","Prerequisites: completion of ENGL 293 or permission of the instructor.","","3","","","O","20153","Advanced Fiction Writing Workshop","Research","2015"
"0000101230","1.0","0000000667","JAPAN","This course builds on Japanese 301 and aims to increase the knowledge of Japanese people, language, and society by comparing with students' own cultures in their target language. Authentic ""texts"" (images, video clips, written texts, etc.) support student learning. Counts toward management studies concentration. Prerequisite: JAPAN 301 or its equivalent.","10","","","","","Hiroe Akimoto","","S","300","15","Advanced Japanese II","","302","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 300', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 300', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 300', 'start': '12:55'}","False","JAPAN 301 or its equivalent.","","3","","","O","20153","","Research","2015"
"0000101231","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","1","","","","","Robert Hanson","","S","300","10","Advanced Lab","","375","","True","False","A","3","","","C","20153","Advanced Laboratory","Lab","2015"
"0000101232","0.25","0000001011","ESAC","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","23","","","","","Justin Lerfald","","S","100","24","Aerobics","","131","{'day': 'Mo', 'end': '11:40', 'location': 'Tostrud Ctr', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'Tostrud Ctr', 'start': '10:45'}","False","False","B","3","","","C","20153","","Research","2015"
"0000101233","0.25","0000001011","ESAC","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","26","","","","","Philip Lundin","","S","100","24","Aerobics","","131","{'day': 'Tu', 'end': '08:55', 'location': 'SAC Gym South', 'start': '08:00'};{'day': 'Th', 'end': '08:55', 'location': 'SAC Gym South', 'start': '08:00'}","False","False","A","3","","","C","20153","","Research","2015"
"0000101235","1.0","0000000294","CSCI","This course surveys standard algorithms and data structures with emphasis on implementation experience and complexity analysis. Topics include algorithmic strategies, fundamental computer algorithms, stacks, queues, lists, trees, hash tables, heaps and priority queues, compression, and decompression. Offered annually. Counts toward neuroscience concentration. Prerequisites: MATH 282 (MATH 244 or MATH 252) and CSCI 251, or consent of the instructor.","20","","","","","Olaf A. Hall-Holt","","S","200","18","Algorithms/Data Struc","Open only to declared Computer Science majors.","253","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 202', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 202', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 202', 'start': '10:45'}","False","Prerequisites: MATH 282 (MATH 244 or MATH 252) and CSCI 251, or consent of the instructor.","","3","","","C","20153","Algorithms and Data Structures","Research","2015"
"0000101240","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered annually. Counts toward American studies major.","31","","","","","Edward P. Pompeian","","S","100","27","America After 1865","","199","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 280', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 280', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 280', 'start': '09:05'}","False","False","A","3","","","C","20153","American History Since 1865","Research","2015"
"0000101241","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered annually. Counts toward American studies major.","31","","","","","Edward P. Pompeian","","S","100","27","America After 1865","","199","{'day': 'Mo', 'end': '11:40', 'location': 'RML 525', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RML 525', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RML 525', 'start': '10:45'}","False","False","B","3","","","C","20153","American History Since 1865","Research","2015"
"0000101242","1.0","0000000570","HIST","This seminar examines American society since 1945. The main focus is social history. Topics include the impact of the Cold War, migration to the suburbs, post-industrial society, the culture of the 1950s, civil rights, the Vietnam War, the student movement, the sexual revolution, and Watergate. Sources include novels, essays, magazine stories, films, and documentaries. Offered annually. Counts toward American studies major, women's and gender studies major and concentration, and media studies concentration.","20","","","","","Judy Kutulas","0/0","S","100","18","America Since 1945","Open to first-year students only.","182","{'day': 'Mo', 'end': '10:00', 'location': 'OM 110', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 110', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 110', 'start': '09:05'}","False","False","","3","1/0","0/0","C","20153","","Research","2015"
"0000101244","1.0","0000000201","CHEM","Students not only investigate the theory of modern analytical chemistry, but also examine the statistical treatment of errors, equilibrium, activities, acid/base chemistry, spectroscopy, electrochemistry, and separations. The accompanying lab course, CHEM 256, illustrates the topics discussed in CHEM 255. Students taking this course use computers for solving problems. Offered each semester. Counts toward environmental studies major (all emphases) and concentration. Prerequisites: CHEM 126 or CH/BI 227 or permission of the instructor, and concurrent registration in CHEM 256.","31","","0000000201","","","Douglas J. Beussman","","S","200","32","Analytical Chemistry","Students in Chem 255 must also register for Chem 256 AL or BL.","255","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 310', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 310', 'start': '09:30'}","False","Prerequisites: CHEM 126 or CH/BI 227 or permission of the instructor, and concurrent registration in CHEM 256.","","3","","","C","20153","","Research","2015"
