"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000062531","1.0","0000000529","GERM","Students spend four weeks during Interim or summer break in the German workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level course.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level course.","","3","","","O","20083","Internship","Research","2008"
"0000062532","1.0","0000000543","GREEK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062533","1.0","0000000550","GREEK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Academic Inernship","Research","2008"
"0000062534","1.0","0000000624","HIST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062535","1.0","0000000640","HIST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062536","1.0","0000000643","HSPST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062537","1.0","0000000646","HSPST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062538","1.0","0000000653","FAMST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062539","1.0","0000000656","FAMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062540","1.0","0000000686","IS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062541","1.0","0000000691","IS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062542","1.0","0000000716","LATIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062543","1.0","0000000725","LATIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062544","1.0","0000000751","MATH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062545","1.0","0000000766","MATH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062546","1.0","0000000784","MGMT","","2","","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062547","1.0","0000000788","MGMT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062548","1.0","0000000795","MEDIA","","3","","","","","Bill Sonnega","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062549","1.0","0000000797","MEDIA","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062550","1.0","0000000846","MUSIC","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062551","1.0","0000000865","MUSIC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062552","1.0","0000000931","NORW","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062553","1.0","0000000936","NORW","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062554","1.0","0000000985","PHIL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062555","1.0","0000000992","PHIL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062556","1.0","0000001057","ESTH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062557","1.0","0000001067","ESTH","","1","","","","","Cindy Book","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062558","1.0","0000001090","PHYS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062559","1.0","0000001100","PHYS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062560","0.5","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","","","Daniel Hofrenning","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062561","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","Political Science 294.","","3","","","O","20083","Internship","Research","2008"
"0000062562","1.0","0000001178","PSYCH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062563","1.0","0000001188","PSYCH","Internship","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062564","1.0","0000001236","REL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062565","1.0","0000001253","REL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062566","1.0","0000001341","SPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062567","1.0","0000001354","SPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062568","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","3","","","O","20083","Internships","Research","2008"
"0000062569","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","3","","","O","20083","Internship","Research","2008"
"0000062570","1.0","0000001409","STAT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062571","1.0","0000001413","STAT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062572","1.0","0000000471","IDFA","","0","","","","","Staff","","S","200","0","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062573","1.0","0000000014","AMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062574","1.0","0000001486","ARMS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062575","1.0","0000001488","ARMS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062576","1.0","0000000474","IDFA","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062577","1.0","0000000668","JAPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062578","1.0","0000000670","JAPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062579","1.0","0000000917","NEURO","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062580","1.0","0000000919","NEURO","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062581","1.0","0000000942","NURS","Does not count toward the major.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062582","1.0","0000000961","NURS","Does not count toward the major.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062583","1.0","0000001275","RUSSN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062584","1.0","0000001279","RUSSN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062585","1.0","0000001315","SOAN","","1","","","","","Thomas A. Williamson","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062586","0.5","0000001319","SOAN","","1","","","","","Ryan R. Sheppard","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062587","1.0","0000001366","SWRK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internship","Research","2008"
"0000062588","1.0","0000001372","SWRK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062589","1.0","0000001477","WMNST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","Internships","Research","2008"
"0000062590","1.0","0000001479","WMNST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","Internships","Research","2008"
"0000062591","1.0","0000000707","ID","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062592","1.0","0000000709","ID","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062593","1.0","0000018612","AFAM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062594","1.0","0000018614","AFAM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062595","1.0","0000018616","BMOLS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","O","20083","","Research","2008"
"0000062596","1.0","0000018618","BMOLS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","O","20083","","Research","2008"
"0000062597","0.5","0000000204","CHEM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","A","3","","","O","20083","Internship","Research","2008"
"0000062601","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major: basic acting theories, rehearsal techniques, improvisation, history and styles. Students explore and practice exercises, scene work and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. No prerequisites. This course does not fulfill the acting requirement for the major. Offered each semester.","19","","","","","Karen Wilson","","S","100","18","Acting for Non-Majors","","115","{'day': 'Mo', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'}","False","False","A","3","","","C","20083","Acting for the Non-Major","Research","2008"
"0000062602","2.0","0000000951","NURS","This course explores health problems in adults requiring medical or surgical care. Students utilize the roles of caregiver, patient advocate, educator, and collaborator in the care of individuals. Classes integrate pathophysiology, pharmacology, and knowledge of acute and chronic health problems in the adult population. Experiences are provided in a variety of settings serving adult and elderly populations. Prerequisites: Nursing 302, 304, 306, and 308.","26","","","","","Carol H. Austin","","S","300","27","Adult Health II","Nursing 336 Adult Health II will also meet T-Th 7:00am-3:30pm in HH215.","336","{'day': 'Mo', 'end': '12:45', 'location': 'HH 301', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'HH 301', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'HH 301', 'start': '11:50'};{'day': 'Mo', 'end': '13:50', 'location': 'HH 215', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'HH 215', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'HH 215', 'start': '12:55'}","False","Prerequisites: Nursing 302, 304, 306, and 308.","","3","","","O","20083","","Research","2008"
"0000062603","1.0","0000000219","CHEM","This course examines how modern theories of chemical bonding are applied to an understanding of the chemistry of the elements of the periodic table. Students explore chemical structures and spectra on the basis of molecular symmetry and group theory. Topics covered include inorganic reactions, chemical periodicity, acid-base systems, coordination compounds, organometallic compounds, nonmetal chemistry, and cluster compounds. Prerequisite: Chemistry 248. Offered Spring Semester.","10","","","","","Gary Miessler","","S","300","18","Adv Inorganic Chem","","386","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 435', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'RNS 435', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RNS 435', 'start': '11:50'}","False","Chemistry 248. Offered Spring Semester.","","3","","","O","20083","Advanced Inorganic Chemistry","Research","2008"
"0000062604","0.25","0000001097","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration will average one afternoon of work each week.","10","","","","","Brian Borovsky","","S","300","8","Adv Physics Lab (375)","","385","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","A","3","","","C","20083","384, 385, 386 Advanced Physics Laboratory","Lab","2008"
"0000062605","0.25","0000001097","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration will average one afternoon of work each week.","5","","","","","Brian Borovsky","","S","300","8","Adv Physics Lab (375)","","385","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","B","3","","","O","20083","384, 385, 386 Advanced Physics Laboratory","Lab","2008"
"0000062606","1.0","0000001411","STAT","This course extends and generalizes methods introduced in Statistics 272. Topics include generalized linear models, including logistic and Poisson regression. Correlated data methods including longitudinal data analysis and multilevel models are covered. Applications are drawn from across the disciplines. Prerequisite: Statistics 272. Offered Spring Semester.","22","","","","","Paul J. Roback","","S","300","26","Adv Statistical Model","","316","{'day': 'Mo', 'end': '14:55', 'location': 'SC 182', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'SC 182', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'SC 182', 'start': '14:00'}","False","Statistics 272. Offered Spring Semester.","","3","","","O","20083","Advanced Statistical Modeling","Research","2008"
"0000062607","1.0","0000000246","CHIN","This course provides continued practice in speaking, reading, and writing at the third-year level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. These courses are recommended for students seeking a concentration in Chinese language. Prerequisite: Chinese 232 or equivalent.","14","","","","","Luying Chen","","S","200","18","Advanced Chinese II","","252","{'day': 'Mo', 'end': '13:50', 'location': 'RNS 190', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'RNS 190', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'RNS 190', 'start': '12:55'}","False","Chinese 232 or equivalent.","","3","","","O","20083","","Research","2008"
"0000062609","1.0","0000000667","JAPAN","This course, which is comprised of speaking, reading and writing Japanese at the third-year level, is recommended for students seeking a concentration in Japanese language. Prerequisite: Japanese 251 or equivalent.","7","","","","","Tomoko Hoogenboom","","S","200","18","Advanced Japanese II","","252","{'day': 'Mo', 'end': '14:55', 'location': 'OM 002', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 002', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 002', 'start': '14:00'}","False","Japanese 251 or equivalent.","","3","","","O","20083","","Research","2008"
"0000062610","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered both semesters. May be repeated if topics are different.","3","","","","","Mary Walczak","","S","300","10","Advanced Lab","","375","","True","False","","3","","","O","20083","Advanced Laboratory","Lab","2008"
"0000062611","1.0","0000000440","ENGL","Students focus on poetry, deepening their understanding of the form and completing a substantial portfolio of polished work. Class sessions include discussion of models in contemporary poetry, exploration of various options within the form, and workshopping of student writing. Prerequisite: Approval of portfolio by department committee.","7","","","","","Jennifer Kwon Dobbs","","S","300","15","Advanced Poetry Wrtg","Admission by portfolio.","371","{'day': 'Tu', 'end': '14:45', 'location': 'RML 420', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'RML 420', 'start': '14:15'}","False","Approval of portfolio by department committee.","","3","","","C","20083","Advanced Poetry Writing Workshop","Research","2008"
"0000062612","1.0","0000000618","HIST","In this study of African Americans in U. S. society from African origins to the present, students explore the African heritage, the experience of slavery, segregation, and the rise of the Civil Rights movement of the 1960s. The course pays particular attention to the issue of black nationalism as a force in American life. Offered most years.","24","","","","","Michael Fitzgerald","","S","200","32","African-American Hist","","277","{'day': 'Tu', 'end': '09:25', 'location': 'RML 577', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'RML 577', 'start': '08:00'}","False","False","","3","","","O","20083","African-American History","Research","2008"
"0000062615","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered most years.","26","","","","","Megan J. Feeney","","S","100","27","America After 1865","","199","{'day': 'Mo', 'end': '10:00', 'location': 'TB 216', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TB 216', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TB 216', 'start': '09:05'}","False","False","A","3","","","C","20083","American History Since 1865","Research","2008"
"0000062616","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered most years.","25","","","","","Megan J. Feeney","","S","100","27","America After 1865","","199","{'day': 'Mo', 'end': '11:40', 'location': 'TB 216', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TB 216', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TB 216', 'start': '10:45'}","False","False","B","3","","","C","20083","American History Since 1865","Research","2008"
"0000062617","1.0","0000000570","HIST","This seminar examines American society since 1945, with particular emphasis on the years between 1945 and 1975. The main focus is social history. Topics include the impact of the Cold War, migration to the suburbs, post-industrial society, the culture of the 1950s, civil rights, the Vietnam War, the student movement, the sexual revolution, and Watergate. Sources include novels, essays, magazine stories, films, and documentaries. Offered most years.","19","","","","","Judy Kutulas","0/0","S","100","18","America Since WW II","Open to first-year students only.","182","{'day': 'Mo', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'}","False","False","","3","1/0","0/0","C","20083","America Since World War II","Research","2008"
"0000062618","1.0","0000001103","PSCI","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually.","35","","","","","Chris B. Chapp","6/5","S","100","30","American Politics","This course has class year limits.","111","{'day': 'Mo', 'end': '11:40', 'location': 'Mod 3', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'Mod 3', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'Mod 3', 'start': '10:45'}","False","False","","3","5/3","5/8","C","20083","","Research","2008"
"0000062620","1.0","0000000201","CHEM","Students not only investigate the theory of modern analytical chemistry, but also examine the statistical treatment of errors, equilibrium, activities, acid/base chemistry, spectroscopy, electrochemistry, and separations. The accompanying lab course, Chemistry 256, illustrates the topics discussed in Chemistry 255. Students taking this course use computers for solving problems. Prerequisite: Chemistry 126 or Chemistry/Biology 127 or permission of the instructor. Concurrent registration in Chemistry 256 is required. Offered both semesters.","25","","0000000201","","","Douglas J. Beussman","","S","200","32","Analytical Chem","Students in Chem 255 must also register for Chem 256 AL or BL.","255","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 310', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 310', 'start': '09:30'}","False","Chemistry 126 or Chemistry/Biology 127 or permission of the instructor. Concurrent registration in Chemistry 256 is required. Offered both semesters.","","3","","","O","20083","Analytical Chemistry","Research","2008"
