"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000142716","1.0","0000000235","CLASS","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142717","1.0","0000000248","CHIN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142718","1.0","0000000251","CHIN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142719","1.0","0000000276","ECON","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142720","1.0","0000000284","ECON","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142721","1.0","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142722","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Recent projects have included contributions to team programming, documentation, business applications of computing, modifications of large proprietary code bases using industry-standard software frameworks, test-driven development, creating mobile-computing interfaces for existing software systems, and improving security of company websites. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142723","1.0","0000000313","EDUC","","0","0/0","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","0/0","C","20221","","Research","2022"
"0000142724","0.5","0000000344","EDUC","","0","0/0","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","0/0","C","20221","","Research","2022"
"0000142725","1.0","0000000433","ENGL","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142726","1.0","0000000449","ENGL","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142727","1.0","0000000464","ENVST","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142728","1.0","0000000466","ENVST","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142729","1.0","0000000490","FREN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142730","1.0","0000000494","FREN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142731","1.0","0000000522","GERM","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142732","1.0","0000000529","GERM","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142733","1.0","0000000543","GREEK","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142734","1.0","0000000550","GREEK","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142735","1.0","0000000624","HIST","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142736","1.0","0000000640","HIST","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142737","0.25","0000000653","FAMST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142738","1.0","0000000656","FAMST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142739","1.0","0000000670","JAPAN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142740","1.0","0000000707","ID","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142741","1.0","0000000709","ID","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142742","1.0","0000000716","LATIN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142743","1.0","0000000725","LATIN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142744","1.0","0000000751","MATH","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142745","1.0","0000000766","MATH","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142746","1.0","0000000788","MGMT","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142748","1.0","0000000846","MUSIC","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142749","1.0","0000000865","MUSIC","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142750","1.0","0000000931","NORW","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142751","1.0","0000000936","NORW","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142752","0.25","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142753","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142754","1.0","0000000985","PHIL","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142755","1.0","0000000992","PHIL","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142756","0.5","0000001057","KINES","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142757","1.0","0000001067","KINES","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142758","1.0","0000001090","PHYS","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142759","1.0","0000001100","PHYS","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142760","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142761","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: PSCI 294.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","PSCI 294.","","1","","","C","20221","","Research","2022"
"0000142762","0.25","0000001178","PSYCH","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142763","1.0","0000001188","PSYCH","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142764","1.0","0000001236","REL","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142765","1.0","0000001253","REL","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142766","1.0","0000001275","RUSSN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142767","1.0","0000001279","RUSSN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142768","0.25","0000001315","SOAN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142769","1.0","0000001319","SOAN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142770","1.0","0000001341","SPAN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142771","1.0","0000001354","SPAN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142772","1.0","0000001366","SWRK","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142773","1.0","0000001372","SWRK","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142774","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","at least three previous courses in department.","","1","","","C","20221","Academic Internships","Research","2022"
"0000142775","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","at least five previous courses in department.","","1","","","C","20221","","Research","2022"
"0000142776","1.0","0000001409","STAT","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142777","1.0","0000001413","STAT","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142779","0.5","0000001282","RUSST","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142780","1.0","0000000784","MGMT","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142781","1.0","0000026170","GSS","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142782","1.0","0000026172","GSS","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142783","1.0","0000027329","RACE","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142784","1.0","0000027331","RACE","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142785","1.0","0000027398","LAMST","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","","Research","2022"
"0000142786","1.0","0000027400","LAMST","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142787","0.25","0000000374","DANCE","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","1","","","C","20221","Internship","Research","2022"
"0000142788","0.5","0000000096","ASIAN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","1","","","C","20221","","Research","2022"
"0000142793","0.25","0000000204","CHEM","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","","294","","True","False","A","1","","","C","20221","","Research","2022"
"0000142813","1.0","0000001411","STAT","This course extends and generalizes methods introduced in STAT 272 by introducing generalized linear models (GLMs) and correlated data methods. GLMs cover logistic and Poisson regression, and more. Correlated data methods include longitudinal data analysis and multi level models. Applications are drawn from across the disciplines. Offered annually. Also counts toward neuroscience concentration. Prerequisite: STAT 272.","17","","","","","","Laura F. Boehm","","S","300","25","Adv Statistical Model","","316","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 182', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 182', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 182', 'start': '12:55'}","False","STAT 272.","","1","","","O","20221","Advanced Statistical Modeling","Research","2022"
"0000142814","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Also counts toward management studies concentration. Prerequisites: MUSIC 252 or MUSIC 253.","7","0/0","","","","","Chung H. Park","","S","300","16","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 140', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 140', 'start': '09:30'}","False","Prerequisites: MUSIC 252 or MUSIC 253.","A","1","","0/4","O","20221","","Research","2022"
"0000142815","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on- and off-campus. Offered annually in the fall semester. Also counts toward management studies concentration. Prerequisites: MUSIC 252 or MUSIC 253.","17","0/0","","","","","Anton Armstrong","","S","300","16","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 138', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 138', 'start': '09:30'}","False","Prerequisites: MUSIC 252 or MUSIC 253.","B","1","","0/4","C","20221","","Research","2022"
"0000142816","1.0","0000000930","NORW","In this course students work to develop competence in Norwegian culture, history and society through a survey of the state and politics and the Norwegian population. Through these topics, students learn about important moments in Norwegian history. They explore some of the most important debates that are taking place in Norway now, and learn to formulate themselves in several oral and written contexts, including informative presentations and discussion and argumentative texts. Prerequisite: NORW 232 or by placement test.","5","","GHS;WLC","","","","Jenna M. Coughlin","","S","200","16","Social Debates: Historical Context","","253","{'day': 'Tu', 'end': '09:25', 'location': 'TOH 308', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'TOH 308', 'start': '08:00'}","False","NORW 232 or by placement test.","","1","","","O","20221","Social Debates in Historical Context","Research","2022"
"0000142818","1.0","0000000666","JAPAN","This third-year-level course aims to increase the knowledge of Japanese people, language, and society by comparing with students' own cultures in their target language. Various authentic ""texts"" (images, video clips, written texts, etc.) support student learning. Offered annually in the fall semester. Also counts toward Asian studies major and Asian studies and management studies concentrations. Prerequisite: JAPAN 232 or equivalent.","6","","WLC","","","","Rika Ito","","S","300","14","Advanced Japanese I","","301","{'day': 'Mo', 'end': '08:55', 'location': 'TOH 110', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'TOH 110', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'TOH 110', 'start': '08:00'}","False","JAPAN 232 or equivalent.","","1","","","O","20221","","Research","2022"
"0000142819","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","0","0/0","","","","","Staff","","S","300","1","Advanced Lab","","375","","True","False","","1","","","C","20221","Advanced Laboratory","Lab","2022"
"0000142821","0.25","0000001098","PHYS","Experiments explore various topics in physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the fall semester.","6","0/0","","","","","Jordan T. Dull","1/0","S","300","6","Advanced Physics Laboratory II","Only open to rising seniors. Rising juniors may add on a space-available basis;via override permission.","386","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","A","1","","0/0","C","20221","","Lab","2022"
"0000142823","0.25","0000001098","PHYS","Experiments explore various topics in physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the fall semester.","11","0/0","","","","","Benjamin A. Messerly","0/0","S","300","6","Advanced Physics Laboratory II","Only open to rising seniors. Rising juniors may add on a space-available basis;via override permission.","386","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","C","1","","0/0","C","20221","","Lab","2022"
"0000142824","0.25","0000001011","KINES","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","18","","ACB","","","","Christopher J. Kuna","","S","100","18","Aerobics","","131","{'day': 'Mo', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'}","False","False","A","1","","","C","20221","","Research","2022"
"0000142826","0.25","0000001011","KINES","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","17","","ACB","","","","Christopher J. Kuna","","S","100","18","Aerobics","","131","{'day': 'Mo', 'end': '10:00', 'location': 'Tostrud Ctr', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'Tostrud Ctr', 'start': '09:05'}","False","False","B","1","","","O","20221","","Research","2022"
"0000142828","1.0","0000022445","REL","This course offers an intensive study of African-American religious thought with particular emphasis on the 20th century. Structured thematically, the course covers: African religious roots; religious thought with particular emphasis on ideas of suffering, redemption, salvation, and liberation; the relation between Christianity and other religious traditions; and Afrocentrism and Black Nationalism as interpretive and critical lenses of African-American religious experience.","25","","CTD;PAR","","","","Timothy M. II. Rainey","","S","200","25","African-American Religious Thought","Open to first-year students.","267","{'day': 'Tu', 'end': '09:25', 'location': 'OM 305', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'OM 305', 'start': '08:00'}","False","False","A","1","","","C","20221","African-American Religious Thought in the 20th Century","Research","2022"
