"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000155666","1.0","0000020056","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of three-dimensional art-making and the ways three-dimensional media inform the creation and understanding of art in many contexts. Students explore sculpture and its intersection with other media and art forms through a variety of materials and experiments. The course emphasizes idea generation. Students engage in spirited investigation, creative expression, and play. Materials fee. Offered each semester.","16","8","4","2","2","ALS-A;CRE","Amada, Mayumi","{'fsnum': '35091', 'name': 'Amada, Mayumi'}","100","16","7","3","3","3","Foundation 3-D Media","This course has class-year limits.                                              ;The materials fee for ART 103B will be $150.","103","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 106', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 106', 'start': '12:45'}","False","False","B","3","C","20233","Foundation Three-Dimensional Media","Research","2023"
"0000152679","1.0","0000020055","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of new media artmaking. Students explore creative approaches to digital, time-based, and interactive art processes; examples include digital photomontage, 3D printing, video art, and web-based art. Idea generation and development is central to the course, with an emphasis on experimentation and divergent thinking. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Offered each semester. Also counts toward film and media studies major and concentration. Materials fee.","15","5","1","6","3","ALS-A;CRE","Bosch, Kelsey E.","{'fsnum': '32181', 'name': 'Bosch, Kelsey E.'}","100","16","4","4","4","4","Foundation New Media","This course has class-year limits.","104","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 116', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 116', 'start': '08:00'}","False","False","A","3","O","20233","","Research","2023"
"0000151121","1.0","0000020055","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of new media artmaking. Students explore creative approaches to digital, time-based, and interactive art processes; examples include digital photomontage, 3D printing, video art, and web-based art. Idea generation and development is central to the course, with an emphasis on experimentation and divergent thinking. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Offered each semester. Also counts toward film and media studies major and concentration. Materials fee.","16","6","3","5","2","ALS-A;CRE","Bosch, Kelsey E.","{'fsnum': '32181', 'name': 'Bosch, Kelsey E.'}","100","16","4","4","4","4","Foundation New Media","This course has class-year limits.","104","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 116', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 116', 'start': '12:45'}","False","False","B","3","C","20233","","Research","2023"
"0000152680","1.0","0000000059","ART","This course examines architectural monuments and their symbolic forms combined with evidence of earthly and divine concepts. From cave dwellings to geodesic domes, from Eastern to Western systems, students review sacred and profane structures from a variety of cultures. Each student investigates a living reality of space, function, and form found in human-built environments. Offered alternate years.","39","6","12","10","11","ALS-A;GHS;MCG","Spiker, Christina","{'fsnum': '27183', 'name': 'Spiker, Christina'}","100","40","","","","","World Architecture","","161","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'}","False","False","","3","C","20233","History of World Architecture","Research","2023"
"0000151558","1.0","0000000029","ART","This course introduces students to photographic processes as a means for creating works of art. Students learn terminology and critical approaches to photography. The course includes presentations on concepts and photographers' works, discussions of articles, and regular critiques. Students are introduced to the history of the medium through presentations and readings. Students develop critical skills and the ability to analyze and interpret photographic work. Materials fee. Offered each semester. Also counts toward management studies concentration.","16","3","4","5","4","ALS-A;CRE","Christian, D'Angelo M.","{'fsnum': '33022', 'name': ""Christian, D'Angelo M.""}","200","16","4","4","4","4","Photography","The materials fee for ART 205 will be $180.                                     ;This course has class-year limits.","205","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 122', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 122', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 122', 'start': '08:00'}","False","False","","3","C","20233","","Research","2023"
"0000150975","1.0","0000001496","ART","This course introduces students to the ceramic processes of wheel throwing and hand building as means for creating works of art. Students learn terminology and critical approaches to ceramics. Students develop critical skills and the ability to analyze and interpret ceramic art work. The course emphasizes creative approaches to solving visual problems through ceramic work. Slide presentations on contemporary and historical ceramics provide background for assignments and highlight the role of ceramics in various cultural contexts. Materials fee. Offered each semester. Also counts toward management studies concentration.","16","4","4","4","4","ALS-A;CRE","Leonard, Courtney M.","{'fsnum': '32103', 'name': 'Leonard, Courtney M.'}","200","16","4","4","4","4","Ceramics","This course has class-year limits.                                              ;The materials fee for ART 207 will be $185.","207","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 115', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 115', 'start': '08:00'}","False","False","","3","C","20233","","Research","2023"
"0000151608","1.0","0000000038","ART","Emphasizing individual concepts, personal expression and strong composition, this course explores relief and lithography. Using large-scale, multicolor moveable block, collograph, wood, or lino block techniques and lithography stones or aluminum plates in both black and white and color. Students produce multiple images on one of the department's three presses. Students become familiar with the heritage of old masters as well as contemporary artists in printmaking. Materials fee. Offered annually. Also counts toward management studies concentration. Prerequisite: ART 102.","12","0","6","1","5","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","12","","","","","Printmaking: Relief and Lithography","The materials fee for ART 226 is $135.","226","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 212', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 212', 'start': '12:45'}","False","ART 102.","","3","C","20233","","Research","2023"
"0000153243","1.0","0000020057","ART","This course focuses on the creative use of digital video as a tool to generate experimental films and video art. Students study all aspects of production from concept to screening, including idea generation, pre-production planning, storyboarding, lighting, shooting, editing, and sound design. Students regularly screen, analyze, and discuss contemporary and historic examples of time-based media. During the semester students produce a variety of short videos and films, exploring experimental, narrative, and documentary approaches. Materials fee. Offered alternate years. Also counts toward film and media studies major and film and media studies and management studies concentrations. Prerequisite: ART 104 or permission of instructor.","12","2","1","6","3","ALS-A","Nelson, Peter B.","{'fsnum': '13653', 'name': 'Nelson, Peter B.'}","200","12","","6","","4","Digital Filmmaking","This course is open to a limited number of juniors and seniors.","229","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 100', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 100', 'start': '08:00'}","False","ART 104 or permission of instructor.","","3","C","20233","","Research","2023"
"0000152681","1.0","0000000043","ART","Drawing the human form from life has been a mainstay in the training of artists since the Renaissance because of its unparalleled discipline in the training of the eye. Along with becoming better observers, students reach a personal understanding of the figure and an appreciation of its art-historical uses. Various media and techniques are explored as a means to understand the expressive possibilities of the figure. Materials fee. Offered alternate years. Prerequisite: ART 102.","16","1","10","0","5","","Weeks, Michon","{'fsnum': '23761', 'name': 'Weeks, Michon'}","200","16","","","","","Figure Drawing","The materials fee for ART 232 is $135.","232","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 216', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 216', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 216', 'start': '12:55'}","False","ART 102.","","3","C","20233","","Research","2023"
"0000151260","1.0","0000000046","ART","In this intermediate photography course, students explore a variety of techniques and topics. Techniques include historic processes such as cyanotype and salted paper printing, digital photography, large-scale color printing, and traditional black and white photography. Students investigate experimental approaches and non-traditional forms for presentation, and they investigate photography from broad historical, aesthetic, and social perspectives. This course includes field trips, readings, discussion, and visual presentations. Materials fee. Offered annually. Prerequisite: ART 205 or permission of instructor.","10","0","3","2","5","","Christian, D'Angelo M.","{'fsnum': '33022', 'name': ""Christian, D'Angelo M.""}","200","12","","","","","Intermediate Photography","The materials fee for ART 238 will be $180.","238","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 122', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 122', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 122', 'start': '22:45'}","False","ART 205 or permission of instructor.","","3","O","20233","","Research","2023"
"0000152682","1.0","0000017673","ART","The department periodically offers special topics courses. The specific title of the course is listed in the class and lab schedule when it is offered.","13","2","3","4","4","","Leonard, Courtney M.","{'fsnum': '32103', 'name': 'Leonard, Courtney M.'}","200","15","","","","","Top: The Art of Water","Topic: The Art of Water: Mapping, Memory, and Materiality                       ;The materials fee for ART 240 will be $150.","240","{'day': 'Tu', 'end': '14:45', 'location': 'AB 1', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'AB 1', 'start': '12:45'}","False","False","","3","O","20233","Topics in the Fine Arts","Topic","2023"
"0000159758","1.0","0000000066","ART","This seminar-style course focuses on a specific art-historical topic, and students learn how to pursue art-historical practice beyond the introductory level. Topics change with each offering. Offered periodically.","36","12","6","12","6","ALS-A;GHS;MCG;RFV","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","35","","","","","Top: Medieval Art Africa and Europe","Topic: Medieval Art in Africa and Europe","275","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 305', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 305', 'start': '14:15'}","False","False","","3","C","20233","Topics in Art History","Topic","2023"
"0000152683","1.0","0000030091","ART","This course examines the connections between art created ca. 300-1500 in Africa and Europe. At the core of the course are three recent museum exhibitions: one on medieval Saharan Africa, one on Byzantium and Africa, and one on Ethiopian art.","0","0","0","0","0","ALS-A;GHS;MCG","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","35","","","","","Top: Medieval Art Africa and Europe","Topic: Medieval Art in Africa and Europe","276","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 305', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 305', 'start': '14:15'}","False","False","A","3","X","20233","Topics with ALS-A and MCG","Topic","2023"
"0000152684","1.0","0000030091","ART","Students will learn about the history of art on the Korean peninsula. Beginning in the neolithic era, they will survey significant artistic developments through the Three Kingdoms, Koryo, and Choson periods, in addition to works from the twentieth and twenty-first century. Students engage with a range of media, including ceramic vessels, sculptures, paintings, textiles, and works of architecture in their chronological investigation of key artifacts and artistic traditions across space and time.","31","0","8","3","20","ALS-A;GHS;MCG","Spiker, Christina","{'fsnum': '27183', 'name': 'Spiker, Christina'}","200","30","","","","","Top: Arts of Korea","","276","{'day': 'Mo', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CAD 305', 'start': '10:45'}","False","False","B","3","C","20233","Topics with ALS-A and MCG","Topic","2023"
"0000152685","1.0","0000030091","ART","In this course, students explore Transatlantic Visual Culture, an emerging field of art historical scholarship that endeavors to accomplish these goals: 1) Study the movement of people, objects, and ideas as they have moved throughout Africa, the Americas, and Europe; 2) acknowledge this movement as rooted in systems of colonialism and slavery; 3) move toward methodologies that are transcultural and transnational; and 4) value a wide variety of visual materials as worthy of investigation, beyond what has been traditionally considered ""fine art.""","20","3","4","3","10","ALS-A;GHS;MCG","Ryan, Hannah","{'fsnum': '31158', 'name': 'Ryan, Hannah'}","200","20","","","","","Top: Transatlantic Visual Culture","","276","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 202', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 202', 'start': '09:30'}","False","False","C","3","C","20233","Topics with ALS-A and MCG","Topic","2023"
"0000150741","1.0","0000000068","ART","See internships in the academic catalog: https://nextcatalog.stolaf.edu/academic-regulations-procedures/registration-course-enrollment/","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","294","","True","False","","3","C","20233","","Research","2023"
"0000159575","0.25","0000000068","ART","","1","0","0","0","1","OEP","Nelson, Peter B.","{'fsnum': '13653', 'name': 'Nelson, Peter B.'}","200","0","","","","","Academic Internship","","294","","True","","A","3","C","20233","","Research","2023"
"0000151405","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","","","","","IS/","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","","3","C","20233","Independent Study","Research","2023"
"0000159037","1.0","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","1","0","1","0","0","","Leonard, Courtney M.","{'fsnum': '32103', 'name': 'Leonard, Courtney M.'}","200","0","","","","","IS/Advanced Surface Design Ceramics","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","A","3","C","20233","Independent Study","Research","2023"
"0000159697","0.5","0000000069","ART","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.;Prerequisites: (for art history) two upper-division courses in area of study.","1","0","0","0","1","","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","200","0","","","","","IS/Art History Independent Study","","298","","False","Prerequisites: (for studio art) four foundation courses and two upper-division courses in area of study.\nPrerequisites: (for art history) two upper-division courses in area of study.","B","3","C","20233","Independent Study","Research","2023"
"0000151689","1.0","0000000071","ART","This capstone course in the studio art program consists of advanced studio work, a visiting artist series, weekly critiques, and discussions with faculty and peers. Each student's independent work with a faculty advisor culminates in a senior exhibition at Flaten Art Museum. Weekly sessions also cover such topics as preparing a resume, documenting one's work, framing, and producing exhibition announcements and posters. Offered annually. Prerequisites: (for non-studio majors) Art 102, ART 103, ART 104, two upper-level (200-300) courses, one art history course, and permission of chair.","24","0","0","0","24","","Leonard, Courtney M.;Christian, D'Angelo M.","{'fsnum': '32103', 'name': 'Leonard, Courtney M.'};{'fsnum': '33022', 'name': ""Christian, D'Angelo M.""}","300","35","0","0","0","","Senior Studies in Studio Art","Open to Seniors only.","343","{'day': 'Mo', 'end': '21:00', 'location': 'CAD 305', 'start': '19:00'};{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","Prerequisites: (for non-studio majors) Art 102, ART 103, ART 104, two upper-level (200-300) courses, one art history course, and permission of chair.","","3","O","20233","","Research","2023"
"0000151475","1.0","0000000072","ART","This seminar explores methods by which art historians and curators analyze works of art. Students develop an advanced understanding of these methods by application of various methods to works of art, by examining historical factors surrounding principle movements in the study of art history and by engaging in lively class debates about them. Readings, discussions, and presentations culminate in an independent research project that allows each student to find his or her own place in the discipline. Offered annually. Prerequisite: art history major or permission of the instructor.","16","0","10","0","6","ORC;WRI","Ryan, Hannah","{'fsnum': '31158', 'name': 'Ryan, Hannah'}","300","15","0","12","0","3","Methods of Art History","This course has class-year limits and is only open to juniors and seniors.","350","{'day': 'Tu', 'end': '13:10', 'location': 'BMC 202', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'BMC 202', 'start': '12:45'}","False","art history major or permission of the instructor.","","3","C","20233","The Methods of Art History","Research","2023"
"0000150742","1.0","0000000073","ART","","0","0","0","0","0","OEP","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","Academic Internship","Please see Piper Center's academic internship website to access Handshake to    ;fill out the necessary information to register for this class.","394","","True","","","3","C","20233","","Research","2023"
"0000151349","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","","","","","IR/","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","","3","C","20233","Independent Research","Research","2023"
"0000158839","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","1","0","1","0","0","OEP","Christian, D'Angelo M.","{'fsnum': '33022', 'name': ""Christian, D'Angelo M.""}","300","0","","","","","IR/Photography & Print Archival","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","A","3","C","20233","Independent Research","Research","2023"
"0000158983","0.5","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","1","0","0","0","1","","Thompson, Nancy M.","{'fsnum': '13137', 'name': 'Thompson, Nancy M.'}","300","0","","","","","IR/Feminist Approach: Medieval Art","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","B","3","C","20233","Independent Research","Research","2023"
"0000159503","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","1","0","0","0","1","","Ryan, Hannah","{'fsnum': '31158', 'name': 'Ryan, Hannah'}","300","0","","","","","IR/Beyond Euro-Surreal","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","C","3","C","20233","Independent Research","Research","2023"
"0000159561","1.0","0000000075","ART","Prerequisites: (for studio art) four foundation courses and three courses in area of study.;Prerequisites: (for art history) three courses in area of study.","1","0","0","0","1","","Ryan, Hannah","{'fsnum': '31158', 'name': 'Ryan, Hannah'}","300","0","","","","","IR/Global Impressionism","","398","","False","Prerequisites: (for studio art) four foundation courses and three courses in area of study.\nPrerequisites: (for art history) three courses in area of study.","D","3","C","20233","Independent Research","Research","2023"
"0000152525","1.0","0000001221","AS/RE","This course introduces the religious and philosophical traditions of China and Japan: Confucianism, Chinese Taoism, Buddhism, Japanese Shinto, and the folk traditions. Students read classical texts such as Zhuangzi and Mencius and analyze fundamental values and concepts such as Tao, yin/yang, and humaneness. Offered periodically. Counts toward Asian studies, Chinese, Japanese, and religion majors and Asian studies concentration.","26","6","7","10","3","GHS;MCG;MCS-G;RFV","Yun, Sungha","{'fsnum': '33051', 'name': 'Yun, Sungha'}","200","28","","","","","Religions China/Japan","","256","{'day': 'Mo', 'end': '14:55', 'location': 'OM 340', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 340', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 340', 'start': '14:00'}","False","False","","3","O","20233","Religions of China and Japan","Research","2023"
"0000152526","1.0","0000001234","AS/RE","Students examine contemporary Buddhist moral teachings on social issues such as violence and peacemaking, human rights and social justice, and humanity and the environment. Coursework focuses on the writings of Vietnamese monk and peace activist Thich Nhat Hanh, Tibetan leader-in-exile Tenzin Gyatso (Fourteenth Dalai Lama), American ecologist Joanna Macy, and others. Students consider the moral paradigms of Christianity and Buddhism: Christ and the Bodhisattva. Offered annually. Counts toward Asian studies, Chinese, Japanese, and religion majors and Asian studies concentration.","28","1","4","1","22","EIN;ERC","Yun, Sungha","{'fsnum': '33051', 'name': 'Yun, Sungha'}","200","28","","","","","Buddhism, Peace, Justice","","289","{'day': 'Mo', 'end': '11:40', 'location': 'OM 340', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 340', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 340', 'start': '10:45'}","False","False","","3","C","20233","Buddhism, Peace and Justice","Research","2023"
"0000150875","1.0","0000037513","ASCON","""Imagine Asia"" explores the concepts of ""self"" and ""other"" in both Asian and American contexts, taking them as entry points for engaging with the histories, cultures, and communities of the region. We will examine how Asia has been integrated into the global circuits of meaning, imagination, and (mis)representations and what popular media can reveal about power, race, gender, sexuality, and national identities. As a writing and rhetoric course, students will write in multiple genres and engage in writing as a systematic, interactive process for different purposes and audiences. This is the second course in a four-course Conversation Program. Prerequisite: ASCON 110.","20","20","0","0","0","WRR","Spiker, Christina","{'fsnum': '27183', 'name': 'Spiker, Christina'}","100","23","","","","","Asian Conversations: Imagine Asia","Open only to Asian Conversations students.","120","{'day': 'Tu', 'end': '13:10', 'location': 'CAD 305', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD 305', 'start': '12:45'}","False","ASCON 110.","","3","O","20233","","Research","2023"
"0000151723","","0000037616","ASCON","","20","20","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","25","","","","","SOAR Discussion","SOAR Discussion meets on February 15, 29, March 21, April 4, and 18.","120","{'day': 'Th', 'end': '12:30', 'location': 'TBA', 'start': '23:30'}","False","","","3","O","20233","","Discussion","2023"
"0000150874","1.0","0000018781","ASCON","The final course in the Asian Conversations program will provide critical reflections on the students' academic and personal journey in the Asian Conversations program in particular, and in the college as a whole. Students examine diverse interpretations of Asia, engage with various primary and secondary texts through written and oral presentations, including materials collected during January Term, and conclude their overall experiences from their past two years in the learning community and beyond. Offered annually in the spring semester. Counts toward Asian studies, Chinese, and Japanese majors and Asian studies concentration. Prerequisite: CHIN 231 or JAPAN 231, and ASCON 215 or ASCON 216.","18","0","1","17","0","ALS-A;ALS-L;WAC","Wong, Ka F.","{'fsnum': '23552', 'name': 'Wong, Ka F.'}","200","20","","","","","Asian Conversations: Engaging Asia","This course includes an academic civic engagement (ACE) component.              ;Course focus: The Art of Storytelling.","220","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 112', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 112', 'start': '12:45'}","False","CHIN 231 or JAPAN 231, and ASCON 215 or ASCON 216.","","3","O","20233","Asian Conversations: Engaging Asia with Voice and Representation","Research","2023"
