"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000088455","1.0","0000000176","AMCON","Spanning two centuries, from the founding of the colonies to the close of the Civil War, this course begins the discussion of questions central to the entire sequence: ""What is an American?"" ""What does it mean to be free?"" Students explore the institutions, images, and stories of Euro-Americans, African Americans, and Native Americans.Topics and texts range from the Declaration of Independence and Thomas Jefferson's architecture to the Narrative of the Life of Frederick Douglass and the coming of the Civil War. Offered annually in the fall semester. Counts towards American studies major.","19","18","0","0","1","","Fure-Slocum, Eric J.","{'fsnum': '10197', 'name': 'Fure-Slocum, Eric J.'}","100","19","","0","0","0","Declaring Ind: 1607-1865","Open to American Conversations students only.","101","{'day': 'Mo', 'end': '13:50', 'location': 'HH 319', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'HH 319', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'HH 319', 'start': '12:55'}","False","False","B","1","C","20131","Declaring Independence: 1607-1865","Research","2013"
"0000089090","1.0","0000000178","AMCON","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts range from the Statue of Liberty and the World's Columbian Exposition to the Model T Ford and the Harlem Renaissance. Prerequisite: American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","20","0","0","17","3","ALS-L;MCD;MCS-D;WRI","Wells, Colin","{'fsnum': '8973', 'name': 'Wells, Colin'}","200","19","0","0","","0","Remaking Am: 1865-1945","Open to American Conversations students only.","201","{'day': 'Mo', 'end': '12:45', 'location': 'HH 317', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'HH 317', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'HH 317', 'start': '23:50'}","False","American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","A","1","C","20131","Re-making America, 1865-1945","Research","2013"
"0000089091","1.0","0000000178","AMCON","Burgeoning cities and industrialism, an emerging market economy, changing opportunities for women, an influx of immigrants, and the migration of African Americans to urban centers -- all opened questions of freedom of expression, distribution of resources, and American identity. Topics and texts range from the Statue of Liberty and the World's Columbian Exposition to the Model T Ford and the Harlem Renaissance. Prerequisite: American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","19","1","0","18","0","ALS-L;MCD;MCS-D;WRI","Willcoxon, Jeanne I.","{'fsnum': '17418', 'name': 'Willcoxon, Jeanne I.'}","200","19","0","0","17","0","Remaking Am: 1865-1945","Open to American Conversations students only.","201","{'day': 'Mo', 'end': '12:45', 'location': 'HH 319', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'HH 319', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'HH 319', 'start': '23:50'}","False","American Conversations 101 and 102. Offered annually in the fall semester. Counts towards American studies major.","B","1","C","20131","Re-making America, 1865-1945","Research","2013"
"0000089011","1.0","0000000004","AMST","This analysis of modern American society introduces theories and methods of culture studies, beginning with anthropological definitions of culture and including perspectives of sociology, political science, history, art history, and English. Students examine the moral ecology of everyday life in America, looking at the cultural meanings of work, clothes, food, family, gender, buildings, bodies, television, advertising, and education. Counts toward women's and gender studies major and concentration. Offered annually in the fall semester.","26","0","7","5","14","HBS;MCD;MCS-D","Titus, Mary","{'fsnum': '8415', 'name': 'Titus, Mary'}","100","25","","","","","Perspect Am Culture","","100","{'day': 'Mo', 'end': '11:40', 'location': 'OM 30', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 30', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 30', 'start': '10:45'}","False","False","","1","C","20131","American Culture: Interdisciplinary Perspectives","Research","2013"
"0000088127","1.0","0000000011","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","1","C","20131","Internship","Research","2013"
"0000088856","1.0","0000000012","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","1","O","20131","Independent Study","Research","2013"
"0000088128","1.0","0000000014","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","1","C","20131","Internship","Research","2013"
"0000088769","1.0","0000000015","AMST","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","1","O","20131","Independent Research","Research","2013"
"0000091263","1.0","0000000091","AR/AS","This course highlights major visual arts movements within China over the last century, from the end of the imperial era to current times. Students look at a variety of issues: class and gender; China in the world art market, Chinese art past and present, and a variety of ""isms"" now seen as defining Chinese art. A major theme is to define ""visual culture"" in all its nuances.","20","1","7","5","7","ALS-A;MCG;MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","26","0","","","","Vis Cult/Modern China","Closed to first-year students except with permission of instructor.  Contact    ;Professor Kucera at kucera@stolaf.edu","270","{'day': 'Tu', 'end': '11:00', 'location': 'TOH 110', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'TOH 110', 'start': '09:30'}","False","False","","1","O","20131","Visual Culture of Modern China","Research","2013"
"0000091735","0.25","0000026698","AR/AS","","9","0","4","2","3","","Wong, Ka F.;Kucera, Karil J.","{'fsnum': '23552', 'name': 'Wong, Ka F.'};{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","10","0","","","","FLC - Chinese","","270","{'day': 'Tu', 'end': '18:00', 'location': 'TOH 308', 'start': '17:00'}","False","","","1","O","20131","","FLAC","2013"
"0000088726","1.0","0000001482","ARMS","This course provides an introduction to the cultural and historical background of four groups in the United States: African Americans, Native Americans, Latinos and Asian Americans. Emphasis is on race relations and the distinguishing characteristics of these cultures as reflected in the academic disciplines of the creative and performing arts, the humanities, the social and behavioral sciences and the general area of popular culture. Contributions to cultural pluralism are accentuated as well as the special issues of identity faced by these Americans. This course emphasizes literary texts. Counts toward American studies major and Africa and the Americas concentration.","0","0","0","0","0","ALS-L;MCD;MCS-D","Staff","{'fsnum': '', 'name': 'Staff'}","100","0","","","","","Intro to Arms","See RACE 121.","121","{'day': 'Tu', 'end': '14:45', 'location': '', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': '', 'start': '14:15'}","False","False","","1","X","20131","Introduction to Race and Ethnic Studies","Research","2013"
"0000088205","1.0","0000001486","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","1","C","20131","","Research","2013"
"0000088862","1.0","0000001487","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","1","O","20131","Independent Study","Research","2013"
"0000088206","1.0","0000001488","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","1","C","20131","","Research","2013"
"0000088760","1.0","0000001489","ARMS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","1","O","20131","Independent Research","Research","2013"
"0000088537","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and the ways two-dimensional media inform the creation and understanding of art in cultural contexts. Students explore the form and space of two-dimensional images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","21","12","1","1","7","ALS-A","Ewald, Jill","{'fsnum': '1987', 'name': 'Ewald, Jill'}","100","22","","","","","Foundation 2-D Media","This course has class year limits.","102","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '08:00'}","False","False","A","1","C","20131","Foundation Two-Dimensional Media","Research","2013"
"0000088538","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and the ways two-dimensional media inform the creation and understanding of art in cultural contexts. Students explore the form and space of two-dimensional images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","19","8","1","6","4","ALS-A","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","100","22","","","","","Foundation 2-D Media","This course has class year limits.","102","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 216', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 216', 'start': '08:00'}","False","False","B","1","C","20131","Foundation Two-Dimensional Media","Research","2013"
"0000091258","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and the ways two-dimensional media inform the creation and understanding of art in cultural contexts. Students explore the form and space of two-dimensional images through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester.","21","16","0","0","5","ALS-A","Ewald, Jill","{'fsnum': '1987', 'name': 'Ewald, Jill'}","100","22","","","","","Foundation 2-D Media","","102","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 216', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 216', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 216', 'start': '22:45'}","False","False","C","1","C","20131","Foundation Two-Dimensional Media","Research","2013"
"0000088540","1.0","0000020056","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of three-dimensional art-making and the ways three-dimensional media inform the creation and understanding of art in cultural contexts. Students explore three-dimensional form and space through a wide variety of materials and media. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester. Counts toward biomedical studies concentration (for students through class of 2016).","23","7","2","9","5","ALS-A","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","100","21","","","","","Foundation 3-D Media","This course has class year limits.","103","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 106', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'CAD 106', 'start': '08:00'}","False","False","","1","C","20131","Foundation Three-Dimensional Media","Research","2013"
"0000088535","1.0","0000020055","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of new media art-making and the ways new media inform the creation and understanding of art in cultural contexts. Students explore the form and space of new media with an emphasis on time-based, interactive, and digital formats. The course emphasizes strategies for idea generation. Students engage in dynamic activity, spirited investigation, and thoughtful creative expression. Materials fee. Offered each semester. Counts toward film studies concentration.","17","1","4","5","7","ALS-A","Nelson, Peter B.","{'fsnum': '13653', 'name': 'Nelson, Peter B.'}","100","17","","4","5","3","Foundation New Media","This course has class year limits.","104","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 100', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 100', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 100', 'start': '08:00'}","False","False","","1","C","20131","","Research","2013"
"0000089015","1.0","0000000029","ART","This course introduces students to analog and digital photographic processes as means for creating works of art. Students learn terminology and critical approaches to photography. The course includes presentations on concepts and photographers' works, discussions of articles, and regular critiques. Students are introduced to the history of the medium through presentations, readings, and hands-on work such as constructing a camera obscura. Students develop critical skills and the ability to analyze and interpret photographic work. Materials fee. Offered each semester.","15","2","3","4","6","ALS-A","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","14","","3","5","3","Photography","This course has class-year limits.","205","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 102', 'start': '12:55'}","False","False","","1","C","20131","","Research","2013"
"0000088399","1.0","0000001496","ART","This course introduces students to the ceramic processes of wheel throwing and hand building as means for creating works of art. Students learn terminology and critical approaches to ceramics. Students develop critical skills and the ability to analyze and interpret ceramic art work. The course emphasizes creative approaches to solving visual problems through ceramic work. Slide presentations on contemporary and historical ceramics provide background for assignments and highlight the role of ceramics in various cultural contexts. Materials fee. Offered each semester. Counts toward biomedical studies concentration (for students through class of 2016).","15","2","4","5","4","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","16","","5","6","3","Ceramics","This course has class-year limits.","207","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 115', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 115', 'start': '08:00'}","False","False","A","1","C","20131","","Research","2013"
"0000088400","1.0","0000001496","ART","This course introduces students to the ceramic processes of wheel throwing and hand building as means for creating works of art. Students learn terminology and critical approaches to ceramics. Students develop critical skills and the ability to analyze and interpret ceramic art work. The course emphasizes creative approaches to solving visual problems through ceramic work. Slide presentations on contemporary and historical ceramics provide background for assignments and highlight the role of ceramics in various cultural contexts. Materials fee. Offered each semester. Counts toward biomedical studies concentration (for students through class of 2016).","19","2","4","6","7","ALS-A","Gallas, Ron","{'fsnum': '2492', 'name': 'Gallas, Ron'}","200","18","","5","6","3","Ceramics","This course has class-year limits.","207","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 115', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 115', 'start': '12:45'}","False","False","B","1","C","20131","","Research","2013"
"0000091696","1.0","0000000033","ART","This course develops and stimulates research into the emotional/expressive properties of painting. By investigating thematic, compositional, and technical problems, students develop a personalized approach to ideas and content. Students learn the importance of process, flexibility, alternatives, and the recognition that a painting has a life of its own. Prerequisite: Art 102. Materials fee. Offered annually.","19","1","3","6","9","","Weeks, Michon","{'fsnum': '23761', 'name': 'Weeks, Michon'}","200","22","0","","","","Oil/Acrylic Painting","Not open to first year students.","221","{'day': 'Mo', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'};{'day': 'We', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'};{'day': 'Fr', 'end': '14:55', 'location': 'CAD 214', 'start': '12:55'}","False","Art 102. Materials fee. Offered annually.","","1","O","20131","","Research","2013"
"0000089115","1.0","0000000035","ART","This sculpture course introduces lost wax bronze casting, an art and industrial process that changed the course of human civilization. Students learn to cast, finish, and present cast metal work, building upon concepts from the foundation course and exploring the next level of sculpture topics, issues, and concerns. The course makes use of hands-on instruction, readings, slide talks, and discussion. Materials fee. Offered annually in the fall semester.","16","1","4","1","10","","Dell, Irve","{'fsnum': '1369', 'name': 'Dell, Irve'}","200","15","","","","","Sculpt: Metal Casting","","223","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 105', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 105', 'start': '12:45'}","False","False","","1","C","20131","Sculpture/Metal Casting","Research","2013"
"0000091259","1.0","0000000037","ART","Through a sequence of architectural design projects, students learn drawing (hand drafting and computer-aided drawing and design) and architectural design processes that require the integration of social, artistic, technical, and environmental issues typical of real projects. Visiting architects are involved. Field trips to experience spaces/places augment the studio work. Prerequisite: Art 102 and Art 103 or equivalents or permission of instructor. Materials fee. Offered alternate years.","13","0","6","3","4","","Edwins, Steven","{'fsnum': '1564', 'name': 'Edwins, Steven'}","200","18","","","","","Arch Drawing/Design I","","225","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 116', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 116', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 116', 'start': '22:45'}","False","Art 102 and Art 103 or equivalents or permission of instructor. Materials fee. Offered alternate years.","","1","C","20131","Architectural Drawing and Design I","Research","2013"
"0000089073","1.0","0000000039","ART","This course provides a strong foundation in the array of copper plate processes of etching, aquatint, lift ground, soft ground, and polymer plate printmaking processes as well as in painterly monoprinting techniques. Students address personal sources of ideas, experimentation, drawing skills and compositional concerns and draw upon examples of master printmakers to discuss how images reflect culture. Critical thinking skills are necessary in discussion and critiques. Prerequisite: Art 102. Materials fee. Offered annually.","15","0","5","5","5","","Saurer, John","{'fsnum': '7064', 'name': 'Saurer, John'}","200","14","","","","","Printmkg: Intaglio/Mono","","227","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 212', 'start': '23:45'};{'day': 'Th', 'end': '15:45', 'location': 'CAD 212', 'start': '12:45'}","False","Art 102. Materials fee. Offered annually.","","1","C","20131","Printmaking: Intaglio and Monoprints","Research","2013"
"0000091260","1.0","0000020057","ART","This course focuses on the creative use of digital video. Students study all aspects of video production from concept to screening, including idea generation, pre-production planning, storyboarding, lighting, shooting, editing, and sound design. Additionally, students regularly screen, analyze, and discuss contemporary and historic video art and avant-garde films. Students produce short video projects with special emphasis on conceptual thinking and experimentation. Prerequisites: Art 104 or permission of instructor. Materials fee. Offered alternate years. Counts toward film studies and media studies concentrations.","10","0","3","0","7","ALS-A","Nelson, Peter B.","{'fsnum': '13653', 'name': 'Nelson, Peter B.'}","200","15","","","","","Video Art","","229","{'day': 'Mo', 'end': '12:45', 'location': 'CAD 100', 'start': '22:45'};{'day': 'We', 'end': '12:45', 'location': 'CAD 100', 'start': '22:45'};{'day': 'Fr', 'end': '12:45', 'location': 'CAD 100', 'start': '22:45'}","False","Prerequisites: Art 104 or permission of instructor. Materials fee. Offered alternate years. Counts toward film studies and media studies concentrations.","","1","O","20131","","Research","2013"
"0000088266","1.0","0000000051","ART","This course introduces modern industrial culture and thought through a study of painting, sculpture, architecture, and related arts. Students learn about the strikingly new modes of art created in Europe and the United States after 1880, examining work by Edvard Munch, Frank Lloyd Wright, Pablo Picasso, Hannah Höch, and many others. Offered annually.","31","2","4","17","8","ALS-A;HWC","Tradowsky, Christopher","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'}","200","30","","","","","Art 1880-1950","","252","{'day': 'Tu', 'end': '14:45', 'location': 'CAD 305', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD 305', 'start': '14:15'}","False","False","","1","C","20131","Art 1880-1945 ""The Shock of the New""","Research","2013"
"0000091261","1.0","0000000053","ART","This course explores painting, sculpture, architecture, and urban development in Italy from c. 1300 to c. 1600. The course focuses on the major urban centers of the period: Florence, Rome, and Venice. Students address the ways in which art functioned in its original Renaissance context and explore issues of artistic identity and the importance of patronage in the period. Offered periodically.","29","2","6","9","12","ALS-A;HWC","Tradowsky, Christopher","{'fsnum': '21187', 'name': 'Tradowsky, Christopher'}","200","30","","","","","Italian Renaissance","","254","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 305', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 305', 'start': '09:30'}","False","False","","1","C","20131","Italian Renaissance Art","Research","2013"
"0000091773","1.0","0000000055","ART","Since its invention, photography has shaped our ways of seeing, our social history, and our identities. Photography is also a compelling form of artistic expression. This course is an introduction to the history of photography from its origins to the present, including the role of photography in society and in the fine arts. Students learn the skills of formal visual analysis and critical thinking about the power of the photographic image in our lives. No prerequisities. Offered periodically. Counts toward media studies and film studies concentrations.","19","2","5","5","7","ALS-A;ORC","Ojala, Margaret","{'fsnum': '5816', 'name': 'Ojala, Margaret'}","200","20","","","","","History of Photography","","256","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 102', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 102', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 102', 'start': '09:05'}","False","False","","1","C","20131","A History of Photography","Research","2013"
