"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000066810","1.0","0000000464","ENVST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20091","Internship","Research","2009"
"0000066811","1.0","0000000466","ENVST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066812","1.0","0000000471","IDFA","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066813","1.0","0000000474","IDFA","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066814","1.0","0000000490","FREN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066815","1.0","0000000494","FREN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066816","1.0","0000000522","GERM","Students spend four weeks during Interim or summer break in a selected German workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least one 250-level course.","","1","","","C","20091","Internship","Research","2009"
"0000066817","1.0","0000000529","GERM","Students spend four weeks during Interim or summer break in the German workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level course.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level course.","","1","","","C","20091","Internship","Research","2009"
"0000066818","1.0","0000000543","GREEK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066819","1.0","0000000550","GREEK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Academic Inernship","Research","2009"
"0000066820","1.0","0000000624","HIST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066821","1.0","0000000640","HIST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066822","1.0","0000000643","HSPST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066823","1.0","0000000646","HSPST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066824","0.5","0000000653","FAMST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066825","1.0","0000000656","FAMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066826","1.0","0000000668","JAPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066827","1.0","0000000670","JAPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066828","1.0","0000000686","IS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066829","1.0","0000000691","IS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066830","1.0","0000000707","ID","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066831","0.5","0000000709","ID","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066832","1.0","0000000716","LATIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066833","1.0","0000000725","LATIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066834","1.0","0000000751","MATH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066835","1.0","0000000766","MATH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066837","0.5","0000000788","MGMT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066838","0.5","0000000795","MEDIA","","1","","","","","Bill Sonnega","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066839","1.0","0000000846","MUSIC","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066840","1.0","0000000865","MUSIC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066841","1.0","0000000931","NORW","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066842","1.0","0000000936","NORW","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066843","1.0","0000000942","NURS","Does not count toward the major.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","O","20091","Internship","Research","2009"
"0000066844","1.0","0000000961","NURS","Does not count toward the major.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066845","1.0","0000000985","PHIL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066846","1.0","0000000992","PHIL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066847","0.5","0000001057","ESTH","","1","","","","","Jerry Olszewski","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066848","1.0","0000001067","ESTH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066849","1.0","0000001090","PHYS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066850","1.0","0000001100","PHYS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066851","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","","","Chris B. Chapp","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066853","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","Political Science 294.","","1","","","O","20091","Internship","Research","2009"
"0000066854","0.5","0000001178","PSYCH","","1","","","","","Donna K. McMillan","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066855","1.0","0000001188","PSYCH","Internship","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066856","1.0","0000001236","REL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066857","1.0","0000001253","REL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066858","1.0","0000001275","RUSSN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066859","1.0","0000001279","RUSSN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066860","0.5","0000001315","SOAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066861","1.0","0000001319","SOAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066862","1.0","0000001341","SPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066863","1.0","0000001354","SPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066864","1.0","0000001366","SWRK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066865","1.0","0000001372","SWRK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","O","20091","","Research","2009"
"0000066866","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","1","","","C","20091","Internships","Research","2009"
"0000066868","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","1","","","C","20091","Internship","Research","2009"
"0000066869","1.0","0000001409","STAT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066870","1.0","0000001413","STAT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066871","1.0","0000001477","WMNST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internships","Research","2009"
"0000066873","1.0","0000001479","WMNST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internships","Research","2009"
"0000066874","1.0","0000001486","ARMS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066875","1.0","0000001488","ARMS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","","Research","2009"
"0000066877","1.0","0000000797","MEDIA","","1","","","","","Bill Sonnega","","S","300","999","Academic Internship","","394","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066879","0.5","0000001282","RUSST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","","Research","2009"
"0000066881","0.5","0000000784","MGMT","","1","","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","1","","","C","20091","Internship","Research","2009"
"0000066891","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history and styles. Students explore and practice exercises, scene work and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","18","","","","","Karen Wilson","","S","100","18","Acting for Non-Majors","","115","{'day': 'Mo', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'}","False","False","","1","","","C","20091","Acting for the Non-Major","Research","2009"
"0000066892","1.0","0000000947","NURS","This course focuses on principles of pharmacology and care of the hospitalized adult. Topics include pain management, sleep and rest, and sensory perceptual alterations. Students apply the nursing process to the care of adults, with emphasis on the elderly. Using a holistic perspective, students collect and analyze information related to an individual's health status. Students begin to develop the professional role of caregiver and patient advocate. Taken concurrently with Nursing 302, 304, 306. Offered annually in the Fall Semester.","25","","","","","Neil MacNaughton;Diana Neal;Judith Sateren","","S","300","25","Adult Health I","Nursing 308 Adult Health I will also meet T-F 700 a.m.-12:30 p.m. in HH 215.","308","{'day': 'Fr', 'end': '08:55', 'location': 'HH 301', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 301', 'start': '09:05'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 301', 'start': '10:45'}","False","False","","1","","","C","20091","","Research","2009"
"0000066893","1.0","0000000839","MUSIC","This studio course focuses on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation, and characterization at an advanced level. Participants receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. The course culminates with public performances of a fully staged and costumed lyric theater work. May be repeated once. Prerequisites: Two semesters of voice study and Theatre 131 (Acting for the Lyric Stage). A production fee will be charged to all students participating in the production. Generally offered annually in Semester.","10","","","","","Janis Hardy;James McKeel","","S","200","19","Adv Act Lyric Stage","Only open to students by previous audition.","267","{'day': 'Tu', 'end': '14:45', 'location': 'CHM Urness', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CHM Urness', 'start': '14:15'}","False","Prerequisites: Two semesters of voice study and Theatre 131 (Acting for the Lyric Stage). A production fee will be charged to all students participating in the production. Generally offered annually in Semester.","","1","","","C","20091","Advanced Acting For The Lyric Stage","Research","2009"
"0000066894","1.0","0000000441","ENGL","Students develop and complete individual projects in fiction, deepening and polishing their work. Class sessions are devoted to discussion of craft, examination of literary models, and workshopping of student writing. Prerequisite: English 293 or permission of instructor.","9","","","","","Jenny Dunning","","S","300","10","Adv Fict Wrtg Wkshp","Prerequisite: Completion of English 257 or permission of the instructor.","372","{'day': 'Tu', 'end': '11:00', 'location': 'RML 420', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RML 420', 'start': '09:30'}","False","English 293 or permission of instructor.","","1","","","C","20091","Advanced Fiction Writing Workshop","Research","2009"
"0000066895","0.25","0000001098","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the Fall Semester.","8","","","","","David Nitz","","S","300","7","Adv Physics Lab (376)","","386","{'day': 'Th', 'end': '17:15', 'location': 'RNS 298', 'start': '14:15'}","False","False","A","1","","","C","20091","384, 385, 386 Advanced Physics Laboratory","Lab","2009"
"0000066896","0.25","0000001098","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the Fall Semester.","5","","","","","David Nitz","","S","300","7","Adv Physics Lab (376)","","386","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","B","1","","","O","20091","384, 385, 386 Advanced Physics Laboratory","Lab","2009"
"0000066897","1.0","0000000245","CHIN","This course provides continued practice in speaking, reading, and writing at the third-year level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. These courses are recommended for students seeking a concentration in Chinese language. Prerequisite: Chinese 232 or equivalent.","12","","","","","Luying Chen","","S","200","24","Advanced Chinese I","","251","{'day': 'Mo', 'end': '10:00', 'location': 'TB 227', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TB 227', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TB 227', 'start': '09:05'}","False","Chinese 232 or equivalent.","","1","","","O","20091","","Research","2009"
"0000066898","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on and off campus. Prerequisites: Music 252 or 253. Offered annually in the Fall Semester.","6","","","","","Steven Amundson","","S","300","19","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 140', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 140', 'start': '09:30'}","False","Prerequisites: Music 252 or 253. Offered annually in the Fall Semester.","A","1","","","O","20091","","Research","2009"
"0000066899","0.5","0000000858","MUSIC","Working with a live instrumental or choral ensemble, students learn and conduct complete movements and/or entire works and encounter a variety of advanced baton techniques. Course activities develop skills in reading, preparing, interpreting and memorizing scores, with further focus on rehearsal procedures, performance practice, and concert programming. Participants are required to observe a variety of rehearsals on and off campus. Prerequisites: Music 252 or 253. Offered annually in the Fall Semester.","18","","","","","Anton Armstrong","","S","300","19","Advanced Conducting","","354","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 233', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 233', 'start': '09:30'}","False","Prerequisites: Music 252 or 253. Offered annually in the Fall Semester.","B","1","","","O","20091","","Research","2009"
"0000066900","1.0","0000000930","NORW","Students gain insight into Norwegian identity and culture, expand vocabulary, and improve fluency and grammatical accuracy by reading a variety of texts and writing essays. Speaking assignments help students understand readings and become more effective speakers. Prerequisite: Norwegian 232 or equivalent. Offered annually in the Fall Semester.","6","","","","","Nancy Aarsvold","","S","200","18","Advanced Conv & Comp","","253","{'day': 'Mo', 'end': '14:55', 'location': 'OM 003', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 003', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 003', 'start': '14:00'}","False","Norwegian 232 or equivalent. Offered annually in the Fall Semester.","","1","","","O","20091","Advanced Conversation and Composition","Research","2009"
"0000066901","1.0","0000000666","JAPAN","This course, which is comprised of speaking, reading, and writing Japanese at the third-year level, is recommended for students seeking a concentration in Japanese language. Prerequisite: Japanese 232 or equivalent.","8","","","","","Rika Ito","","S","200","15","Advanced Japanese I","","251","{'day': 'Mo', 'end': '12:45', 'location': 'OM 003', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'OM 003', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'OM 003', 'start': '11:50'}","False","Japanese 232 or equivalent.","","1","","","O","20091","","Research","2009"
"0000066902","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","9","","","","","Greg W. Muth","","S","300","10","Advanced Lab","","375","","True","False","","1","","","O","20091","Advanced Laboratory","Lab","2009"
"0000066903","0.25","0000001011","ESAC","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","19","","","","","Robert K. McCarthy","","S","100","19","Aerobics","","131","{'day': 'Mo', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'}","False","False","","1","","","C","20091","","Research","2009"
"0000066904","1.0","0000000974","PHIL","A philosophical inquiry into beauty and art. Students investigate the relationship between beauty, goodness, and truth, and examine different accounts of art, its value, meaning, and the standards by which it should be judged. Themes include the nature of creativity, censorship, and the significance - cultural, moral, and religious - of art. Offered annually.","35","","","","","Charles Taliaferro","","S","200","30","Aesthetics","","243","{'day': 'Tu', 'end': '11:00', 'location': 'OM 001', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 001', 'start': '09:30'}","False","False","","1","","","C","20091","","Research","2009"
"0000066905","1.0","0000000294","CSCI","This course surveys standard algorithms and data structures with emphasis on implementation experience and complexity analysis. Topics include algorithmic strategies, fundamental computer algorithms, stacks, queues, lists, trees, hash tables, specialized trees (e.g., binary, AVL, B-trees), heaps and priority queues, compression, and decompression. Prerequisites: Computer Science 231 and either Computer Science 225 or 251, or consent of the instructor. Offered annually in the Fall Semester.","11","","","","","Olaf A. Hall-Holt","","S","200","18","Algorithms/Data Struc","","253","{'day': 'Tu', 'end': '13:10', 'location': 'RNS 203', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'RNS 203', 'start': '12:45'}","False","Prerequisites: Computer Science 231 and either Computer Science 225 or 251, or consent of the instructor. Offered annually in the Fall Semester.","","1","","","O","20091","Algorithms and Data Structures","Research","2009"
"0000066909","1.0","0000000577","HIST","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years.","33","","","","","Steven C. Hahn","","S","100","27","America to 1865","","198","{'day': 'Mo', 'end': '10:00', 'location': 'HH 501', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'HH 501', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 501', 'start': '09:05'}","False","False","A","1","","","C","20091","American History to 1865","Research","2009"
"0000066910","1.0","0000000577","HIST","This course examines the development of American culture and society from the Columbian encounter through the Civil War. Topics include the interaction of Europeans, Africans, and indigenous peoples in early America; the social development of the British colonies; the evolution of American slavery; the Revolution and the Constitution; industrialization, expansion, and reform in the 19th century; and the Civil War. Offered most years.","28","","","","","Steven C. Hahn","","S","100","27","America to 1865","","198","{'day': 'Mo', 'end': '11:40', 'location': 'HH 501', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HH 501', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 501', 'start': '10:45'}","False","False","B","1","","","C","20091","American History to 1865","Research","2009"
"0000066911","1.0","0000001103","PSCI","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually.","33","","","","","Chris B. Chapp","5/5","S","100","30","American Politics","This course has class year limits.","111","{'day': 'Mo', 'end': '11:40', 'location': 'HH 307', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HH 307', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 307', 'start': '10:45'}","False","False","A","1","4/3","11/8","C","20091","","Research","2009"
"0000066914","1.0","0000000201","CHEM","Students not only investigate the theory of modern analytical chemistry, but also examine the statistical treatment of errors, equilibrium, activities, acid/base chemistry, spectroscopy, electrochemistry, and separations. The accompanying lab course, Chemistry 256, illustrates the topics discussed in Chemistry 255. Students taking this course use computers for solving problems. Prerequisite: Chemistry 126 or Chemistry/Biology 127 or permission of the instructor. Concurrent registration in Chemistry 256 is required. Offered each semester.","22","","0000000201","","","Mary Walczak","","S","200","32","Analytical Chem","Student in Chem 255 must also register for a Chem 256 lab.","255","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 410', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 410', 'start': '09:30'}","False","Chemistry 126 or Chemistry/Biology 127 or permission of the instructor. Concurrent registration in Chemistry 256 is required. Offered each semester.","","1","","","O","20091","Analytical Chemistry","Research","2009"
