"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000011310","1.0","0000000069","ART","","1","0","0","0","1","","Brooks-Shirey, Heather M.","{'fsnum': '14840', 'name': 'Brooks-Shirey, Heather M.'}","200","","","","","","IS/Costa Rican Art","","298","","False","","","2","O","20052","","Research","2005"
"0000049786","1.0","0000000069","ART","","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","200","","","","","","IS/Mixed Media Draw","","298","","False","","A","2","O","20052","","Research","2005"
"0000011311","1.0","0000000073","ART","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","O","20052","","Research","2005"
"0000011312","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","300","","","","","","IR/Ind. Painting","","398","","False","Prerequisites: three courses in area of study.","","2","O","20052","Independent Research: Art History","Research","2005"
"0000049787","1.0","0000000075","ART","Prerequisites: three courses in area of study.","1","0","0","0","1","","Arneson, Wendell","{'fsnum': '276', 'name': 'Arneson, Wendell'}","300","","","","","","IR/Painting and Drawing","","398","","False","Prerequisites: three courses in area of study.","A","2","O","20052","Independent Research: Art History","Research","2005"
"0000011314","1.0","0000000080","ASIAN","This course explores major aspects of language use that reflect Japanese culture and society. Issues covered include the characteristics of the Japanese language, loan words, regional differences, politeness, gender differences and communication styles. The course will be taught in a combination of lectures, class discussions, subtitled Japanese films, anime (Japanese animation) and student presentations. There are no prerequisites for 126; knowledge of Japanese helpful but not necessary. Readings, lectures and discussions are all in English. The prerequisite for 226 is Japanese 231.","13","6","1","3","3","MCS-G","Ito, Rika","{'fsnum': '14203', 'name': 'Ito, Rika'}","100","25","","","","","Japanese Lang/Society","","126","{'day': 'Mo', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'}","False","False","","2","O","20052","Japenese Language in Society","Research","2005"
"0000049141","1.0","0000017195","ASIAN","","15","4","2","6","3","HBS;MCS-G","Ogren, Holly","{'fsnum': '17528', 'name': 'Ogren, Holly'}","100","25","","","","","Gender in Contemp E Asia","","154","{'day': 'Mo', 'end': '15:00', 'location': 'OM 001', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 001', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 001', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 001', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'OM 001', 'start': '13:00'}","False","","","2","O","20052","","Research","2005"
"0000011315","1.0","0000000085","ASIAN","In this Interim course students who have completed the Asian Conversations sequence travel to sites in China and Japan in order to experience those cultures firsthand and to study Chinese and Japanese constructions of national identity. Through readings, site visits, interactions with peers in the target languages, homestays and journal writing in both English and their target language, students learn about how Asians in these two countries perceive themselves and their role in the region and in the world, both in the past and in the present. They travel to Shanghai, Nanjing, Beijing, Nagasaki and Tokyo. Prerequisite: Asian Studies 211 or permission of the instructor.","22","1","2","13","6","MCS-G","Kucera, Karil J.","{'fsnum': '14964', 'name': 'Kucera, Karil J.'}","200","19","","","","","Nat ID/China & Japan","","212","","False","Asian Studies 211 or permission of the instructor.","","2","C","20052","Asian Conversations: National Identity in China and Japan","Research","2005"
"0000011316","1.0","0000000086","ASIAN","This course explores major aspects of language use that reflect Japanese culture and society. Issues covered include the characteristics of the Japanese language, loan words, regional differences, politeness, gender differences and communication styles. The course will be taught in a combination of lectures, class discussions, subtitled Japanese films, anime (Japanese animation) and student presentations. There are no prerequisites for 126; knowledge of Japanese helpful but not necessary. Readings, lectures and discussions are all in English. The prerequisite for 226 is Japanese 231.","1","0","0","0","1","MCS-G","Ito, Rika","{'fsnum': '14203', 'name': 'Ito, Rika'}","200","5","","","","","Top: Japan Lang & Soc","","226","{'day': 'Mo', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'OM 002', 'start': '13:00'}","False","False","","2","C","20052","Japenese Language in Society","Topic","2005"
"0000011317","1.0","0000000088","ASIAN","Students explore the major genres of Chinese literature -- poetry, short story, novel and drama -- in English translation. A small number of major works are singled out for close attention.","30","3","10","14","3","ALS-L;MCS-G","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","200","30","","","","","Chinese Lit--Tr","","236","{'day': 'Mo', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 002', 'start': '22:40'}","False","False","","2","O","20052","Chinese Literature","Research","2005"
"0000011318","1.0","0000000090","ASIAN","","7","0","1","4","2","HBS","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","20","","","","","Intl Politics Ne Asia","","245","{'day': 'Mo', 'end': '12:40', 'location': 'CAD 204', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CAD 204', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'CAD 204', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'CAD 204', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CAD 204', 'start': '22:40'}","False","","","2","O","20052","","Research","2005"
"0000011319","1.0","0000000093","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","O","20052","","Research","2005"
"0000011320","1.0","0000000094","ASIAN","","1","0","1","0","0","","Wan, Pin Pin","{'fsnum': '8890', 'name': 'Wan, Pin Pin'}","200","","","","","","IS/Chinese Architect","","298","","False","","","2","O","20052","Independent Study","Research","2005"
"0000011321","1.0","0000000096","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","O","20052","","Research","2005"
"0000011322","1.0","0000000097","ASIAN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20052","Independent Research","Research","2005"
"0000011323","1.0","0000000104","BIO","This course examines issues of women's biology including views of the evolving female and biological determinism. Core material covers anatomy, development, the biological basis of gender, reproduction, sexual response, the menstrual cycle and aging and aspects of women's health such as eating disorders, cancers and hormonal treatments. Students participate in significant amounts of group work and oral presentation. The course is open to both men and women. Offered during Interim. GE: NST-B.","24","7","5","5","7","NSC","Maher, Diane M.","{'fsnum': '15714', 'name': 'Maher, Diane M.'}","100","24","6","6","6","6","The Biology of Women","","124","{'day': 'Mo', 'end': '15:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 130', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 130', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 130', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 130', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 130', 'start': '22:40'}","False","False","","2","C","20052","","Research","2005"
"0000011324","1.0","0000000106","BIO","This foundation course explores major principles of cellular and molecular biology and is a prerequisite for all Level II biology courses. Emphases include the structural and chemical composition of cells, crucial metabolic pathways, fundamentals of cell division, basic genetics and the scientific method. Labs integrate concepts with problem-solving and scientific writing. Students attend lectures plus one 2.5-hour laboratory per week. Taught annually and during Interim. GE: NST-B, NSL.","47","30","2","9","6","NSC;NSL","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","100","48","","","","","Cell Bio & Genetics","","125","{'day': 'Mo', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 278', 'start': '13:00'}","False","False","","2","C","20052","Cellular Biology and Genetics","Research","2005"
"0000049157","","0000000107","BIO","","23","16","0","4","3","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","100","24","","","","","Cell Bio & Genetics Lab","","125","{'day': 'Mo', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 273', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 273', 'start': '22:40'}","False","","A","2","C","20052","","Lab","2005"
"0000049159","","0000000107","BIO","","24","14","2","5","3","","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","100","24","","","","","Cell Bio & Genetics Lab","","125","{'day': 'Mo', 'end': '10:00', 'location': 'SC 263', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 263', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 263', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 263', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 263', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 263', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 263', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 263', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 263', 'start': '22:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 263', 'start': '22:40'}","False","","B","2","O","20052","","Lab","2005"
"0000011325","1.0","0000000110","BIO","This course is designed as an introduction to molecular biology for non-biology majors. We will learn about molecular biology techniques and the use of molecular biology in medicine, forensics and agriculture. We will discuss human genetic diseases, mutations, DNA cloning, DNA fingerprinting, eugenics, gene therapy, reproductive technologies, fetal tissue research and genetic privacy. Each issue will be addressed on scientific and ethical levels. Offered during Interim. GE: NST-B, NSL.","26","22","0","0","4","NSC;NSL","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","100","24","","","","","Genetics/Evolut/Soc","","127","{'day': 'Mo', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 278', 'start': '22:40'}","False","False","","2","C","20052","Genetics, Evolution and Society","Research","2005"
"0000049160","","0000017249","BIO","","26","22","0","0","4","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","100","24","","","","","Genetics/Evol/Soc Lab","","127","{'day': 'Mo', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 211', 'start': '13:00'}","False","","","2","C","20052","","Lab","2005"
"0000011326","1.0","0000000114","BIO","Why do biologists do what they do? How is biology actually done? In ""Thinking and Doing Biology"" we investigate the reasons biological science is done the way it is today. Students are given the opportunity to design and perform their own experiments while being taught the process of scientific investigation. Offered during Interim. GE: NST-B, NSL.","23","6","5","4","8","NSC;NSL","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","5","6","6","6","Thinking & Doing Bio","","135","{'day': 'Mo', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 227', 'start': '09:00'}","False","False","","2","O","20052","Thinking and Doing Biology","Research","2005"
"0000049161","","0000000115","BIO","","23","6","5","4","8","","Giannini, John","{'fsnum': '2593', 'name': 'Giannini, John'}","100","24","5","6","6","6","Thinking & Doing Bio Lab","","135","{'day': 'Mo', 'end': '14:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Tu', 'end': '14:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'We', 'end': '14:00', 'location': 'SC 227', 'start': '22:40'};{'day': 'Th', 'end': '14:00', 'location': 'SC 227', 'start': '22:40'}","False","","","2","O","20052","","Lab","2005"
"0000049145","1.0","0000016963","BIO","","16","6","2","6","2","NSC","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","100","20","","","","","Animal Behavior","","177","{'day': 'Mo', 'end': '14:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'Tu', 'end': '14:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'We', 'end': '14:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'Th', 'end': '14:00', 'location': 'SC 110', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 110', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 110', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 110', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 110', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 110', 'start': '22:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 110', 'start': '22:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 110', 'start': '22:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 110', 'start': '22:40'}","False","","","2","O","20052","","Research","2005"
"0000011328","1.0","0000000146","BIO","Offered at the University of Minnesota Biological Field Station at Itasca State Park, Minnesota, this course provides study (lectures, readings, laboratory work and short field trips followed by extensive independent field research) in a wide range of habitats. The first week is spent on campus and the remaining three weeks are spent at the field station. Offered in 2002 and in alternate years during Interim. Prerequisite: Biology 125 and 126.","8","0","0","2","6","","Umbanhowar, Charles Jr.","{'fsnum': '8616', 'name': 'Umbanhowar, Charles Jr.'}","200","12","","","","","Winter Ecology","","281","","False","Biology 125 and 126.","","2","C","20052","","Research","2005"
"0000049146","1.0","0000016964","BIO","","13","0","3","7","3","NSC","Hill, Jason D.","{'fsnum': '15716', 'name': 'Hill, Jason D.'}","200","15","","","","","Envisioning Biology","","283","{'day': 'Mo', 'end': '15:00', 'location': 'SC 269', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 269', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 269', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 269', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'SC 269', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 269', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'SC 269', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 269', 'start': '08:30'};{'day': 'Mo', 'end': '11:40', 'location': 'SC 269', 'start': '10:40'};{'day': 'Tu', 'end': '11:40', 'location': 'SC 269', 'start': '10:40'};{'day': 'Th', 'end': '11:40', 'location': 'SC 269', 'start': '10:40'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 269', 'start': '10:40'}","False","","","2","O","20052","","Research","2005"
"0000011329","1.0","0000000148","BIO","","12","0","3","0","9","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","12","","","","","Peruvian Medical Exp","","284","","False","","","2","C","20052","","Research","2005"
"0000011330","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","7","0","2","1","4","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","Academic Internship","","294","","True","False","","2","O","20052","Internship","Research","2005"
"0000049764","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","6","0","3","0","3","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","","","","","","Academic Internship","","294","","True","False","A","2","O","20052","Internship","Research","2005"
"0000049765","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","2","0","2","0","0","","Riley, Patrick N.","{'fsnum': '14194', 'name': 'Riley, Patrick N.'}","200","","","","","","Academic Internship","","294","","True","False","B","2","O","20052","Internship","Research","2005"
"0000049766","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","1","0","0","0","1","","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","200","","","","","","Academic Internship","","294","","True","False","C","2","O","20052","Internship","Research","2005"
"0000049767","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","1","0","0","1","0","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","200","","","","","","Academic Internship","","294","","True","False","D","2","O","20052","Internship","Research","2005"
"0000049768","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","3","0","3","0","0","","Hill, Jason D.","{'fsnum': '15716', 'name': 'Hill, Jason D.'}","200","","","","","","Academic Internship","","294","","True","False","E","2","O","20052","Internship","Research","2005"
"0000049769","1.0","0000000153","BIO","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Center for Experiential Learning, enlist a faculty sponsor and complete an internship application.","1","0","0","1","0","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","","","","","","Academic Internship","","294","","True","False","F","2","O","20052","Internship","Research","2005"
"0000011331","1.0","0000000154","BIO","Independent Study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","1","0","0","0","1","","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","","","","","","IS/Disease Prevention","","298","","False","False","","2","O","20052","Independent Study","Research","2005"
"0000049789","1.0","0000000154","BIO","Independent Study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","1","0","0","0","1","","Schade, John D.","{'fsnum': '16579', 'name': 'Schade, John D.'}","200","","","","","","IS/Invertebrate Study","","298","","False","False","A","2","O","20052","Independent Study","Research","2005"
