"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000157667","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the spring semester.","9","0/0","","","","","Suneth Kassapa Kapuru Bandage","","S","300","8","Advanced Physics Laboratory I","Open to seniors and juniors only.","385","{'day': 'Th', 'end': '10:50', 'location': 'RNS 298', 'start': '08:00'}","False","False","A","3","","0/0","C","20243","","Lab","2024"
"0000157669","1.0","0000031455","SDS","This course introduces students to the subject of machine learning. The primary focus is the development and application of powerful machine learning algorithms applied to complex, real-world data. Topics covered include linear regression, nearest neighbor models, k-means clustering, shrinkage methods, decision trees and forests, boosting, bagging, support vector machines, and hierarchical clustering. Applications are taken from a wide variety of disciplines, including biology, economics, public policy, public health, and sports. Offered on a regular basis. Counts toward computer science and mathematics majors and statistics and data science concentration. Prerequisite: MSCS 164 or MSCS 264 or permission of the instructor.","23","0/0","","","","","Jaime I. Davila","","S","300","24","Algorithms for Decision Making","You may not register concurrently for both SDS 341 and SDS 333.;Not open to first-year students.","341","{'day': 'Tu', 'end': '13:10', 'location': 'RNS 160R', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'RNS 160R', 'start': '12:45'}","False","MSCS 164 or MSCS 264 or permission of the instructor.","","3","","","O","20243","","Research","2024"
"0000157670","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered annually.","23","","GHS;PAR","","","","Jaden Janak","","S","100","25","America After 1865","","199","{'day': 'Mo', 'end': '11:40', 'location': 'OM 340', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 340', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 340', 'start': '10:45'}","False","False","A","3","","","O","20243","American History Since 1865","Research","2024"
"0000157671","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered annually.","24","","GHS;PAR","","","","Jaden Janak","","S","100","25","America After 1865","","199","{'day': 'Mo', 'end': '12:45', 'location': 'OM 340', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'OM 340', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'OM 340', 'start': '11:50'}","False","False","B","3","","","O","20243","American History Since 1865","Research","2024"
"0000157676","1.0","0000000201","CHEM","Students not only investigate the theory of modern analytical chemistry, but also examine the statistical treatment of errors, equilibrium, activities, acid/base chemistry, spectroscopy, electrochemistry, and separations. The accompanying lab course, CHEM 256, illustrates the topics discussed in CHEM 255. Students taking this course use computers for solving problems. Offered each semester. Also counts toward environmental studies major (all emphases) and environmental studies and business and management studies concentrations. Prerequisites: CHEM 126 or CH/BI 126 or permission of the instructor, and concurrent registration in CHEM 256.","26","","","0000000201","","","Douglas J. Beussman","","S","200","32","Analytical Chemistry","Students in Chem 255 must also register for Chem 256 AL or BL.","255","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 310', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 310', 'start': '09:30'}","False","Prerequisites: CHEM 126 or CH/BI 126 or permission of the instructor, and concurrent registration in CHEM 256.","","3","","","O","20243","","Research","2024"
"0000157677","1.0","0000001080","PHYS","Physics 131, the second course in the three-semester calculus-based sequence, treats electricity, magnetism, and electromagnetic waves. Students attend lectures and one 2.5-hour laboratory per week. Offered annually in the spring semester. Prerequisites: PHYS 130 and concurrent registration in (or previous completion of) MATH 126 or MATH 128.","36","","NTS","0000001080","","","Brian Borovsky","","S","100","36","Analytical II","Students in Physics 131 must also register for one Physics 131 lab.","131","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 210', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'RNS 210', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RNS 210', 'start': '11:50'}","False","Prerequisites: PHYS 130 and concurrent registration in (or previous completion of) MATH 126 or MATH 128.","","3","","","C","20243","Analytical Physics II","Research","2024"
"0000157678","0.0","0000017584","PHYS","","13","","","0000001080","","","Brian Borovsky","","S","100","12","Analytical II Lab","","131","{'day': 'Th', 'end': '15:15', 'location': 'RNS 293', 'start': '12:45'}","False","False","B","3","","","C","20243","","Lab","2024"
"0000157679","0.0","0000017584","PHYS","","11","","","0000001080","","","Adam Svenkeson","","S","100","12","Analytical II Lab","","131","{'day': 'Fr', 'end': '16:00', 'location': 'RNS 293', 'start': '13:30'}","False","False","C","3","","","O","20243","","Lab","2024"
"0000157680","0.0","0000017584","PHYS","","13","","","0000001080","","","Brian Borovsky","","S","100","12","Analytical II Lab","","131","{'day': 'Th', 'end': '10:50', 'location': 'RNS 293', 'start': '08:30'}","False","False","A","3","","","C","20243","","Lab","2024"
"0000157681","0.25","0000000202","CHEM","Students enrolled in this lab course practice techniques of modern analytical chemistry using state-of-the-art instrumentation, including pH meters, liquid chromatographs, and a variety of spectrophotometers. Data acquisition via computer-interfaced instrumentation and electronic record-keeping is emphasized. Students practice and develop group skills by working in ""companies"" throughout the semester. Students attend one four-hour laboratory per week. P/N only. Offered each semester. Also counts toward environmental studies major (all emphases) and environmental studies and business and management studies concentrations. Prerequisite: concurrent registration in CHEM 255.","10","","","0000000201","","","Mary Walczak","","S","200","16","Analytical Lab","","256","{'day': 'We', 'end': '17:00', 'location': 'RNS 446', 'start': '13:00'}","True","concurrent registration in CHEM 255.","B","3","","","O","20243","Analytical Laboratory","Lab","2024"
"0000157682","0.25","0000000202","CHEM","Students enrolled in this lab course practice techniques of modern analytical chemistry using state-of-the-art instrumentation, including pH meters, liquid chromatographs, and a variety of spectrophotometers. Data acquisition via computer-interfaced instrumentation and electronic record-keeping is emphasized. Students practice and develop group skills by working in ""companies"" throughout the semester. Students attend one four-hour laboratory per week. P/N only. Offered each semester. Also counts toward environmental studies major (all emphases) and environmental studies and business and management studies concentrations. Prerequisite: concurrent registration in CHEM 255.","16","","","0000000201","","","Mary Walczak","","S","200","16","Analytical Lab","","256","{'day': 'Tu', 'end': '17:20', 'location': 'RNS 446', 'start': '13:20'}","True","concurrent registration in CHEM 255.","A","3","","","C","20243","Analytical Laboratory","Lab","2024"
"0000157683","1.0","0000001113","PSCI","This course explores the diverse modes of inquiry in the discipline of political science. Broadly centered around the question, ""How do you know?,"" students focus on different methods of locating and collecting data, reviewing political texts and contested concepts, and constructing theoretical explanations of political phenomena. Offered each semester. Also counts toward environmental studies major (social science emphasis) and business and management studies concentration. Prerequisite: one previous course in department and a declared PSCI major. Non-majors may register with permission of instructor.","19","0/0","QCR","","","","Megan D. Kennedy","","S","200","19","Analyzing Politics","Open only to juniors and sophomores. Political Science majors should plan to;enroll in PSCI 220 during their sophomore or junior year. This course is a;prerequisite for all 300-level Political Science courses.","220","{'day': 'Tu', 'end': '11:00', 'location': 'HH 201', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'HH 201', 'start': '09:30'}","False","one previous course in department and a declared PSCI major. Non-majors may register with permission of instructor.","A","3","0/0","","C","20243","Analyzing Politics and Policies","Research","2024"
"0000157684","1.0","0000001113","PSCI","This course explores the diverse modes of inquiry in the discipline of political science. Broadly centered around the question, ""How do you know?,"" students focus on different methods of locating and collecting data, reviewing political texts and contested concepts, and constructing theoretical explanations of political phenomena. Offered each semester. Also counts toward environmental studies major (social science emphasis) and business and management studies concentration. Prerequisite: one previous course in department and a declared PSCI major. Non-majors may register with permission of instructor.","19","0/0","QCR","","","","Megan D. Kennedy","","S","200","19","Analyzing Politics","Open only to juniors and sophomores. Political Science majors should plan to;enroll in PSCI 220 during their sophomore or junior year. This course is a;prerequisite for all 300-level Political Science courses.","220","{'day': 'Tu', 'end': '13:10', 'location': 'HH 201', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'HH 201', 'start': '12:45'}","False","one previous course in department and a declared PSCI major. Non-majors may register with permission of instructor.","B","3","0/0","","C","20243","Analyzing Politics and Policies","Research","2024"
"0000157685","1.0","0000038374","ENGL","In this course, students analyze globalization and its consequences through two related lenses: the ethical and the literary. First, students explore this phenomenon historically and philosophically, and consider different ethical responses to globalization's consequences. Then, students read and analyze works of Anglophone literature (English-language literature from Africa, Asia, and the Caribbean) that engage these very issues. This approach both reorients understandings of the ethics of globalization and emphasizes the role of literature in ethical inquiry. Prerequisite: WRIT 120 or equivalent.","29","","ERC","","","","Elisabeth G. Alderks","","S","200","30","Anglophone Lit and Global Ethics","","219","{'day': 'Tu', 'end': '14:45', 'location': 'RML 525', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'RML 525', 'start': '14:15'}","False","WRIT 120 or equivalent.","","3","","","O","20243","Anglophone Literature and Global Ethics","Research","2024"
"0000157691","1.0","0000018781","ASCON","The final course in the Asian Conversations program will provide critical reflections on the students' academic and personal journey in the Asian Conversations program in particular, and in the college as a whole. Students examine diverse interpretations of Asia, engage with various primary and secondary texts through written and oral presentations, including materials collected during January Term, and conclude their overall experiences from their past two years in the learning community and beyond. Offered annually in the spring semester. Counts toward Asian studies, Chinese, and Japanese majors and Asian studies concentration. Prerequisite: CHIN 231 or JAPAN 231, and ASCON 215 or ASCON 216.","15","","WAC","","","","Ka F. Wong","","S","200","20","Asian Conversations: Engaging Asia","This course includes an academic civic engagement (ACE) component.","220","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 314', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 314', 'start': '12:45'}","False","CHIN 231 or JAPAN 231, and ASCON 215 or ASCON 216.","","3","","","O","20243","Asian Conversations: Engaging Asia with Voice and Representation","Research","2024"
"0000157692","1.0","0000037513","ASCON","""Imagine Asia"" explores the concepts of ""self"" and ""other"" in both Asian and American contexts, taking them as entry points for engaging with the histories, cultures, and communities of the region. We will examine how Asia has been integrated into the global circuits of meaning, imagination, and (mis)representations and what popular media can reveal about power, race, gender, sexuality, and national identities. As a writing and rhetoric course, students will write in multiple genres and engage in writing as a systematic, interactive process for different purposes and audiences. This is the second course in a four-course Conversation Program. Prerequisite: ASCON 110.","14","","WRR","0000037513","","","Eric R. Becklin","","S","100","20","Asian Conversations: Imagine Asia","Open only to Asian Conversations students.","120","{'day': 'Tu', 'end': '13:10', 'location': 'OM 110', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 110', 'start': '12:45'}","False","ASCON 110.","","3","","","C","20243","","Research","2024"
"0000157693","1.0","0000000978","PHIL","This course surveys the influential philosophical traditions of India and China. Students explore the major traditions including Hinduism, Buddhism, Jainism, Confucianism, and Taoism and consider other traditions with which they have interacted. Where appropriate, comparisons are drawn to Western philosophical traditions. Offered annually. Also counts toward Asian studies major. Prerequisite: One course in Philosophy or permission of instructor.","22","","GHS;RFV","","","","Danny Muñoz-Hutchinson","","S","200","25","Asian Philosophy","","249","{'day': 'Mo', 'end': '10:00', 'location': 'OM 110', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 110', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 110', 'start': '09:05'}","False","One course in Philosophy or permission of instructor.","","3","","","O","20243","","Research","2024"
"0000157701","0.25","0000001020","KINES","This course offers instruction/review of fundamental skills, rules, and etiquette of badminton. Students focus on basic strategy in game playing.","24","","ACB","","","2","Julienna D. Graf","","S","100","20","Badminton","This is a second-half of semester course.;Please note the recent change from a first-half course.","151","{'day': 'Mo', 'end': '10:00', 'location': 'Tostrud Ctr', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'Tostrud Ctr', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'Tostrud Ctr', 'start': '09:05'}","False","False","","3","","","C","20243","","Research","2024"
"0000157703","0.5","0000000364","DANCE","This course offers a further exploration of ballet vocabulary and technique for the advanced dancer with an emphasis on clarity, intention, and musicality. Offered periodically. Prerequisite: DANCE 220 or DANCE 221 or permission of the instructor.","3","","ACB","","","","Stephanie Fellner","","S","300","5","Ballet III","Permission of instructor required.","320","{'day': 'Tu', 'end': '09:25', 'location': 'CAD Studio 2', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CAD Studio 2', 'start': '08:00'}","False","DANCE 220 or DANCE 221 or permission of the instructor.","","3","","","O","20243","","Research","2024"
"0000157704","0.25","0000000365","DANCE","This course offers a further exploration of ballet vocabulary and technique for the advanced dancer with an emphasis on clarity, intention, and musicality. Offered periodically. Prerequisite: DANCE 220 or DANCE 221 or permission of the instructor.","13","","ACB","","","","Stephanie Fellner","","S","300","20","Ballet III","Permission of instructor required.","321","{'day': 'Tu', 'end': '09:25', 'location': 'CAD Studio 2', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CAD Studio 2', 'start': '08:00'}","False","DANCE 220 or DANCE 221 or permission of the instructor.","","3","","","O","20243","","Research","2024"
"0000157705","0.25","0000000347","DANCE","Ballroom classes are taught from a social and aesthetic perspective. In this course, students learn fundamental steps, rhythms, and styling in foxtrot, slow waltz, east coast swing, and cha cha. May be repeated with permission of instructor. P/N only. Offered each semester.","15","","ACB","","","","Anne von Bibra","","S","100","20","Ballroom I","This section is for Leads.","106","{'day': 'Tu', 'end': '11:00', 'location': 'CAD Studio 1', 'start': '10:05'};{'day': 'Th', 'end': '10:50', 'location': 'CAD Studio 1', 'start': '09:55'}","True","False","A","3","","","O","20243","","Research","2024"
"0000157706","0.25","0000000347","DANCE","Ballroom classes are taught from a social and aesthetic perspective. In this course, students learn fundamental steps, rhythms, and styling in foxtrot, slow waltz, east coast swing, and cha cha. May be repeated with permission of instructor. P/N only. Offered each semester.","15","","ACB","","","","Anne von Bibra","","S","100","20","Ballroom I","This section is for Follows.","106","{'day': 'Tu', 'end': '11:00', 'location': 'CAD Studio 1', 'start': '10:05'};{'day': 'Th', 'end': '10:50', 'location': 'CAD Studio 1', 'start': '09:55'}","True","False","B","3","","","O","20243","","Research","2024"
"0000157713","1.0","0000000239","CHIN","Second semester of the two elementary courses, designed for those who have completed CHIN 111 or with equivalent backgrounds. It aims to further develop basic Mandarin skills, such as speaking, listening, reading, writing, and knowledge of Chinese culture and society. Students should achieve the Novice High to Intermediate Low level on the ACTFL proficiency scale, identifying about 300 characters upon completion of this course. Students attend three classes and one laboratory weekly. Offered annually in the spring semester. Prerequisite: CHIN 111 or placement.","12","","","0000000239","","","Hui Bi","","S","100","24","Beginning Chinese II","Students in CHIN 112A must also register for CHIN 112 Lab.","112","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 316', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 316', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 316', 'start': '10:45'}","False","CHIN 111 or placement.","A","3","","","O","20243","","Research","2024"
"0000157714","1.0","0000000239","CHIN","Second semester of the two elementary courses, designed for those who have completed CHIN 111 or with equivalent backgrounds. It aims to further develop basic Mandarin skills, such as speaking, listening, reading, writing, and knowledge of Chinese culture and society. Students should achieve the Novice High to Intermediate Low level on the ACTFL proficiency scale, identifying about 300 characters upon completion of this course. Students attend three classes and one laboratory weekly. Offered annually in the spring semester. Prerequisite: CHIN 111 or placement.","16","","","0000000239","","","Hui Bi","","S","100","24","Beginning Chinese II","Students in CHIN 112B must also register for CHIN 112 lab.","112","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 316', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 316', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 316', 'start': '11:50'}","False","CHIN 111 or placement.","B","3","","","O","20243","","Research","2024"
"0000157715","0.0","0000000240","CHIN","","28","","","0000000239","","","Staff","","S","100","35","Beginning Chinese II Lab","Chinese labs meeting times are now flexible and will be determined by the;availability of the leaders and students.","112","","False","False","","3","","","O","20243","","Lab","2024"
"0000157717","1.0","0000000477","FREN","Students expand their developing language skills by continuing to listen, speak, read, and write on topics familiar to them. They continue their study of social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Offered each semester. Does not count toward French major. Prerequisite: FREN 111 or placement.","17","","","","","","Cedric Briand","","S","100","24","Beginning French II","","112","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 312', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 312', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 312', 'start': '10:45'}","False","FREN 111 or placement.","B","3","","","O","20243","","Research","2024"
"0000157718","1.0","0000000477","FREN","Students expand their developing language skills by continuing to listen, speak, read, and write on topics familiar to them. They continue their study of social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Offered each semester. Does not count toward French major. Prerequisite: FREN 111 or placement.","21","","","","","","Madeleine D. Wolf","","S","100","22","Beginning French II","","112","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 312', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 312', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 312', 'start': '09:05'}","False","FREN 111 or placement.","A","3","","","O","20243","","Research","2024"
"0000157719","1.0","0000000477","FREN","Students expand their developing language skills by continuing to listen, speak, read, and write on topics familiar to them. They continue their study of social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Offered each semester. Does not count toward French major. Prerequisite: FREN 111 or placement.","11","","","","","","Cedric Briand","","S","100","24","Beginning French II","","112","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 312', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 312', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 312', 'start': '12:55'}","False","FREN 111 or placement.","C","3","","","O","20243","","Research","2024"
"0000157720","1.0","0000000505","GERM","Students continue to develop basic language skills with emphasis on expanding vocabulary and on writing assignments that aid in the practical application of grammatical concepts. Communicating in German about familiar personal topics, students acquire vocabulary about sports, food, holidays, school, the environment, and life in German speaking cultures. Offered annually in the spring semester. Does not count toward German major or concentration. Prerequisite: GERM 111 or by placement test.","20","","","","","","Yann Chen","","S","100","26","Beginning German II","Prerequisite: GERM 111 or by placement test.","112","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 112', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 112', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 112', 'start': '09:05'}","False","GERM 111 or by placement test.","A","3","","","O","20243","","Research","2024"
"0000157721","1.0","0000000505","GERM","Students continue to develop basic language skills with emphasis on expanding vocabulary and on writing assignments that aid in the practical application of grammatical concepts. Communicating in German about familiar personal topics, students acquire vocabulary about sports, food, holidays, school, the environment, and life in German speaking cultures. Offered annually in the spring semester. Does not count toward German major or concentration. Prerequisite: GERM 111 or by placement test.","22","","","","","","Yann Chen","","S","100","26","Beginning German II","Prerequisite: GERM 111 or by placement test.","112","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 112', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 112', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 112', 'start': '10:45'}","False","GERM 111 or by placement test.","B","3","","","O","20243","","Research","2024"
"0000157723","1.0","0000000660","JAPAN","This course is an introduction to speaking, reading, and writing Japanese; writing includes the learning of all syllabic letters (Hiragana and Katakana) and basic Kanji (Chinese characters). Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the spring semester. Does not count toward Japanese major. Prerequisite: JAPAN 111 or equivalent.","21","","","0000000660","","","Qiuyue Lu","","S","100","21","Beginning Japanese II","Students in Japanese 112A must also register for one lab Japanese 112 AL, BL, or;CL.","112","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 112', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 112', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 112', 'start': '11:50'}","False","JAPAN 111 or equivalent.","A","3","","","C","20243","","Research","2024"
"0000157724","1.0","0000000660","JAPAN","This course is an introduction to speaking, reading, and writing Japanese; writing includes the learning of all syllabic letters (Hiragana and Katakana) and basic Kanji (Chinese characters). Class meets four times weekly. Individual language laboratory visits are also required. Offered annually in the spring semester. Does not count toward Japanese major. Prerequisite: JAPAN 111 or equivalent.","11","","","0000000660","","","Qiuyue Lu","","S","100","21","Beginning Japanese II","Students in Japanese 112B must also register for one lab Japanese 112 AL, BL, or;CL.","112","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 112', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 112', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 112', 'start': '12:55'}","False","JAPAN 111 or equivalent.","B","3","","","O","20243","","Research","2024"
"0000157725","0.0","0000000661","JAPAN","","11","","","0000000660","","","Staff","","S","100","14","Beginning Japanese II Lab","","112","{'day': 'Tu', 'end': '12:20', 'location': 'RNS 206', 'start': '11:25'}","False","False","A","3","","","O","20243","","Lab","2024"
