"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000110137","0.25","0000000199","CHEM","This laboratory course introduces students to the synthesis and characterization of organic,organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Offered annually in the fall semester. Counts toward biomolecular science concentration. Prerequisite: previous or concurrent registration in CHEM 247.","13","3","1","5","4","","Harstad, Stephanie R.","{'fsnum': '17845', 'name': 'Harstad, Stephanie R.'}","200","24","Synthesis Lab I","","253","{'day': 'Tu', 'end': '15:30', 'location': 'RNS 340', 'start': '12:30'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 340', 'start': '12:30'}","True","previous or concurrent registration in CHEM 247.","B","4","O","20154","Synthesis Laboratory I","Lab","2015"
"0000109769","1.0","0000000256","ECON","This course uses major schools of economic thought and major economic writers from the past 600 years to introduce principles of economics. Readings include the architects of capitalism (Adam Smith, David Ricardo, etc.), the critics (Karl Marx, Thorstein Veblen, etc.), and the reformers (J.M. Keynes, Joseph Schumpeter, J.K. Galbraith, etc.). Offered periodically during Interim.","0","0","0","0","0","HBS;HWC","Bernardin, Thomas","{'fsnum': '27186', 'name': 'Bernardin, Thomas'}","100","","Capitalism","","113","{'day': 'Mo', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RML 420', 'start': '12:30'}","False","False","","4","X","20154","Gateways to Economics: Capitalism","Research","2015"
"0000116087","1.0","0000000345","EDUC","","1","0","0","0","1","","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","300","","IR/Multicult Ed in Minnesota/Norway","","398","","False","","","4","O","20154","Independent Research","Research","2015"
"0000109554","1.0","0000025192","ENGL","This course examines the Beat movement in American literature and culture from its emergence in the 1950s to its various literary, musical, and social outgrowths in the 1960s and after. Students read works by Kerouac, Ginsberg, Ferlinghetti, Snyder, DiPrima, and others; trace connections between the literature and such topics as the Cold War and gay rights; and examine the influence of the Beats on popular music, visual art, and film. Offered periodically. Prerequisite: FYW.","13","2","5","4","2","ALS-L;ORC","Wells, Colin","{'fsnum': '8973', 'name': 'Wells, Colin'}","200","","Beat Generation","","261","{'day': 'Mo', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 420', 'start': '10:00'}","False","FYW.","","4","O","20154","The Beat Generation","Research","2015"
"0000109552","0.5","0000001012","ESAC","Students personally apply the basic principles of exercise through conditioning, strength development, endurance training, and aerobic activities. Students participate in a wide range of assessments designed to enhance physical fitness.","9","2","3","4","0","PHA;SPM","Tegtmeyer, Judy","{'fsnum': '8272', 'name': 'Tegtmeyer, Judy'}","100","","Individual Fitness .50","","133","{'day': 'Mo', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'}","False","False","","4","O","20154","Individual Fitness","Research","2015"
"0000109553","0.5","0000001016","ESAC","Students learn the principles, techniques and safety aspects of weight-training and implement a personal training plan. Students participate in a wide range of assessments (strength, power, endurance, nutrition, flexibility, body composition, stress).","6","1","3","1","1","PHA;SPM","Haynes, Pat","{'fsnum': '26292', 'name': 'Haynes, Pat'}","100","","Wt Training Co-Ed .50","","140","{'day': 'Mo', 'end': '16:00', 'location': 'TPH Wt Rm', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'TPH Wt Rm', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'TPH Wt Rm', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'TPH Wt Rm', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'TPH Wt Rm', 'start': '14:30'}","False","False","","4","O","20154","Weight Training","Research","2015"
"0000109770","1.0","0000029263","ID","Organized around three current issues, this is an interdisciplinary course examining human-spatial interaction within Africa, Asia and the Middle East. The topics of study include, for example, global warming, potable water issues, and the Palestinian dilemma. The course is deliberative in nature with a focus on the development of critical thinking skills. Taught during summer session I.","7","0","0","4","3","HBS;WRI","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","200","","Human-Spatial Interaction","","202","{'day': 'Mo', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'TOH 214', 'start': '12:30'}","False","False","","4","O","20154","","Research","2015"
"0000110189","1.0","0000000707","ID","","1","0","1","0","0","","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","200","","Academic Internship","","294","","True","","","4","O","20154","","Research","2015"
"0000110281","1.0","0000000708","ID","","1","0","0","0","1","","Howe, Tim R.","{'fsnum': '15815', 'name': 'Howe, Tim R.'}","200","","IS/3D Numismatic","","298","","False","","","4","O","20154","Independent Study","Research","2015"
"0000115035","1.0","0000019843","INTD","","0","0","0","0","0","","Granquist, Kathy T.","{'fsnum': '2689', 'name': 'Granquist, Kathy T.'}","100","","Course with SED","","176","","False","","","4","O","20154","","Research","2015"
"0000109852","1.0","0000000733","MATH","This course covers methods and applications of integration, geometric and Taylor series, and introduces partial derivatives and double integrals. Credit may be earned for either MATH 126 or MATH 128, but not both. Offered each semester. Prerequisite: MATH 119 or MATH 120 or equivalent, or mathematics placement recommendation.","0","0","0","0","0","AQR;MAR","Rogers, Thomas","{'fsnum': '26285', 'name': 'Rogers, Thomas'}","100","","Calculus II","This course has been cancelled.","126","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'}","False","MATH 119 or MATH 120 or equivalent, or mathematics placement recommendation.","","4","X","20154","","Research","2015"
"0000110413","1.0","0000000752","MATH","","0","0","0","0","0","","Granquist, Kathy T.","{'fsnum': '2689', 'name': 'Granquist, Kathy T.'}","200","","IS/Knitting Formulas","","298","","False","","","4","O","20154","Independent Study","Research","2015"
"0000110414","1.0","0000000752","MATH","","0","0","0","0","0","","Schroeder, Nanette","{'fsnum': '7193', 'name': 'Schroeder, Nanette'}","200","","IS/Knitting Formulas","","298","","False","","A","4","O","20154","Independent Study","Research","2015"
"0000110307","1.0","0000000918","NEURO","","1","0","0","0","1","","Loebach, Jeremy","{'fsnum': '21097', 'name': 'Loebach, Jeremy'}","200","","IS/Addiction Pharmacology","","298","","False","","","4","O","20154","Independent Study","Research","2015"
"0000109555","1.0","0000001072","PHYS","This two-semester in-depth course addresses topics in classical and modern physics using algebra, geometry, and some calculus. The course is well suited for students of biology or chemistry or for those desiring a thorough introduction beyond the high school level. Physics 124 takes up the Newtonian mechanics of point particles (motion, mass, force, torque, energy, momentum, and gravitation), Einstein's reexamination of space time (relativity), and nuclear physics. One laboratory per week. Offered annually in the fall semester. Prerequisite: MATH 119 or MATH 120 or equivalent.","9","0","0","8","1","NSC;NSL;SED","Adhikari, Prabal","{'fsnum': '26288', 'name': 'Adhikari, Prabal'}","100","","Principles Physics I","Class will meet from June 1 - June 28 only.","124","{'day': 'Mo', 'end': '11:00', 'location': 'RNS 208', 'start': '09:00'};{'day': 'Tu', 'end': '11:00', 'location': 'RNS 208', 'start': '09:00'};{'day': 'We', 'end': '11:00', 'location': 'RNS 208', 'start': '09:00'};{'day': 'Th', 'end': '11:00', 'location': 'RNS 208', 'start': '09:00'};{'day': 'Fr', 'end': '11:00', 'location': 'RNS 208', 'start': '09:00'}","False","MATH 119 or MATH 120 or equivalent.","","4","O","20154","Principles of Physics I","Research","2015"
"0000109556","","0000001073","PHYS","","9","0","0","8","1","","Adhikari, Prabal","{'fsnum': '26288', 'name': 'Adhikari, Prabal'}","100","","Principles Physics I Lab","Class will meet from June 1 - June 28 only.","124","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'We', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Fr', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'}","False","","","4","O","20154","","Lab","2015"
"0000110366","1.0","0000001152","PSCI","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: PSCI 220 and one course in the subfield or permission of instructor.","1","0","0","0","1","WRI","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","300","","IR/Pol/Propoganda/Music Mod China","","398","","False","PSCI 220 and one course in the subfield or permission of instructor.","","4","O","20154","Independent Research","Research","2015"
"0000109775","1.0","0000001207","REL","Students read Pauline letters carefully for their major issues, such as apocalyptic, gospel, apostleship, Jew and Gentile, faith, Torah, community. Considering Paul in the context of his times and Paul in the context of later Christianity, students discuss topics such as Jews and Christians, men and women, creation, grace in Paul, and present-day experience. Counts toward ancient studies major. Prerequisite: BTS-B.","10","2","3","2","3","BTS-T;WRI","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","","St. Paul/Letter/Gospel","","223","{'day': 'Mo', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'}","False","BTS-B.","","4","O","20154","Paul: His Letters, His Gospel","Research","2015"
"0000109776","1.0","0000001232","REL","This course examines the ethical teachings of Jesus as found in the canonical Gospels (with special focus on the Sermon on the Mount), explores how these teachings have been understood at some major moments in Western history, and brings them to bear on the task of contemporary ethical reflection. Issues examined include, for example, non-violence, social and economic justice, sexuality, and ethnic conflict. Counts toward ancient studies major. Prerequisites: completion of BTS-T or permission of instructor.","15","3","8","2","2","EIN;WRI","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","","The Ethics of Jesus","","276","{'day': 'Mo', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'}","False","Prerequisites: completion of BTS-T or permission of instructor.","","4","O","20154","","Research","2015"
"0000109551","1.0","0000001325","SPAN","Students expand their skills by continuing to listen, speak, read, and write on such topics as the concept of time, leisure activities, and culinary traditions in North American and Hispanic cultures. Additional work is completed in the World Languages Center. Offered each semester. Prerequisite: SPAN 111 or placement.","0","0","0","0","0","","Cropsey, Kris A.","{'fsnum': '14153', 'name': 'Cropsey, Kris A.'}","100","","Beginning Spanish II","","112","{'day': 'Mo', 'end': '11:30', 'location': 'TOH 214', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'TOH 214', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'TOH 214', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'TOH 214', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'TOH 214', 'start': '10:00'}","False","SPAN 111 or placement.","","4","X","20154","","Research","2015"

