"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000144436","1.0","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144437","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Recent projects have included contributions to team programming, documentation, business applications of computing, modifications of large proprietary code bases using industry-standard software frameworks, test-driven development, creating mobile-computing interfaces for existing software systems, and improving security of company websites. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144438","1.0","0000000313","EDUC","","0","0/0","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144439","1.0","0000000344","EDUC","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144440","1.0","0000000374","DANCE","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","Internship","Research","2022"
"0000144441","1.0","0000000377","DANCE","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144442","1.0","0000000433","ENGL","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144443","1.0","0000000449","ENGL","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144444","1.0","0000000464","ENVST","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144445","1.0","0000000466","ENVST","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144446","1.0","0000000490","FREN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144447","1.0","0000000494","FREN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144448","1.0","0000000522","GERM","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144449","1.0","0000000529","GERM","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144450","1.0","0000000543","GREEK","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144451","1.0","0000000550","GREEK","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144452","1.0","0000000624","HIST","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144453","1.0","0000000640","HIST","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144454","1.0","0000000653","FAMST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144455","1.0","0000000656","FAMST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144456","1.0","0000000686","IS","In consultation with their CIS advisor, students may register for this semester course, which is P/N. This optional course is generally used for an internship linked to the individual major.","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144457","1.0","0000000691","IS","In consultation with their CIS advisor, students may register for this semester course, which is P/N. This optional course is generally used for an internship linked to the individual major.","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144458","1.0","0000000716","LATIN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144459","1.0","0000000725","LATIN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144460","1.0","0000000751","MATH","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144461","1.0","0000000766","MATH","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144462","1.0","0000000784","MGMT","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144463","1.0","0000000788","MGMT","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144464","1.0","0000000795","FMS","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144465","1.0","0000000797","FMS","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144466","1.0","0000000846","MUSIC","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144467","1.0","0000000865","MUSIC","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144468","1.0","0000000931","NORW","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144469","1.0","0000000936","NORW","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144470","1.0","0000000985","PHIL","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144471","1.0","0000000992","PHIL","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144472","1.0","0000001057","KINES","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144473","1.0","0000001067","KINES","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144474","1.0","0000001090","PHYS","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144475","1.0","0000001100","PHYS","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144476","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144477","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: PSCI 294.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","PSCI 294.","","3","","","C","20223","","Research","2022"
"0000144478","1.0","0000001178","PSYCH","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144479","1.0","0000001188","PSYCH","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144480","1.0","0000001236","REL","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144481","1.0","0000001253","REL","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144482","1.0","0000001341","SPAN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144483","1.0","0000001354","SPAN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144484","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","at least three previous courses in department.","","3","","","C","20223","Academic Internships","Research","2022"
"0000144485","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","at least five previous courses in department.","","3","","","C","20223","","Research","2022"
"0000144486","1.0","0000001409","STAT","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144487","1.0","0000001413","STAT","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144488","1.0","0000000668","JAPAN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144489","1.0","0000000670","JAPAN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144490","1.0","0000000917","NEURO","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144491","1.0","0000000919","NEURO","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144492","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144493","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144494","1.0","0000001275","RUSSN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144495","1.0","0000001279","RUSSN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144496","1.0","0000001315","SOAN","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144497","1.0","0000001319","SOAN","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144498","1.0","0000001366","SWRK","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144499","1.0","0000001372","SWRK","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144500","0.5","0000000707","ID","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144501","1.0","0000000709","ID","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144502","1.0","0000018612","AFAD","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144503","1.0","0000018614","AFAD","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144504","1.0","0000018616","BMOLS","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144505","1.0","0000018618","BMOLS","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144506","1.0","0000026170","GSS","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144507","1.0","0000026172","GSS","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144508","1.0","0000027329","RACE","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144509","1.0","0000027331","RACE","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144510","1.0","0000027398","LAMST","","0","","OEP","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20223","","Research","2022"
"0000144511","1.0","0000027400","LAMST","","0","","OEP","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20223","","Research","2022"
"0000144513","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Counts toward musical theater concentration.","17","6/7","ACB;CRE","","","","Bill Sonnega","4/4","S","100","18","Acting for Non-Majors","This course has class-year limits.","115","{'day': 'Mo', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TB Haugen', 'start': '10:45'}","False","False","","3","3/3","4/4","O","20223","Acting for the Non Major","Research","2022"
"0000144516","1.0","0000000441","ENGL","Students develop and complete individual projects in fiction, deepening and polishing their work. Class sessions are devoted to discussion of craft, examination of literary models, and workshopping of student writing. Prerequisites: completion of any 200-level fiction writing course such as ENGL 293 or ENGL 282 or permission of the instructor.","9","","","","","","Cole Bucciaglia","","S","300","15","Advanced Fiction Wrtg","","372","{'day': 'Tu', 'end': '13:10', 'location': 'RML 420', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'RML 420', 'start': '12:45'}","False","Prerequisites: completion of any 200-level fiction writing course such as ENGL 293 or ENGL 282 or permission of the instructor.","","3","","","O","20223","Advanced Fiction Writing Workshop","Research","2022"
"0000144518","1.0","0000000667","JAPAN","This course builds on Japanese 301 and aims to increase the knowledge of Japanese people, language, and society by comparing with students' own cultures in their target language. Authentic ""texts"" (images, video clips, written texts, etc.) support student learning. Offered annually in the spring semester. Also counts toward Asian studies major and Asian studies and management studies concentrations. Prerequisite: JAPAN 301 or equivalent.","3","","WLC","","","","Hiroe Akimoto","","S","300","18","Advanced Japanese II","","302","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 300', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 300', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 300', 'start': '10:45'}","False","JAPAN 301 or equivalent.","","3","","","O","20223","","Research","2022"
"0000144520","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","0","","","","","","Staff","","S","300","1","Advanced Lab","","375","","True","False","","3","","","O","20223","Advanced Laboratory","Lab","2022"
"0000144521","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the spring semester.","7","0/0","","","","","Prabal Adhikari","","S","300","6","Advanced Physics Laboratory I","Open to Seniors and Juniors only.","385","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","B","3","","0/0","C","20223","","Lab","2022"
"0000144522","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the spring semester.","5","0/0","","","","","Prabal Adhikari","","S","300","6","Advanced Physics Laboratory I","Open to Seniors and Juniors only.","385","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","C","3","","0/0","O","20223","","Lab","2022"
"0000144523","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the spring semester.","6","0/0","","","","","Prabal Adhikari","","S","300","6","Advanced Physics Laboratory I","Open to seniors and juniors only.","385","{'day': 'Th', 'end': '10:50', 'location': 'RNS 298', 'start': '08:00'}","False","False","A","3","","0/0","C","20223","","Lab","2022"
"0000144524","0.25","0000001011","KINES","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","25","","ACB","","","2","Christopher J. Kuna","","S","100","25","Aerobics","This is a second-half of semester course.","131","{'day': 'Mo', 'end': '13:50', 'location': 'Tostrud Ctr', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'Tostrud Ctr', 'start': '12:55'}","False","False","","3","","","C","20223","","Research","2022"
