"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000095018","1.0","0000000522","GERM","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least one 250-level course.","","2","","","C","20142","Internship","Research","2014"
"0000095019","1.0","0000000529","GERM","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level course.","","2","","","C","20142","Internship","Research","2014"
"0000095020","1.0","0000000543","GREEK","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095021","1.0","0000000550","GREEK","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Academic Inernship","Research","2014"
"0000095022","1.0","0000000624","HIST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095023","1.0","0000000640","HIST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095024","1.0","0000000653","FAMST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095025","1.0","0000000656","FAMST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095026","1.0","0000000686","IS","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095027","1.0","0000000691","IS","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095028","1.0","0000000707","ID","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095029","1.0","0000000709","ID","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095030","1.0","0000000716","LATIN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095031","1.0","0000000725","LATIN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095032","1.0","0000000751","MATH","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095033","1.0","0000000784","MGMT","","7","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095034","1.0","0000000788","MGMT","","1","","","","Sian E. Christie","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095035","1.0","0000000795","MEDIA","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095036","1.0","0000000797","MEDIA","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095037","1.0","0000000846","MUSIC","","1","","","","Dana L. Maeda","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095038","1.0","0000000865","MUSIC","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095039","1.0","0000000917","NEURO","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095040","1.0","0000000919","NEURO","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095041","1.0","0000000931","NORW","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095042","1.0","0000000936","NORW","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095043","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, .50, or .25-credit option","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095044","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00-, .50-, or .25-credit option.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095045","1.0","0000000985","PHIL","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095046","1.0","0000000992","PHIL","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095047","1.0","0000001057","ESTH","","2","","","","Cindy Book","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095048","1.0","0000001067","ESTH","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095049","1.0","0000001090","PHYS","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095050","1.0","0000001100","PHYS","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095051","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","","Anthony Lott","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095052","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: PSCI 294.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","PSCI 294.","","2","","","C","20142","Internship","Research","2014"
"0000095053","1.0","0000001178","PSYCH","","1","","","","Dana Gross","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095054","1.0","0000001188","PSYCH","Internship","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095055","1.0","0000001236","REL","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095056","1.0","0000001253","REL","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095057","1.0","0000001275","RUSSN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095058","1.0","0000001279","RUSSN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095059","1.0","0000001315","SOAN","","1","","","","Bruce Nordstrom-Loeb","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095060","1.0","0000001319","SOAN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095061","1.0","0000001341","SPAN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095062","1.0","0000001354","SPAN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095063","1.0","0000001366","SWRK","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095064","1.0","0000001372","SWRK","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095065","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","2","","","C","20142","Internships","Research","2014"
"0000095066","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","2","","","C","20142","Internship","Research","2014"
"0000095067","1.0","0000001409","STAT","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095068","1.0","0000001413","STAT","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095070","1.0","0000000014","AMST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095072","1.0","0000000766","MATH","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095073","1.0","0000018612","AFAM","","0","","","","Staff","","S","200","18","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095074","1.0","0000018614","AFAM","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095075","1.0","0000018616","BMOLS","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095076","1.0","0000018618","BMOLS","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095077","1.0","0000000670","JAPAN","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095078","1.0","0000000668","JAPAN","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095079","1.0","0000018620","MEDVL","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095080","1.0","0000018622","MEDVL","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095081","1.0","0000001282","RUSST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095082","1.0","0000001284","RUSST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095083","1.0","0000026170","WMGST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095084","1.0","0000026172","WMGST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","Internship","Research","2014"
"0000095085","1.0","0000027329","RACE","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095086","1.0","0000027331","RACE","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095087","1.0","0000027398","LAMST","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","2","","","C","20142","","Research","2014"
"0000095088","1.0","0000027400","LAMST","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","2","","","C","20142","","Research","2014"
"0000095089","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","","Anthony Lott","","S","200","999","Academic Internship","","294","","True","False","A","2","","","C","20142","Internship","Research","2014"
"0000095090","1.0","0000000784","MGMT","","1","","","","Sian E. Christie","","S","200","999","Academic Internship","","294","","True","False","A","2","","","C","20142","Internship","Research","2014"
"0000095092","1.0","0000000222","CHEM","","2","","","","Douglas J. Beussman","","S","300","999","Academic Internship","","394","","True","False","A","2","","","C","20142","Internship","Research","2014"
"0000095093","1.0","0000001315","SOAN","","1","","","","Christopher L. Chiappari","","S","200","999","Academic Internship","","294","","True","False","A","2","","","C","20142","Internship","Research","2014"
"0000095095","1.0","0000000464","ENVST","","1","","","","Daniel Hofrenning","","S","200","999","Academic Internship","","294","","True","False","A","2","","","C","20142","Internship","Research","2014"
"0000095096","1.0","0000001067","ESTH","","0","","","","Cindy Book","","S","300","999","Academic Internship","","394","","True","False","A","2","","","C","20142","Internship","Research","2014"
"0000095098","1.0","0000000707","ID","","0","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","A","2","","","C","20142","","Research","2014"
"0000095099","1.0","0000001178","PSYCH","","0","","","","M. Minda Oriña","","S","200","999","Academic Internship","","294","","True","False","A","2","","","C","20142","","Research","2014"
"0000095100","1.0","0000000709","ID","","0","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","A","2","","","C","20142","","Research","2014"
"0000095102","1.0","0000000044","ART","This course, designed for students who want to heighten their two-dimensional skills, emphasizes using expressive qualities of art-making by investigating various media, techniques, and content. Assignments are both traditional and nontraditional, within historical and contemporary perspectives. Experimentation and development of a personal visual language are encouraged. The course culminates in the production of a series of works that relate thematically. Critical thinking and discussion skills are important. Prerequisite: ART 102. Materials fee. Offered annually","18","","","","Wendell Arneson","","S","200","22","Advanced 2D Studio","Open to all students who meet the prerequisite.","233","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 216', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'}","False","ART 102. Materials fee. Offered annually","","2","","","O","20142","Advanced Two-Dimensional Studio","Research","2014"
"0000095107","1.0","0000000052","ART","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Prerequisite: at least one college art history or studio art course recommended. Counts towards American studies major.","29","","","","Christopher Tradowsky","","S","200","30","Art Since 1945","Open to first-year students.","253","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 310', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 310', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 310', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 310', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 310', 'start': '13:00'}","False","at least one college art history or studio art course recommended. Counts towards American studies major.","","2","","","C","20142","","Research","2014"
"0000095111","1.0","0000018780","ASIAN","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from ASIAN 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Prerequisite: ASIAN 210. Offered during Interim.","35","","","","Karil J. Kucera;Kristina MacPherson","","S","200","40","AsianCon2: Encounter Asia","Registration restricted to students in the Asian Con program.;This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","215","","False","ASIAN 210. Offered during Interim.","","2","","","C","20142","Asian Conversations II: Encountering Asia","Research","2014"
"0000095113","1.0","0000000189","CHEM","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Prerequisite: CHEM 121. Offered during Interim.","31","","","","William Samuels","","S","100","30","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'}","False","CHEM 121. Offered during Interim.","A","2","","","C","20142","Atomic and Molecular Structure","Research","2014"
"0000095114","1.0","0000000189","CHEM","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Prerequisite: CHEM 121. Offered during Interim.","33","","","","Jennifer Wilcox","","S","100","30","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'}","False","CHEM 121. Offered during Interim.","B","2","","","C","20142","Atomic and Molecular Structure","Research","2014"
"0000095119","1.0","0000001324","SPAN","Students begin learning Spanish through listening, speaking, reading, and writing about topics familiar to them, including family, academic, and social life, in an intercultural context. They reinforce these skills through complementary exercises in the World Languages Center. Open only to students with no prior experience in Spanish or who have placed into Spanish 111. Offered during Interim.","19","14/10","","","Carla Manzoni","1/2","S","100","17","Beginning Spanish I","This course has class year limits.;This course is closed to seniors during web registration.","111","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 310', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 310', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 310', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 310', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 310', 'start': '10:40'}","False","False","","2","1/0","3/5","C","20142","","Research","2014"
"0000095120","1.0","0000000977","PHIL","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Prerequisite: completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","23","0/0","","","Karen Gervais","","S","200","25","Biomedical Ethics","Prerequisite: Completion of BTS-T or permission of instructor.;Open to seniors and juniors during web registration.","250","{'day': 'Mo', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 413', 'start': '08:00'};{'day': 'Mo', 'end': '21:30', 'location': 'HH 413', 'start': '19:00'}","False","completion of BTS-T or permission of instructor. Offered annually. Counts toward biomedical studies and neuroscience concentrations.","","2","","5/0","C","20142","","Research","2014"
"0000095135","1.0","0000001222","AS/RE","This course studies the Buddhist view of the human predicament and its solution. Students examine the life of the Buddha, Buddhist scriptures, and the historical and philosophical development of Theravada and Mahayana Buddhism in East and Southeast Asia.","27","0/0","","","Barbara Reed","","S","200","30","Buddhism","Not open to first-year students.","257","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 308', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 308', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 308', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 308', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 308', 'start': '13:00'}","False","False","","2","","","C","20142","","Research","2014"
"0000095140","1.0","0000000232","CLASS","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the Bronze Age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens, Crete, and the Peloponnese. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually. Counts towards ancient studies major.","30","","","","Anne Groton","","S","200","30","Class Studies Greece","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","251","","False","False","","2","","","C","20142","Classical Studies in Greece","Research","2014"
