"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000103399","1.0","0000000973","PHIL","This course is a philosophical inquiry into the core commitments of Christian theism in the context of other world religions and naturalism. Central themes include beliefs about the existence and nature of God, the doctrines of the trinity and incarnation, redemption and ritual, human free will and responsibility, revelation and reason, religious experience, the problem of evil, different views of life after death, miracles and historical inquiry, and religious pluralism. Offered annually. Prerequisite: BTS-B.","3","0","0","3","0","BTS-T","Furchert, Almut","{'fsnum': '24556', 'name': 'Furchert, Almut'}","200","","Philosophical Theology","","241","{'day': 'Mo', 'end': '09:30', 'location': 'OM 105', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'OM 105', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'OM 105', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'OM 105', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'OM 105', 'start': '08:00'}","False","BTS-B.","","4","O","20144","","Research","2014"
"0000102569","1.0","0000027679","PHIL","This course analyzes issues concerning race and social justice from the perspective of normative ethical frameworks and various theories of value. Students investigate, interpret, and critique both intellectual foundations and reasons for endorsement of the various approaches to study in grace and social justice. Students pay critical attention tohow the black intellectual tradition understands the meanings and moral implications of such ideas. Offered occasionally during Interim. Counts toward race and ethnic studies concentration. Prerequisite: BTS-T or permission of instructor.","0","0","0","0","0","EIN","Watson, Charles H. III.","{'fsnum': '25353', 'name': 'Watson, Charles H. III.'}","200","","Race and Social Justice","This course has been cancelled.","255","{'day': 'Mo', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': '', 'start': '10:00'}","False","BTS-T or permission of instructor.","","4","X","20144","","Research","2014"
"0000102570","1.0","0000001072","PHYS","This two-semester in-depth course addresses topics in classical and modern physics using algebra, geometry, and some calculus. The course is well suited for students of biology or chemistry or for those desiring a thorough introduction beyond the high school level. Physics 124 takes up the Newtonian mechanics of point particles (motion, mass, force, torque, energy, momentum, and gravitation), Einstein's reexamination of space time (relativity), and nuclear physics. One laboratory per week. Offered annually in the fall semester. Prerequisite: MATH 119 or MATH 120 or equivalent.","9","2","4","2","1","NSC;NSL;SED","Adhikari, Prabal","{'fsnum': '26288', 'name': 'Adhikari, Prabal'}","100","","Principles Physics I","","124","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'};{'day': 'We', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 208', 'start': '22:00'}","False","MATH 119 or MATH 120 or equivalent.","","4","O","20144","Principles of Physics I","Research","2014"
"0000102571","","0000001073","PHYS","","9","2","4","2","1","","Adhikari, Prabal","{'fsnum': '26288', 'name': 'Adhikari, Prabal'}","100","","Principles Physics I Lab","","124","{'day': 'Tu', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'}","False","","","4","O","20144","","Lab","2014"
"0000102692","1.0","0000025625","PSCI","Where does democracy originate, within nations or from international processes? What factors shape efforts around the world to claim power for the people? Should democratic states seek to promote democracy internationally? This course asks students to consider these questions by exploring global experiences of democratization from the 20th century through recent events. The course introduces ideas from political scientists and political actors and requires students to compare them. Offered annually.","5","0","2","2","1","HBS;ORC","Tegtmeyer Pak, Katherine S.","{'fsnum': '15754', 'name': 'Tegtmeyer Pak, Katherine S.'}","100","","Global Democracy","","115","{'day': 'Mo', 'end': '09:30', 'location': 'TOH 212', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'TOH 212', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'TOH 212', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'TOH 212', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'TOH 212', 'start': '08:00'}","False","False","","4","O","20144","","Research","2014"
"0000102728","1.0","0000001154","PSYCH","This course examines the basic principles and methods of psychological science from an evolutionary and cultural perspective. Students use critical thinking skills to examine fascinating topics: dreaming, cultural influences, identity, learning, thinking, and the biology of behavior. Applying basic research methods, students act as skeptical scientists. This course applies to almost any career choice in today's world and provides insight into self and others. Offered each semester. Counts towards exercise science major.","6","1","2","3","0","HBS;IST;NST","Oriña, M. Minda","{'fsnum': '20155', 'name': 'Oriña, M. Minda'}","100","","Principles: Psych","","125","{'day': 'Mo', 'end': '14:00', 'location': 'RNS 124', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RNS 124', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RNS 124', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RNS 124', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RNS 124', 'start': '12:30'}","False","False","","4","O","20144","Principles of Psychology","Research","2014"
"0000102727","1.0","0000001170","PSYCH","Why are people prejudiced and how can we reduce prejudice? Why do people help others? What is self-esteem and how do we defend it? How does romantic attraction develop? What are emotions and how do they influence us? In this introduction to the ways people interact and think about each other, students design their own theories of social behavior. Offered annually. Prerequisite: PSYCH 125.","0","0","0","0","0","HBS","Oriña, M. Minda","{'fsnum': '20155', 'name': 'Oriña, M. Minda'}","200","","Social Psychology","This course has been cancelled.","249","{'day': 'Mo', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': '', 'start': '10:00'}","False","PSYCH 125.","","4","X","20144","","Research","2014"
"0000102854","1.0","0000001187","PSYCH","Sample Topic: The Psychology of Good and Evil;Why do we feel it is important to judge behavior as morally good or bad? How do we make these judgments? What makes it possible for people to commit acts of extraordinary heroism or evil? Good answers to these questions require knowledge of philosophical and theological ethics and of the empirical work on moral action and judgment. Students read both and ask how they do (and should) inform each other. Prerequisite: PSYCH 230 and at least two level II psychology courses, or permission of the instructor.","5","0","4","1","0","EIN","Huff, Charles","{'fsnum': '3556', 'name': 'Huff, Charles'}","300","","Top: Psych of Good & Evil","","391","{'day': 'Mo', 'end': '14:00', 'location': 'RNS 226', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RNS 226', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RNS 226', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RNS 226', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RNS 226', 'start': '12:30'}","False","PSYCH 230 and at least two level II psychology courses, or permission of the instructor.","","4","O","20144","Topics:","Topic","2014"
"0000102697","1.0","0000001207","REL","Students read Pauline letters carefully for their major issues, such as apocalyptic, gospel, apostleship, Jew and Gentile, faith, Torah, community. Considering Paul in the context of his times and Paul in the context of later Christianity, students discuss topics such as Jews and Christians, men and women, creation, grace in Paul, and present-day experience. Counts toward ancient studies major. Prerequisite: BTS-B.","14","3","4","4","3","BTS-T;WRI","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","","St. Paul/Letter/Gospel","","223","{'day': 'Mo', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'OM 110', 'start': '10:00'}","False","BTS-B.","","4","O","20144","Paul: His Letters, His Gospel","Research","2014"
"0000102698","1.0","0000001232","REL","This course examines the ethical teachings of Jesus as found in the canonical Gospels (with special focus on the Sermon on the Mount), explores how these teachings have been understood at some major moments in Western history, and brings them to bear on the task of contemporary ethical reflection. Issues examined include, for example, non-violence, social and economic justice, sexuality, and ethnic conflict. Prerequisites: completion of BTS-T or permission of instructor.","7","0","5","2","0","EIN;WRI","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","","The Ethics of Jesus","","276","{'day': 'Mo', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'OM 110', 'start': '12:30'}","False","Prerequisites: completion of BTS-T or permission of instructor.","","4","O","20144","","Research","2014"
"0000102695","1.0","0000001289","SOAN","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","0","0","0","0","0","HBS;MCD;MCS-D","Al Atiyat, Ibtesam","{'fsnum': '21084', 'name': 'Al Atiyat, Ibtesam'}","100","","Intro to Sociology","","121","{'day': 'Mo', 'end': '09:30', 'location': '', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': '', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': '', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': '', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': '', 'start': '08:00'}","False","False","A","4","X","20144","Introduction to Sociology","Research","2014"
"0000102696","1.0","0000001289","SOAN","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Counts toward American studies major.","0","0","0","0","0","HBS;MCD;MCS-D","Al Atiyat, Ibtesam","{'fsnum': '21084', 'name': 'Al Atiyat, Ibtesam'}","100","","Intro to Sociology","","121","{'day': 'Mo', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': '', 'start': '10:00'}","False","False","B","4","X","20144","Introduction to Sociology","Research","2014"
