"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000153275","1.0","0000000689","IS","Students who are pursuing an individual major, in consultation with their CIS advisor, may register for this fall semester course, which is graded P/N. This optional course is generally used for research and other preparation for the work planned for the spring semester. Whether students are enrolled in IS 391 or another approved level III course or experience, senior project plans must be submitted to CIS by the end of September. Prerequisite: permission of the CIS.","1","0","1","0","0","WRI","Campbell, Heather","{'fsnum': '903', 'name': 'Campbell, Heather'}","300","1","Senior Project I","","391","","True","permission of the CIS.","","4","C","20224","","Research","2022"
"0000152629","0.25","0000001011","KINES","Students learn and apply the basic principles of fitness through a variety of aerobic activities.","0","0","0","0","0","ACB;PHA;SPM","Tegtmeyer, Judy","{'fsnum': '8272', 'name': 'Tegtmeyer, Judy'}","100","25","Aerobics","","131","{'day': 'Mo', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'}","False","False","","4","X","20224","","Research","2022"
"0000152271","1.0","0000000731","MATH","","0","0","0","0","0","AQR;MAR;QCR","Mainellis, Erik","{'fsnum': '34028', 'name': 'Mainellis, Erik'}","100","20","Calculus I","This course will involve both synchronous and asynchronous components.          ;Synchronous components will be 2:30-4:00pm on selected days.                    ;Course fee is $26.25.","120","{'day': 'Mo', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'VRTL Online', 'start': '14:30'}","False","","","4","X","20224","","Research","2022"
"0000153005","1.0","0000000939","NURS","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Offered annually. Does not count toward major, but is a prerequisite for the nursing major. Counts toward public health studies concentration.","17","9","4","3","1","IST;NST;NTS","Huehn, Susan","{'fsnum': '17526', 'name': 'Huehn, Susan'}","100","20","Nutrition and Wellness","","110","","False","False","","4","O","20224","","Research","2022"
"0000153081","1.0","0000000977","PHIL","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Offered annually. Also counts toward neuroscience and public health studies concentrations.","5","1","2","2","0","EIN;ERC;WAC","Marsh, Jason","{'fsnum': '23586', 'name': 'Marsh, Jason'}","200","20","Biomedical Ethics","","250","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","False","","4","O","20224","","Research","2022"
"0000152630","1.0","0000001072","PHYS","This two-semester in-depth course addresses topics in classical and modern physics using algebra, geometry, and some calculus. The course is well suited for students of biology or chemistry or for those desiring a thorough introduction beyond the high school level. Physics 124 takes up the Newtonian mechanics of point particles (motion, mass, force, torque, energy, momentum, and gravitation), Einstein's reexamination of space time (relativity), and nuclear physics. Students attend lectures plus one 2.5-hour laboratory per week. Offered annually in the fall semester. Does not count toward physics major. Prerequisite: MATH 119 or MATH 120 or equivalent.","16","1","2","11","2","NSC;NSL;NTS;SED","Hazlett, Eric L.","{'fsnum': '31195', 'name': 'Hazlett, Eric L.'}","100","17","Principles Physics I","Students in PHYS 124 must also register for the PHYS 124 lab.","124","","False","MATH 119 or MATH 120 or equivalent.","","4","O","20224","Principles of Physics I","Research","2022"
"0000152631","","0000001073","PHYS","","16","1","2","11","2","","Hazlett, Eric L.","{'fsnum': '31195', 'name': 'Hazlett, Eric L.'}","100","17","Principles Physics I Lab","","124","","False","","","4","O","20224","","Lab","2022"
"0000153052","1.0","0000001138","PSCI","Once the purview of diplomats and generals, international law has broken those narrow confines and is becoming a part of traditional practice in areas of business, environment, human rights, and criminal law. This course introduces students to this vast and changing subject from a liberal arts perspective, including its history, theory, and practice. Also counts toward international relations concentration.","5","1","2","2","0","GHS;HWC;ORC","Lott, Anthony","{'fsnum': '15825', 'name': 'Lott, Anthony'}","200","24","International Law","","285","","False","False","","4","O","20224","","Research","2022"
"0000152417","1.0","0000001154","PSYCH","This whirlwind introduction comprehensively examines foundational principles, theoretical approaches, and major areas of study within psychology. Acting as skeptical scientists, students gain another lens on the human experience by which they can better understand themselves and others. Students see psychology as a science and challenge ""common sense"" explanations about how people function. This gateway course captures the essence of the liberal arts, applying to almost any career choice. Offered each semester. Also counts toward nursing, social studies education, and social work majors and educational studies concentration.","6","4","0","2","0","HBS;IST;NST;SCS","Muir, Gary M.","{'fsnum': '16584', 'name': 'Muir, Gary M.'}","100","25","Principles: Psych","","125","","False","False","","4","O","20224","Principles of Psychology","Research","2022"
"0000153455","1.0","0000001178","PSYCH","","0","0","0","0","0","OEP","Benson, Jessica M.","{'fsnum': '30091', 'name': 'Benson, Jessica M.'}","200","0","Academic Internship","","294","","True","","A","4","C","20224","","Research","2022"
"0000153000","1.0","0000001197","REL","Students examine traditional Christian doctrines in light of feminist critiques and reformulations. The course focuses especially upon language and images of God, the person of Christ and the work of redemption and understandings of human nature. Students evaluate arguments for and against the compatibility of Christianity and feminism. Offered periodically. Also counts toward gender and sexuality studies major and concentration.","5","4","1","0","0","BTS-T;CTD;WRI","Zimmerman, Trish","{'fsnum': '10370', 'name': 'Zimmerman, Trish'}","200","19","Intro Feminist Theol","","209","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","False","","4","O","20224","Introduction to Feminist Theology","Research","2022"
"0000153001","1.0","0000020060","REL","Nordic sagas and modern fantastic works pose important theological questions such as the nature of reality in fantasy, the Eucharist, honor, gift, the grotesque, evil, salvation in Christ, and life as a quest and pilgrimage. They also raise valuable problems about the relationship of Christian beliefs to cultural narratives. Students may read J.R.R. Tolkien's Lord of the Rings, G.K. Chesterton, and selected sagas, alongside theological writings. Offered periodically during Interim.","5","1","1","2","1","BTS-T;CTD;WRI","Walter, Gregory A.","{'fsnum': '16642', 'name': 'Walter, Gregory A.'}","200","20","Tolkien and Theology","This course is now going to be offered as an asynchronous, online course.","238","","False","False","","4","O","20224","","Research","2022"
"0000152632","1.0","0000001289","SOAN","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Also counts toward race and ethnic studies and gender and sexuality studies majors and gender and sexuality studies concentration.","0","0","0","0","0","HBS;MCD;MCS-D;PAR;SCS","Alenuma, Sidonia","{'fsnum': '33074', 'name': 'Alenuma, Sidonia'}","100","6","Intro to Sociology","","121","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","False","","4","X","20224","Introduction to Sociology","Research","2022"
"0000152633","1.0","0000001306","SOAN","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African-Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the fall or spring semester. Also counts toward Latin American studies and race and ethnic studies majors; and Africa and the African Diaspora, educational studies, Latin American studies, management studies, and race and ethnic studies concentrations.","4","1","2","1","0","HBS;MCD;MCS-D;PAR;SCS","Alenuma, Sidonia","{'fsnum': '33074', 'name': 'Alenuma, Sidonia'}","200","6","Race/Class-Am Culture","","264","{'day': 'Mo', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'}","False","False","","4","O","20224","Race and Class in American Culture","Research","2022"
"0000152634","1.0","0000001403","STAT","A first course in statistical methods for scientists, this course addresses issues for proposing/designing an experiment, as well as exploratory and inferential techniques for analyzing and modeling scientific data. Topics include probability models, exploratory graphics, descriptive techniques, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Offered each semester. Enrollment limited for seniors. STAT 110, STAT 212, and ECON 260 all provide an introduction to statistics and students should not take more than one; they all can serve as a prerequisite for further courses. Also counts toward environmental studies major (natural science and social science emphases), kinesiology major, and management studies, mathematical biology, and public health studies concentrations.","7","3","0","3","1","AQR;MAR;QCR","Roith, Joe","{'fsnum': '31140', 'name': 'Roith, Joe'}","100","25","Statistics 1","This course was formerly STAT 212 Statistics for Science.                       ;Students that have completed STAT 212 should not take this course.              ;Please note the recent meeting days change.","172","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Mo', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'}","False","False","","4","O","20224","Statistics for the Sciences","Research","2022"
"0000153271","1.0","0000001395","THEAT","Prerequisite: at least three previous courses in department.","1","0","0","0","1","","Edwards, Todd F.","{'fsnum': '18468', 'name': 'Edwards, Todd F.'}","200","0","IS/History of Technical Theater","","298","","False","at least three previous courses in department.","A","4","C","20224","Independent Study","Research","2022"
"0000153130","1.0","0000024281","WRIT","This course prepares McNair Scholars for the rigors of academic writing. Because the enrolled students represent a variety of disciplines, this course serves as a general introduction to writing in research; it is not meant to replace discipline-specific research methods or writing courses. Students read scholarly literature in their disciplines, write a literature review, draft various sections of a research paper, and prepare for a formal poster presentation. Offered every summer. Prerequisite: successful completion of First Year Seminar or Writing and Rhetoric.","10","0","1","9","0","WAC","Hazlett, Eric L.","{'fsnum': '31195', 'name': 'Hazlett, Eric L.'}","200","10","McNair Research Writing","Open only to McNair Scholars.  Course dates are May 30 to August 4.","237","","False","successful completion of First Year Seminar or Writing and Rhetoric.","","4","C","20224","McNair Research Writing Across the Disciplines","Research","2022"

