"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000153002","1.0","0000022445","REL","This course offers an intensive study of African-American religious thought with particular emphasis on the 20th century. Structured thematically, the course covers: African religious roots; religious thought with particular emphasis on ideas of suffering, redemption, salvation, and liberation; the relation between Christianity and other religious traditions; and Afrocentrism and Black Nationalism as interpretive and critical lenses of African-American religious experience.","0","0","0","0","0","BTS-T;CTD;MCD;MCS-D;PAR","Rainey, Timothy M. II.","{'fsnum': '32122', 'name': 'Rainey, Timothy M. II.'}","200","20","African-American Religious Thought","","267","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","False","","5","X","20225","African-American Religious Thought in the 20th Century","Research","2022"
"0000153222","1.0","0000001232","REL","This course examines the ethical teachings of Jesus as found in the canonical Gospels (with special focus on the Sermon on the Mount), explores how these teachings have been understood at some major moments in Western history, and brings them to bear on the task of contemporary ethical reflection. Issues examined include, for example, non-violence, social and economic justice, sexuality, and ethnic conflict. Offered periodically. Also counts toward ancient studies major.","9","2","2","5","0","EIN;ERC","Hanson, James","{'fsnum': '3061', 'name': 'Hanson, James'}","200","20","The Ethics of Jesus","","276","","False","False","","5","O","20225","","Research","2022"
"0000152642","1.0","0000001289","SOAN","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Also counts toward race and ethnic studies and gender and sexuality studies majors and gender and sexuality studies concentration.","2","1","1","0","0","HBS;MCD;MCS-D;PAR;SCS","Al Atiyat, Ibtesam","{'fsnum': '21084', 'name': 'Al Atiyat, Ibtesam'}","100","25","Intro to Sociology","","121","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","False","A","5","O","20225","Introduction to Sociology","Research","2022"
"0000152643","1.0","0000001289","SOAN","This course helps students explore the connections between society and their own lives. Students answer challenging questions such as ""Do we have a 'human nature'?,"" ""Why does social inequality exist?,"" ""What is race?,"" and ""How do societies change?"" In answering these questions students learn to develop a sociological imagination. In doing so they review the various research methods and theories that form the sociological tradition. This course is open to first-year students or students in certain accredited programs. Open to all students when taught during the summer. Offered each semester. Also counts toward race and ethnic studies and gender and sexuality studies majors and gender and sexuality studies concentration.","1","0","1","0","0","HBS;MCD;MCS-D;PAR;SCS","Al Atiyat, Ibtesam","{'fsnum': '21084', 'name': 'Al Atiyat, Ibtesam'}","100","25","Intro to Sociology","","121","{'day': 'Mo', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'VRTL Online', 'start': '12:30'}","False","False","B","5","O","20225","Introduction to Sociology","Research","2022"
"0000153277","1.0","0000001327","SPAN","Students explore the diverse cultural histories and identities of Mexican-Americans, Cuban-Americans, and Puerto Ricans (among other Latinx groups) by considering how ethnicity, race, language, gender, and social class manifest themselves in U.S. histories of citizenry, immigration, economy, and education through generations of Latinxs. Class activities foster analysis of historical and autobiographical texts to reflect on how power and privilege intersect and shape students' own experiences. Attendance at cultural events required. This intermediate II-level Spanish course is offered every semester and during Interim. Does not count toward Spanish major. Prerequisite: SPAN 231 or placement.","1","0","0","1","0","FOL-S;MCD;MCS-D;PAR;WLC","Medina-Vilariño, Kristina","{'fsnum': '23607', 'name': 'Medina-Vilariño, Kristina'}","200","20","Latinx Experiences in United States","","232","{'day': 'Mo', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'VRTL Online', 'start': '10:00'}","False","SPAN 231 or placement.","","5","O","20225","Latinx Experiences in the United States","Research","2022"
"0000153615","1.0","0000001359","SWRK","Students study the progression of the U.S. social welfare ""system"" from English Poor Laws through the Social Security Act to contemporary reforms. They examine how its components (public, private, faith-based) interrelate to serve diverse individuals, families, and communities. The development of social work, its foundational knowledge, values, and skills, and its relationship to fields of social welfare are included. Students shadow a social worker for four hours. Offered each semester. Also counts toward race and ethnic studies major and family studies and race and ethnic studies concentrations.","0","0","0","0","0","GHS;HWC;WAC","Mendez, Melissa A.","{'fsnum': '30132', 'name': 'Mendez, Melissa A.'}","200","18","Soc Work/Soc Welfare","Asynchronous with optional weekly synchronous times to meet (that will be       ;determined based on student availability).","221","","False","False","","5","X","20225","Social Work and Social Welfare","Research","2022"
"0000153928","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","1","1","0","0","0","OEP","Pillatzki-Warzeha, Sara","{'fsnum': '32968', 'name': 'Pillatzki-Warzeha, Sara'}","300","0","Academic Internship","","394","","True","at least five previous courses in department.","A","5","C","20225","","Research","2022"
"0000155150","0.25","0000023391","WRIT","This course provides supplemental instruction in reading, writing, and critical thinking in conjunction with a designated course. Students practice reading course-specific texts, focusing writing topics, writing essay and short answer exams, developing research habits, indentifying and using discipline-specific sources, and writing for general and specific audiences. Supplemental assignments complement writing in the designated course. P/N only. May be repeated once with a different designated course. Prerequisite: concurrent enrollment in a designated full-credit course.","41","0","0","0","41","","Draxler, Bridget A.","{'fsnum': '15269', 'name': 'Draxler, Bridget A.'}","100","40","Top: Supplemental Writing","For SSS Summer Bridge students only.","109","","True","concurrent enrollment in a designated full-credit course.","","5","C","20225","Topics: Supplemental Writing","Topic","2022"
"0000153911","1.0","0000020072","WRIT","Blending the reading seminar and writing workshop, this course offers advanced practice in critical reading and writing with emphasis on a particular discipline or topic. Students will read and respond critically to a range of writing that may include textbook chapters, popular feature stories, and creative literature. The course emphasizes how writers make and support claims, integrate research, and narrate to communicate effectively in a variety of genres for multiple audiences. Click on course title in the class and lab for more information about the course for that term. Prerequisite: successful completion of First Year Seminar or Writing and Rhetoric.","10","0","4","0","6","WAC","Forstner, Daniel R.","{'fsnum': '15723', 'name': 'Forstner, Daniel R.'}","200","10","Top: Science in World & Word","For Upward Bound students only.","211","","False","successful completion of First Year Seminar or Writing and Rhetoric.","","5","C","20225","Topics in Writing","Topic","2022"

