"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000078823","1.0","0000000204","CHEM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078824","1.0","0000000222","CHEM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078825","1.0","0000000233","CLASS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078826","1.0","0000000235","CLASS","","1","","","","","Timothy R. Howe","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078827","1.0","0000000248","CHIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078828","1.0","0000000251","CHIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078829","1.0","0000000276","ECON","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078830","1.0","0000000284","ECON","Academic Internship.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078831","1.0","0000000299","CSCI","This is an intermediate-level version of Computer Science 394.","1","","","","","Steven McKelvey","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078832","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Projects have included contributions to team programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","1","","","","","Charles Huff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078833","0.5","0000000313","EDUC","","1","","","","","Eric McDonald","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078834","1.0","0000000344","EDUC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078835","1.0","0000000374","DANCE","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078836","1.0","0000000377","DANCE","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078837","1.0","0000000433","ENGL","","1","","","","","Jan C. Hill","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078838","1.0","0000000449","ENGL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078839","1.0","0000000464","ENVST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078840","1.0","0000000466","ENVST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078841","1.0","0000000490","FREN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078842","1.0","0000000494","FREN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078843","1.0","0000000522","GERM","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least one 250-level course.","","3","","","C","20113","Internship","Research","2011"
"0000078844","1.0","0000000529","GERM","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level cou","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least one 270-level cou","","3","","","C","20113","Internship","Research","2011"
"0000078845","1.0","0000000543","GREEK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078846","1.0","0000000550","GREEK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Academic Inernship","Research","2011"
"0000078847","1.0","0000000624","HIST","","1","","","","","Steven C. Hahn","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078848","1.0","0000000640","HIST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078849","1.0","0000000643","HSPST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078850","1.0","0000000646","HSPST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078851","1.0","0000000653","FAMST","","1","","","","","Dana Gross","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078852","1.0","0000000656","FAMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078853","1.0","0000000686","IS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078854","1.0","0000000691","IS","","1","","","","","Douglas J. Beussman","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078855","1.0","0000000716","LATIN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078856","1.0","0000000725","LATIN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078857","1.0","0000000751","MATH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078858","1.0","0000000766","MATH","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078859","1.0","0000000784","MGMT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078860","1.0","0000000788","MGMT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078861","1.0","0000000795","MEDIA","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078862","1.0","0000000797","MEDIA","","2","","","","","Bill Sonnega","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078863","1.0","0000000846","MUSIC","","1","","","","","Beth Christensen","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078864","1.0","0000000865","MUSIC","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078865","1.0","0000000931","NORW","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078866","1.0","0000000936","NORW","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078867","1.0","0000000985","PHIL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078868","1.0","0000000992","PHIL","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078869","1.0","0000001057","ESTH","","2","","","","","Cindy Book","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078870","1.0","0000001067","ESTH","","1","","","","","Jerry Olszewski","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078871","1.0","0000001090","PHYS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078872","1.0","0000001100","PHYS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078873","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","1","","","","","Anthony Lott","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078874","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area. Prerequisite: Political Science 294.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","Political Science 294.","","3","","","C","20113","Internship","Research","2011"
"0000078875","1.0","0000001178","PSYCH","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078876","1.0","0000001188","PSYCH","Internship","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078877","1.0","0000001236","REL","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078878","0.5","0000001253","REL","","2","","","","","Timothy R. Howe","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078879","1.0","0000001341","SPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078880","1.0","0000001354","SPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078881","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","at least three previous courses in department.","","3","","","C","20113","Internships","Research","2011"
"0000078882","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","at least five previous courses in department.","","3","","","C","20113","Internship","Research","2011"
"0000078883","1.0","0000001409","STAT","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078884","1.0","0000001413","STAT","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078885","1.0","0000000471","IDFA","","0","","","","","Staff","","S","200","0","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078886","1.0","0000000014","AMST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078887","1.0","0000001486","ARMS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078888","1.0","0000001488","ARMS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078889","1.0","0000000474","IDFA","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078890","1.0","0000000668","JAPAN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078891","1.0","0000000670","JAPAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078892","1.0","0000000917","NEURO","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078893","1.0","0000000919","NEURO","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078894","1.0","0000000942","NURS","Does not count toward the major.","1","","","","","Mary Beth Kuehn","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078895","1.0","0000000961","NURS","Does not count toward the major.","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078896","1.0","0000001275","RUSSN","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078897","1.0","0000001279","RUSSN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078898","1.0","0000001315","SOAN","","1","","","","","Theodore E. Thornhill","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078899","1.0","0000001319","SOAN","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078900","1.0","0000001366","SWRK","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internship","Research","2011"
"0000078901","1.0","0000001372","SWRK","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078902","1.0","0000001477","WMNST","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","Internships","Research","2011"
"0000078903","1.0","0000001479","WMNST","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","Internships","Research","2011"
"0000078904","1.0","0000000707","ID","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078905","1.0","0000000709","ID","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078906","1.0","0000018612","AFAM","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078907","1.0","0000018614","AFAM","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078908","1.0","0000018616","BMOLS","","0","","","","","Staff","","S","200","999","Academic Internship","","294","","True","False","","3","","","C","20113","","Research","2011"
"0000078909","1.0","0000018618","BMOLS","","0","","","","","Staff","","S","300","999","Academic Internship","","394","","True","False","","3","","","C","20113","","Research","2011"
"0000078919","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theatres in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.","20","","","","","Gary C. Gisselman","","S","100","18","Acting for Non-Majors","","115","{'day': 'Tu', 'end': '14:45', 'location': 'TB Haugen', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'TB Haugen', 'start': '14:15'}","False","False","","3","","","C","20113","Acting for the Non Major","Research","2011"
"0000078921","2.0","0000000951","NURS","This course explores health problems in adults requiring medical or surgical care. Students utilize the roles of caregiver, patient advocate, educator, and collaborator in the care of individuals. Classes integrate pathophysiology, pharmacology, and knowledge of acute and chronic health problems in the adult population. Experiences are provided in a variety of settings serving adult and elderly populations. Prerequisites: Nursing 302, 304, 306, and 308. Offered annually in the spring semester.","22","","","","","Neil MacNaughton","","S","300","24","Adult Health II","Nursing 336 Adult Health II will also meet T-Th 7:00am-3:30pm in HH301.","336","{'day': 'Mo', 'end': '12:45', 'location': 'HH 301', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'HH 301', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'HH 301', 'start': '11:50'};{'day': 'Mo', 'end': '13:50', 'location': 'HH 301', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'HH 301', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'HH 301', 'start': '12:55'}","False","Prerequisites: Nursing 302, 304, 306, and 308. Offered annually in the spring semester.","","3","","","O","20113","","Research","2011"
"0000078922","1.0","0000001397","THEAT","This course studies and analyzes the concepts, principles, and techniques of doing visual designs for stage performances and extends the techniques and experiences of design for each student. Students engage in design project work that is theoretical or part of a production in the St. Olaf Theatre season. Students study creating the Design and Production Portfolio, do project work in perceptual drawing and scene painting, and explore digital media applications and techniques for design and production in the performing arts. Pre-requisite: Theatre 140 or 240 or 250. Equivalent experiences or study may quality; see instructor for permission. Offered annually.","11","","","","","Brian Bjorklund","","S","300","13","Adv Design for Perform","Prerequisite: Theatre 140, 150, or 250. Theatre 250 recommended.","352","{'day': 'Tu', 'end': '11:00', 'location': 'TB Green Rm', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'TB Green Rm', 'start': '09:30'}","False","Theatre 140, 150, or 250. Theatre 250 recommended.","","3","","","O","20113","Advanced Design for Performance","Research","2011"
"0000078923","1.0","0000000219","CHEM","This course examines how modern theories of chemical bonding are applied to an understanding of the chemistry of the elements of the periodic table. Students explore chemical structures and spectra on the basis of molecular symmetry and group theory. Topics covered include inorganic reactions, chemical periodicity, acid-base systems, coordination compounds, organometallic compounds, nonmetal chemistry, and cluster compounds. Prerequisite: Chemistry 248. Offered annually in the spring semester.","5","","","","","Elodie Marlier","","S","300","18","Adv Inorganic Chem","","386","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 435', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'RNS 435', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RNS 435', 'start': '11:50'}","False","Chemistry 248. Offered annually in the spring semester.","","3","","","C","20113","Advanced Inorganic Chemistry","Research","2011"
"0000078925","0.25","0000001097","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the spring semester.","12","","","","","Jason J. Engbrecht","","S","300","14","Adv Physics Lab (375)","","385","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","A","3","","","O","20113","384, 385, 386 Advanced Physics Laboratory","Lab","2011"
"0000078926","0.25","0000001097","PHYS","Experiments are selected from the areas of physics covered by Physics 374, 375 and 376 respectively. Emphasis is on the development of good laboratory techniques and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the spring semester.","12","","","","","Jason J. Engbrecht","","S","300","14","Adv Physics Lab (375)","","385","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","B","3","","","C","20113","384, 385, 386 Advanced Physics Laboratory","Lab","2011"
"0000078927","1.0","0000001411","STAT","This course extends and generalizes methods introduced in Statistics 272 by introducing generalized linear models (GLMs) and correlated data methods. GLMs cover logistic and Poisson regression, and more. Correlated data methods include longitudinal data analysis and multilevel models. Applications are drawn from across the disciplines. Prerequisite: Statistics 272. Offered annually in the spring semester. Counts toward neuroscience concentration.","26","","","","","Paul J. Roback","","S","300","24","Adv Statistical Model","","316","{'day': 'Mo', 'end': '11:40', 'location': 'TOH 182', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TOH 182', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TOH 182', 'start': '10:45'}","False","Statistics 272. Offered annually in the spring semester. Counts toward neuroscience concentration.","","3","","","C","20113","Advanced Statistical Modeling","Research","2011"
"0000078928","0.25","0000000210","CHEM","Building upon skills learned in Chemistry 253, 254, students perform multi-step syntheses that require the use of advanced techniques for the synthesis, purification and characterization of organic compounds. The second half of the course may focus on a project chosen by each student in consultation with the instructor. P/N only. Prerequisites: Chemistry 253, 254. Offered annually in the spring semester.","0","","0000000210","","","Dipannita Kalyani","","S","300","10","Adv Synthesis Lab","","374","","True","Prerequisites: Chemistry 253, 254. Offered annually in the spring semester.","","3","","","C","20113","Advanced Synthesis Laboratory","Lab","2011"
"0000078929","0.5","0000000361","DANCE","This course deepens and expands the body awareness focus of Dance 201, emphasizing the somatic perspective in which it is grounded. The somatic disciplines of Body-Mind Centering, Bartenieff Fundamentals, Ideokinesis, and Experimental Anatomy provide the theoretical foundation of this course. It includes exploration of the ""attention-intention-action cycle"" as life practice. Prerequisites: Dance 201 and Dance 212. Offered annually.","5","","","","","Sheryl Saterstrom","","S","300","12","Advance Body Moveable","","301","{'day': 'Mo', 'end': '20:30', 'location': 'CAD Studio 3', 'start': '19:00'};{'day': 'Th', 'end': '20:30', 'location': 'CAD Studio 3', 'start': '19:00'}","False","Prerequisites: Dance 201 and Dance 212. Offered annually.","","3","","","O","20113","Advanced Body Moveable","Research","2011"
"0000078930","1.0","0000000246","CHIN","This course provides continued practice in speaking, reading, and writing at the third-year level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. These courses are recommended for students seeking a concentration in Chinese language. Prerequisite: Chinese 251 or equivalent.","10","","","","","Shannon Cannella","","S","200","15","Advanced Chinese II","","252","{'day': 'Mo', 'end': '13:50', 'location': 'RNS 316', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'RNS 316', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'RNS 316', 'start': '12:55'}","False","Chinese 251 or equivalent.","","3","","","O","20113","","Research","2011"
"0000078931","1.0","0000000667","JAPAN","This course, which is comprised of speaking, reading and writing Japanese at the third-year level, is recommended for students seeking a concentration in Japanese language. Prerequisite: Japanese 251 or equivalent.","6","","","","","Hiroe Akimoto","","S","200","15","Advanced Japanese II","","252","{'day': 'Mo', 'end': '14:55', 'location': 'TOH 200', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TOH 200', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TOH 200', 'start': '14:00'}","False","Japanese 251 or equivalent.","","3","","","O","20113","","Research","2011"
"0000078935","1.0","0000000588","HIST","Students examine intellectual, political, social, and spiritual currents, 1300 to 1550, particularly in the city of Florence, but also in broader Italian and European Renaissance contexts. Topics include humanism, the political life of the northern Italian city-states, changes in spirituality and in the life of the church, the status of women, and the development of political theory. Readings include Petrarch, Machiavelli, and Erasmus. Offered most years.","18","","","","","J. L. Carrington","","S","200","18","Age of Renaissance","","217","{'day': 'Mo', 'end': '14:55', 'location': 'HH 514', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'HH 514', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'HH 514', 'start': '14:00'}","False","False","","3","","","C","20113","Age of the Renaissance","Research","2011"
"0000078937","1.0","0000000617","HIST","By examining the interaction of people and environment on the North American continent from the 15th century to the present, this course shows how history ""takes place"" in ecological contexts that change over time. Students compare Native American and Euro-American religious beliefs, social values, economic aspirations, and technological developments and examine their consequences for the flora, fauna, and peoples of the continent. Offered most years. Counts towards American studies major and environmental studies major (all tracks) and concentration.","37","","","","","James Farrell","","S","200","30","Am. Environmental History","","275","{'day': 'Mo', 'end': '10:00', 'location': 'HH 403', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'HH 403', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 403', 'start': '09:05'}","False","False","","3","","","C","20113","Environmental History","Research","2011"
"0000078938","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered most years. Counts towards American studies and ARMS majors and ARMS concentration.","35","","","","","Eric J. Fure-Slocum","","S","100","33","America After 1865","","199","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 210', 'start': '09:05'}","False","False","","3","","","C","20113","American History Since 1865","Research","2011"
"0000078940","1.0","0000001103","PSCI","The promise of American politics is the equal freedom of all. How does practice match principles? What roles do class and race play? Do interest groups and political parties foster democracy? This course is designed not only to help students understand American government and politics but also to motivate them to be active and informed participants. Offered annually. Counts towards American studies major.","32","","","","","Joshua Anderson","3/3","S","100","27","American Politics","This course has class year limits.","111","{'day': 'Mo', 'end': '13:50', 'location': 'HH 307', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'HH 307', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'HH 307', 'start': '12:55'}","False","False","","3","8/3","10/8","C","20113","","Research","2011"
