"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000075260","1.0","0000021526","ENGL","How do sexual experiences and impulses contribute to identity? How are sex and sexuality involved in representations of national identity and cultural difference? This course explores thse question as they play out in postcolonial contexts. Our novels' authors and settings span much of the former British Empire, touching on India, South Africa, Egypt, Antigua, Sri Lanka, the United States, Canada, Ireland and English itself. Alongside gripping novels including Michael Ondaatje's The English Patient, Jamaica Kincaid's Lucy, Arundhati Roy's The God of Small Things, and Kazuo Ishiguro's The Remains of the Day, we will also watch and discuss the films Bride and Prejudice, Monsoon Wedding, and My Beautiful Laundrette.","9","1","1","4","3","ALS-L;WRI","Westerman, Molly","{'fsnum': '21109', 'name': 'Westerman, Molly'}","200","","Top:Sex/Sexulty P-Col Lit","","200","{'day': 'Mo', 'end': '16:00', 'location': 'RML 420', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'RML 420', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'RML 420', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'RML 420', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'RML 420', 'start': '14:30'}","False","False","","4","O","20094","Sex and Sexuality in Postcolonial Fiction","Topic","2009"
"0000075363","0.5","0000001012","ESAC","Students personally apply the basic principles of exercise through conditioning, strength development, endurance training, and aerobic activities. Students participate in a wide range of assessments designed to enhance physical fitness.","11","2","4","3","2","PHA;SPM","Ahrar, Shahram","{'fsnum': '17543', 'name': 'Ahrar, Shahram'}","100","","Individual Fitness.50","","133","{'day': 'Mo', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'SAC 112', 'start': '14:30'}","False","False","","4","O","20094","Individual Fitness","Research","2009"
"0000075362","0.5","0000001016","ESAC","Students learn the principles, techniques and safety aspects of weight-training and implement a personal training plan. Students participate in a wide range of assessments (strength, power, endurance, nutrition, flexibility, body composition, stress).","7","1","2","4","0","PHA;SPM","McCarthy, Robert K.","{'fsnum': '14953', 'name': 'McCarthy, Robert K.'}","100","","Wt Training Co-Ed .50","","140","{'day': 'Mo', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'}","False","False","","4","O","20094","Weight Training","Research","2009"
"0000075361","0.5","0000001050","ESTH","This course introduces students to the areas of sport psychology, sport administration, sport physiology, and sport pedagogy and serves as a foundation to the series of courses required for coaching certification. Successful completion of the course may include certification in the American Sport Education Program (ASEP). Offered every year.","2","0","0","2","0","","Ahrar, Shahram","{'fsnum': '17543', 'name': 'Ahrar, Shahram'}","200","","Intro to Coaching","","238","{'day': 'Mo', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'SAC 112', 'start': '08:00'}","False","False","","4","O","20094","Introduction to Coaching","Research","2009"
"0000075869","0.5","0000001057","ESTH","","1","0","0","0","1","","Stromme, David A.","{'fsnum': '19528', 'name': 'Stromme, David A.'}","200","","Academic Internship","","294","","True","","","4","O","20094","Internship","Research","2009"
"0000075903","1.0","0000001068","ESTH","Research","1","0","0","0","1","","Book, Cindy","{'fsnum': '694', 'name': 'Book, Cindy'}","300","","IR/Coaching Philosophy","","398","","False","False","","4","O","20094","Independent Research","Research","2009"
"0000075266","1.0","0000000578","HIST","As they study the development of American institutions and society from the Civil War to the present, students examine economic, social, and political themes with a special emphasis on changing interpretations. Major topics are Reconstruction, urbanization, populism, progressivism, depression, New Deal, foreign relations, civil rights, social reform, equality for women, and other recent trends. Offered most years.","5","2","2","0","1","HWC;MCD;MCS-D","Feeney, Megan J.","{'fsnum': '18178', 'name': 'Feeney, Megan J.'}","100","","America After 1865","","199","{'day': 'Mo', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 577', 'start': '10:00'}","False","False","","4","O","20094","American History Since 1865","Research","2009"
"0000075267","1.0","0000000609","HIST","This class examines reform and revolution at the end of Qing dynasty; the creation and collapse of the first Republic; warlordism, the New Culture Movement, social and cultural change, and the rise of Chinese nationalism; Japanese invasion, civil war, and the Communist victory; the People’s Republic since 1949; economic and social change, conflict with the Soviet Union, the Cultural Revolution, Maoism and Mao’s legacy, and China’s recent economic and political transformation. Applied Foreign Language Component available in Chinese for students at the third-year level in the language. Offered most years.","5","0","3","1","1","MCG;MCS-G","Entenmann, Robert","{'fsnum': '1821', 'name': 'Entenmann, Robert'}","200","","Modern China","","251","{'day': 'Mo', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 421', 'start': '10:00'}","False","False","","4","O","20094","","Research","2009"
"0000075403","1.0","0000000728","MATH","This course explores the nature of mathematics and its role in the modern world. The content and format of the course vary, depending on the instructor. The course may focus on one topic or survey a range of topics. Recent topics include environmental modeling, social choice, routes and networks, scheduling, and symmetry. The course is intended for all students. Offered each semester.","3","0","2","1","0","AQR;MAR","Bolstad, Peder","{'fsnum': '661', 'name': 'Bolstad, Peder'}","100","","Gateways/Mathematics","","117","{'day': 'Mo', 'end': '09:30', 'location': 'RNS 204', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RNS 204', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RNS 204', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RNS 204', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RNS 204', 'start': '08:00'}","False","False","","4","O","20094","Gateways to Mathematics","Research","2009"
"0000075404","1.0","0000000731","MATH","This course introduces differential and integral calculus of functions of a single real variable, including trigonometric, exponential, and logarithmic functions. Derivatives and integrals are explored graphically, symbolically, and numerically. Applications of the derivative are included. Prerequisite: Mathematics Placement Recommendation. Offered each semester.","3","2","1","0","0","AQR;MAR","Bolstad, Peder","{'fsnum': '661', 'name': 'Bolstad, Peder'}","100","","Calculus I","","120","{'day': 'Mo', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'}","False","Mathematics Placement Recommendation. Offered each semester.","","4","O","20094","","Research","2009"
"0000075402","1.0","0000000733","MATH","This continuation of Mathematics 120 covers methods and applications of integration and introduces multivariable calculus. May include geometric and Taylor series. Prerequisite: Mathematics 120 or equivalent, or Mathematics Placement Recommendation. Credit may be earned for either Mathematics 126 or 128, but not both. Offered each semester.","0","0","0","0","0","AQR;MAR","Hanson, Bruce","{'fsnum': '3033', 'name': 'Hanson, Bruce'}","100","","Calculus II","","126","{'day': 'Mo', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RNS 204', 'start': '12:30'}","False","Mathematics 120 or equivalent, or Mathematics Placement Recommendation. Credit may be earned for either Mathematics 126 or 128, but not both. Offered each semester.","","4","X","20094","","Research","2009"
"0000075401","1.0","0000000745","MATH","Students encounter the theory of calculus and develop tools for communicating mathematical ideas with technical accuracy and sophistication. The goal is mastery of the concepts (e.g., limit, continuity, derivatives, and integrals) necessary to verify such important results as the Fundamental Theorem of Calculus, the Mean Value Theorem, and the Bolzano-Weierstrass Theorem. Prerequisite: Mathematics 126 or 128, and Mathematics 220. Offered each semester.","7","1","1","5","0","WRI","Hanson, Bruce","{'fsnum': '3033', 'name': 'Hanson, Bruce'}","200","","Real Analysis I","","244","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 204', 'start': '10:00'}","False","Mathematics 126 or 128, and Mathematics 220. Offered each semester.","","4","O","20094","","Research","2009"
"0000075963","0.5","0000000784","MGMT","","1","0","0","0","1","","Christie, Sian E.","{'fsnum': '16804', 'name': 'Christie, Sian E.'}","200","","Academic Internship","","294","","True","","","4","O","20094","Internship","Research","2009"
"0000075440","1.0","0000000803","MUSIC","Designed for students with little or no background in music, this hands-on course presents the fundamental materials of music through creative keyboard experiences, music listening, music reading, and aural and visual analysis. Students gain a basic introduction to music notation and music theory. Offered during Interim.","0","0","0","0","0","ALS-A","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","100","","The Music Spectrum","","130","{'day': 'Mo', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'TBA', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'TBA', 'start': '10:00'}","False","False","","4","X","20094","","Research","2009"
"0000075439","1.0","0000000804","MUSIC","Primarily for non-music majors, this course presents the fundamental materials of music and exposes students to the development of styles, ideals, practices, and technologies that provide context for listening with understanding. Through a study of landmark works from the 17th to the 20th century, students develop and practice listening techniques that sharpen critical perception and open the door to a fuller enjoyment of the musical arts. The ability to read musical scores is helpful but not required. Activity fee. Offered most years in the Spring Semester.","0","0","0","0","0","ALS-A;ORC","Forsberg, Charles","{'fsnum': '2241', 'name': 'Forsberg, Charles'}","100","","The Art of Music","","131","{'day': 'Mo', 'end': '09:30', 'location': 'TBA', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'TBA', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'TBA', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'TBA', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'TBA', 'start': '08:00'}","False","False","","4","X","20094","","Research","2009"
"0000075291","1.0","0000001104","PSCI","Why do some societies have democratic political systems and others authoritarian ones? What is democracy? Is it the norm or the exception? The course provides a foundation for the understanding of contemporary political regimes. It applies the major concepts of comparative analysis to the political systems of Western and non-Western societies. Offered annually.","5","1","2","1","1","HBS;MCG;MCS-G","Dale, J. Patrick","{'fsnum': '1343', 'name': 'Dale, J. Patrick'}","100","","Comparative Politics","","112","{'day': 'Mo', 'end': '14:00', 'location': 'RML 520', 'start': '12:30'};{'day': 'Tu', 'end': '14:00', 'location': 'RML 520', 'start': '12:30'};{'day': 'We', 'end': '14:00', 'location': 'RML 520', 'start': '12:30'};{'day': 'Th', 'end': '14:00', 'location': 'RML 520', 'start': '12:30'};{'day': 'Fr', 'end': '14:00', 'location': 'RML 520', 'start': '12:30'}","False","False","","4","O","20094","","Research","2009"
"0000075293","1.0","0000001105","PSCI","This course is an introduction to some of the central, interrelated concepts and questions of political theory. Some of the readings will be drawn from recognized classics in the field while others will arise from contemporary debates about political issues and cultural diversity within the U.S. The course pays considerable attention to historical shifts in political thought but is not designed to provide a chronology of the great Western political thinkers. Instead, this course aims to provoke and sustain a semester-long exploration of what it means to be a political actor -- that is, a citizen -- and what it means to think about politics. Offered annually.","9","0","2","6","1","HWC;MCD;MCS-D;ORC","Casson, Douglas J.","{'fsnum': '17420', 'name': 'Casson, Douglas J.'}","100","","Intro: Pol Theory","","113","{'day': 'Mo', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RML 525', 'start': '10:00'}","False","False","","4","O","20094","Introduction to Political Theory","Research","2009"
"0000075294","1.0","0000018761","PSCI","This course explores the ethics of ambition and leadership from a variety of normative perspectives. By studying historical examples and theoretical approaches from Plato to the present day, students learn to reflect on amibition as an irrepressible human passion and an unavoidable element of civic leadership. Students also consider the ways in which their own ambition might relate to their vocation. Prerequisites: completion of BTS-T. Offered alternate years.","8","1","2","3","2","EIN","Casson, Douglas J.","{'fsnum': '17420', 'name': 'Casson, Douglas J.'}","200","","Ambition and Leadership","","278","{'day': 'Mo', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RML 525', 'start': '08:00'}","False","Prerequisites: completion of BTS-T. Offered alternate years.","","4","O","20094","Ambition and the Vocation of Leadership","Research","2009"
"0000075292","1.0","0000018785","PSCI","This course examines the European working classes' struggle for political representation and social welfare after World War II. Attention is given to the Norwegian, French, British, and Czech cases. The course inquires whether social democracy has become a victim of its own success. Offered annually in the Fall Semester.","6","0","3","2","1","HBS;HWC","Dale, J. Patrick","{'fsnum': '1343', 'name': 'Dale, J. Patrick'}","200","","European Social Democracy","","283","{'day': 'Mo', 'end': '16:00', 'location': 'RML 520', 'start': '14:30'};{'day': 'Tu', 'end': '16:00', 'location': 'RML 520', 'start': '14:30'};{'day': 'We', 'end': '16:00', 'location': 'RML 520', 'start': '14:30'};{'day': 'Th', 'end': '16:00', 'location': 'RML 520', 'start': '14:30'};{'day': 'Fr', 'end': '16:00', 'location': 'RML 520', 'start': '14:30'}","False","False","","4","O","20094","","Research","2009"
"0000075303","1.0","0000001154","PSYCH","This course examines the basic principles and methods of psychological science from an evolutionary and cultural perspective. Students use critical thinking skills to examine fascinating topics: dreaming, cultural influences, identity, learning, thinking, and the biology of behavior. Applying basic research methods, students act as skeptical scientists. This course applies to almost any career choice in today's world and provides insight into self and others. Offered each semester.","10","2","2","2","4","HBS;IST;NST","Oriña, M. Minda","{'fsnum': '20155', 'name': 'Oriña, M. Minda'}","100","","Principles: Psych","","125","{'day': 'Mo', 'end': '09:30', 'location': 'RNS 208', 'start': '08:00'};{'day': 'Tu', 'end': '09:30', 'location': 'RNS 208', 'start': '08:00'};{'day': 'We', 'end': '09:30', 'location': 'RNS 208', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RNS 208', 'start': '08:00'};{'day': 'Fr', 'end': '09:30', 'location': 'RNS 208', 'start': '08:00'}","False","False","","4","O","20094","Principles of Psychology","Research","2009"
"0000075304","1.0","0000001158","PSYCH","This course prepares the student with tools for understanding how research studies in psychology are conceptualized, designed, carried out, interpreted, and disseminated to the public. Use of library and Internet resources, ethical guidelines in the conduct of research and the skills of good scientific writing are emphasized. Students work independently and in small groups to design and conduct their own research projects. Prerequisites: Psychology 125; Statistics 110, 212, or 263. Offered each semester.","8","2","1","4","1","WRI","Oriña, M. Minda","{'fsnum': '20155', 'name': 'Oriña, M. Minda'}","200","","Research Methods","","230","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 208', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 208', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 208', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 208', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 208', 'start': '10:00'}","False","Prerequisites: Psychology 125; Statistics 110, 212, or 263. Offered each semester.","","4","O","20094","Research Methods in Psychology","Research","2009"
"0000075476","1.0","0000001165","PSYCH","How do biological factors influence fundamental aspects of psychology and behavior? In this course, students learn about relationships between the brain and behavior and use neuroanatomical, physiological, and biochemical levels of analysis to understand basic behavioral processes and systems, including sensation, movement, emotion, sleep and arousal, hunger, motivation, learning, and psychopathology. Prerequisite: Psychology 125 or Biology 123 or 125. Offered each semester.","13","2","2","7","2","IST;NST","Dickinson, Shelly D.","{'fsnum': '15747', 'name': 'Dickinson, Shelly D.'}","200","","Biopsychology","","238","{'day': 'Mo', 'end': '11:30', 'location': 'RNS 435', 'start': '10:00'};{'day': 'Tu', 'end': '11:30', 'location': 'RNS 435', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': 'RNS 435', 'start': '10:00'};{'day': 'Th', 'end': '11:30', 'location': 'RNS 435', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': 'RNS 435', 'start': '10:00'}","False","Psychology 125 or Biology 123 or 125. Offered each semester.","","4","O","20094","","Research","2009"
"0000075302","1.0","0000019414","PSYCH","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to his/her research interests. Prerequisite: determined by individual instructor. Offered based on department decision.","3","0","1","2","0","","Muir, Gary M.","{'fsnum': '16584', 'name': 'Muir, Gary M.'}","300","","Research:Neuro of Navigat","Permission of instructor/instructor signature required on Summer                ;registration form.","396","{'day': 'Mo', 'end': '16:00', 'location': '', 'start': '13:00'};{'day': 'We', 'end': '16:00', 'location': '', 'start': '13:00'};{'day': 'Mo', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'We', 'end': '11:30', 'location': '', 'start': '10:00'};{'day': 'Fr', 'end': '11:30', 'location': '', 'start': '10:00'}","False","determined by individual instructor. Offered based on department decision.","","4","O","20094","Directed Undergraduate Research","Research","2009"
