"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000132181","1.0","0000000222","CHEM","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132182","1.0","0000000233","CLASS","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132183","1.0","0000000235","CLASS","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132184","1.0","0000000248","CHIN","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132185","1.0","0000000251","CHIN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132186","1.0","0000000276","ECON","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132187","1.0","0000000284","ECON","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132188","1.0","0000000299","CSCI","This is an intermediate-level version of CSCI 394.","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132189","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Recent projects have included contributions to team programming, documentation, business applications of computing, modifications of large proprietary code bases using industry-standard software frameworks, test-driven development, creating mobile-computing interfaces for existing software systems, and improving security of company websites. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132190","1.0","0000000313","EDUC","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132191","1.0","0000000344","EDUC","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132192","1.0","0000000374","DANCE","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","Internship","Research","2020"
"0000132193","1.0","0000000377","DANCE","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132194","1.0","0000000433","ENGL","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132195","1.0","0000000449","ENGL","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132196","1.0","0000000464","ENVST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132197","1.0","0000000466","ENVST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132198","1.0","0000000490","FREN","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132199","1.0","0000000494","FREN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132200","1.0","0000000522","GERM","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Prerequisite: at least one 250-level course.","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","at least one 250-level course.","","3","","","C","20203","","Research","2020"
"0000132201","1.0","0000000529","GERM","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. Prerequisite: at least one 270-level course.","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","at least one 270-level course.","","3","","","C","20203","","Research","2020"
"0000132202","1.0","0000000543","GREEK","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132203","1.0","0000000550","GREEK","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","Academic Inernship","Research","2020"
"0000132204","1.0","0000000624","HIST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132205","1.0","0000000640","HIST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132206","1.0","0000000653","FAMST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132207","1.0","0000000656","FAMST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132208","1.0","0000000686","IS","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132209","1.0","0000000691","IS","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132210","1.0","0000000716","LATIN","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132211","1.0","0000000725","LATIN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132212","1.0","0000000751","MATH","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132213","1.0","0000000766","MATH","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132214","1.0","0000000784","MGMT","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132215","1.0","0000000788","MGMT","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132216","1.0","0000000795","FMS","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132217","1.0","0000000797","FMS","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132218","1.0","0000000846","MUSIC","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132219","1.0","0000000865","MUSIC","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132220","1.0","0000000931","NORW","","0","","","","","","Staff","","S","200","999","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","O","20203","","Research","2020"
"0000132221","1.0","0000000936","NORW","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132222","1.0","0000000985","PHIL","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132223","1.0","0000000992","PHIL","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132224","1.0","0000001057","ESTH","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132225","1.0","0000001067","ESTH","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132226","1.0","0000001090","PHYS","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132227","1.0","0000001100","PHYS","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132228","1.0","0000001139","PSCI","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132229","1.0","0000001151","PSCI","Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","PSCI 294.","","3","","","C","20203","","Research","2020"
"0000132230","1.0","0000001178","PSYCH","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132231","1.0","0000001188","PSYCH","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132232","1.0","0000001236","REL","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132233","1.0","0000001253","REL","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132234","1.0","0000001341","SPAN","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132235","1.0","0000001354","SPAN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132236","1.0","0000001394","THEAT","Prerequisite: at least three previous courses in department.","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","at least three previous courses in department.","","3","","","C","20203","Academic Internships","Research","2020"
"0000132237","1.0","0000001400","THEAT","Prerequisite: at least five previous courses in department.","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","at least five previous courses in department.","","3","","","C","20203","","Research","2020"
"0000132238","1.0","0000001409","STAT","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132239","1.0","0000001413","STAT","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132240","1.0","0000000014","AMST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132241","1.0","0000000668","JAPAN","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132242","1.0","0000000670","JAPAN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132243","1.0","0000000917","NEURO","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132244","1.0","0000000919","NEURO","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132245","1.0","0000000942","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132246","1.0","0000000961","NURS","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132247","1.0","0000001275","RUSSN","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132248","1.0","0000001279","RUSSN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132249","1.0","0000001315","SOAN","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132250","1.0","0000001319","SOAN","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132251","1.0","0000001366","SWRK","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132252","1.0","0000001372","SWRK","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132253","0.5","0000000707","ID","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132254","1.0","0000000709","ID","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132255","1.0","0000018612","AFAD","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132256","1.0","0000018614","AFAD","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132257","1.0","0000018616","BMOLS","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132258","1.0","0000018618","BMOLS","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132259","1.0","0000026170","WMGST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132260","1.0","0000026172","WMGST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132261","1.0","0000027329","RACE","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132262","1.0","0000027331","RACE","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132263","1.0","0000027398","LAMST","","0","","","","","","Staff","","S","200","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","294","","True","False","","3","","","C","20203","","Research","2020"
"0000132264","1.0","0000027400","LAMST","","0","","","","","","Staff","","S","300","0","Academic Internship","Please see Piper Center's academic internship website to access Handshake to;fill out the necessary information to register for this class.","394","","True","False","","3","","","C","20203","","Research","2020"
"0000132267","1.0","0000000219","CHEM","This course examines how modern theories of chemical bonding are applied to an understanding of the chemistry of the elements of the periodic table. Students explore chemical structures and spectra on the basis of molecular symmetry and group theory. Topics covered include inorganic reactions, chemical periodicity, acid-base systems, coordination compounds, organometallic compounds, nonmetal chemistry, and cluster compounds. Offered annually in the spring semester. Prerequisite: CHEM 248.","3","","","","","","Elodie Marlier","","S","300","20","Adv Inorganic Chem","","386","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 435', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 435', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 435', 'start': '09:05'}","False","CHEM 248.","","3","","","O","20203","Advanced Inorganic Chemistry","Research","2020"
"0000132268","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the spring semester.","6","","","","","","Brian Borovsky","","S","300","8","Adv Physics Lab (375)","Open to Seniors and Juniors only.","385","{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}","False","False","B","3","","","O","20203","Advanced Physics Laboratory","Lab","2020"
"0000132269","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the spring semester.","8","","","","","","Prabal Adhikari","","S","300","8","Adv Physics Lab (375)","Open to Seniors and Juniors only.","385","{'day': 'Fr', 'end': '17:00', 'location': 'RNS 298', 'start': '14:00'}","False","False","C","3","","","C","20203","Advanced Physics Laboratory","Lab","2020"
"0000132270","0.25","0000001097","PHYS","Experiments in the areas of mechanics, electricity and magnetism, and materials science. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration includes one three-hour laboratory per week. Offered annually in the spring semester.","6","","","","","","Prabal Adhikari","","S","300","8","Adv Physics Lab (375)","Open to seniors and juniors only.","385","{'day': 'Th', 'end': '11:00', 'location': 'RNS 298', 'start': '08:00'}","False","False","A","3","","","O","20203","Advanced Physics Laboratory","Lab","2020"
"0000132271","1.0","0000000376","DANCE","In this advanced analysis of principles and methods for creating dances, students survey current trends in dance performance as well as choreograph new works. Offered annually in the spring semester. Prerequisite: DANCE 231.","7","","","","","","Janice Roberts","","S","300","10","Advanced Choreography","","374","{'day': 'Tu', 'end': '13:10', 'location': 'CAD Studio 3', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'CAD Studio 3', 'start': '12:45'}","False","DANCE 231.","","3","","","O","20203","","Research","2020"
"0000132272","1.0","0000000441","ENGL","Students develop and complete individual projects in fiction, deepening and polishing their work. Class sessions are devoted to discussion of craft, examination of literary models, and workshopping of student writing. Prerequisites: completion of any 200-level fiction writing course such as ENGL 293 or ENGL 282 or permission of the instructor.","9","","","","","","Sequoia Nagamatsu","","S","300","15","Advanced Fiction Wrtg","","372","","False","Prerequisites: completion of any 200-level fiction writing course such as ENGL 293 or ENGL 282 or permission of the instructor.","","3","","","O","20203","Advanced Fiction Writing Workshop","Research","2020"
"0000132273","1.0","0000000667","JAPAN","This course builds on Japanese 301 and aims to increase the knowledge of Japanese people, language, and society by comparing with students' own cultures in their target language. Authentic ""texts"" (images, video clips, written texts, etc.) support student learning. Offered annually in the spring semester. Also counts toward Asian studies major and Asian studies and management studies concentrations. Prerequisite: JAPAN 301 or its equivalent.","13","","","","","","Hiroe Akimoto","","S","300","18","Advanced Japanese II","","302","{'day': 'Mo', 'end': '14:55', 'location': 'TOH 310', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TOH 310', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TOH 310', 'start': '14:00'}","False","JAPAN 301 or its equivalent.","","3","","","O","20203","","Research","2020"
"0000132275","0.25","0000000211","CHEM","Students work on special projects during one afternoon of laboratory per week. Each student must have the sponsorship of a staff member. P/N only. Offered each semester. May be repeated if topic is different.","7","","","","","","Douglas J. Beussman","","S","300","12","Advanced Lab","","375","","True","False","","3","","","O","20203","Advanced Laboratory","Lab","2020"
